SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Boston - Lewis Middle School,00350455,67.9,0.7,27.8,2.3,0.7,0.0,0.7,57.2,42.8
Boston - Lucy Stone,00350211,80.2,0.0,16.0,0.6,0.0,0.0,3.1,51.9,48.1
Boston - Lyndon,00350262,9.7,2.3,26.9,59.3,0.0,0.0,1.7,54.4,45.6
Boston - Madison Park High,00350537,51.6,1.1,42.9,3.8,0.4,0.0,0.2,53.1,46.9
Boston - Manassah E Bradley,00350215,7.7,7.3,46.6,36.0,0.4,0.0,2.0,53.0,47.0
Boston - Martin Luther King Jr Mid,00350410,61.8,2.0,32.9,1.6,1.0,0.0,0.7,54.9,45.1
Boston - Mary E Curley Middle,00350420,27.1,1.7,64.7,5.4,0.0,0.0,1.1,51.1,48.9
Boston - Mary Lyon,00350004,19.8,8.6,31.9,36.2,0.0,0.0,3.4,65.5,34.5
Boston - Mather,00350227,50.5,31.7,13.4,2.7,0.6,0.0,1.0,52.2,47.8
Boston - Mattahunt,00350226,75.9,0.2,18.9,3.4,0.2,0.2,1.2,56.6,43.4
Boston - Mattapan ECC,00350008,58.4,9.5,27.4,1.6,2.1,0.0,1.1,47.4,52.6
Boston - Maurice J Tobin,00350229,26.6,1.0,69.8,1.3,0.8,0.0,0.5,51.2,48.8
Boston - Media Communications Technology High School,00350578,57.7,1.0,27.7,11.8,1.0,0.0,0.8,55.1,44.9
Boston - Michael J Perkins,00350231,52.9,4.8,20.5,19.0,1.0,0.0,1.9,51.9,48.1
Boston - Mildred Avenue Middle School,00350381,76.3,1.0,18.5,3.3,0.3,0.0,0.7,53.8,46.2
Boston - Mission Hill School,00350382,53.8,4.5,16.0,21.8,0.6,0.0,3.2,49.4,50.6
Boston - Monument High School,00350538,47.2,5.4,22.6,24.0,0.8,0.0,0.0,51.8,48.2
Boston - Mozart,00350237,36.9,2.7,19.5,38.9,0.7,0.0,1.3,57.7,42.3
Boston - Nathan Hale,00350243,75.3,0.0,23.2,1.1,0.0,0.0,0.5,54.2,45.8
Boston - New Boston Pilot Middle School,00350383,60.2,0.9,35.8,1.5,1.0,0.0,0.6,50.3,49.7
Boston - New Mission High School,00350542,61.2,2.7,31.9,3.5,0.8,0.0,0.0,48.5,51.5
Boston - O W Holmes,00350138,73.0,2.4,17.5,3.8,0.5,0.9,1.9,55.9,44.1
Boston - O'Bryant Sch Math/Science,00350575,45.5,22.7,20.3,10.9,0.3,0.0,0.3,40.3,59.7
Boston - Odyssey High School,00350577,45.0,5.7,27.9,20.6,0.3,0.0,0.5,52.0,48.0
Boston - Oliver Hazard Perry,00350255,18.1,4.4,15.9,58.8,1.1,0.0,1.6,52.7,47.3
Boston - Orchard Gardens,00350257,40.8,0.5,55.2,2.3,0.2,0.2,0.8,49.7,50.3
Boston - Parkway Academy of Technology and Health,00350574,56.4,1.3,30.3,11.5,0.6,0.0,0.0,37.9,62.1
Boston - Patrick F Gavin Middle,00350435,48.6,8.0,25.6,15.6,0.6,0.0,1.7,54.1,45.9
Boston - Patrick J Kennedy,00350264,7.4,2.5,67.3,21.8,0.5,0.0,0.5,48.5,51.5
Boston - Patrick O'Hearn,00350266,47.1,8.5,4.9,27.8,5.4,0.0,6.3,52.9,47.1
Boston - Paul A Dever,00350268,34.9,5.9,50.5,7.1,0.0,0.2,1.4,52.7,47.3
Boston - Pauline Agassiz Shaw,00350270,87.5,0.4,10.3,0.8,0.8,0.0,0.4,51.7,48.3
Boston - Phineas Bates,00350278,57.9,2.5,23.7,13.7,0.7,0.0,1.4,51.4,48.6
Boston - Quincy E Dickerman,00350284,73.1,0.0,23.4,2.0,0.0,0.0,1.5,51.3,48.7
Boston - Quincy Upper School,00350565,24.8,59.2,9.3,5.5,0.6,0.0,0.4,51.8,48.2
Boston - Rafael Hernandez,00350691,6.5,0.0,85.3,7.0,0.3,0.0,1.0,47.8,52.3
Boston - Ralph Waldo Emerson,00350288,75.6,1.5,15.2,3.6,0.5,1.0,2.5,55.3,44.7
Boston - Richard J Murphy,00350240,34.6,23.0,7.8,32.3,1.2,0.0,1.2,56.7,43.3
Boston - Roger Clap,00350298,34.8,7.4,19.3,35.6,1.5,0.0,1.5,51.1,48.9
Boston - Samuel Adams,00350302,12.0,4.8,52.6,27.8,1.4,0.0,1.4,58.4,41.6
Boston - Samuel W Mason,00350304,63.7,0.0,25.6,7.9,0.5,0.0,2.3,50.7,49.3
Boston - Sarah Greenwood,00350308,31.1,1.0,65.6,1.3,0.0,0.3,0.8,51.0,49.0
Boston - Snowden Int'l High,00350690,45.8,11.6,35.5,6.0,0.2,0.0,0.9,42.2,57.8
Boston - Social Justice Academy,00350583,64.2,0.9,29.3,4.1,0.6,0.0,0.9,42.6,57.4
Boston - Solomon Lewenberg Middle,00350450,79.4,0.9,17.8,1.8,0.2,0.0,0.0,57.5,42.5
Boston - Tech Boston Academy,00350539,53.2,7.8,28.9,9.2,0.3,0.0,0.6,66.8,33.2
Boston - The Engineering School,00350582,56.6,0.9,34.6,7.4,0.3,0.0,0.3,74.6,25.4
Boston - The English High,00350535,43.5,1.6,49.8,4.6,0.3,0.0,0.2,51.1,48.9
Boston - Thomas A Edison Jr High,00350425,29.5,14.8,44.9,10.1,0.5,0.0,0.2,55.1,44.9
Boston - Thomas Gardner,00350326,17.5,13.6,55.5,11.6,0.3,0.0,1.5,53.7,46.3
Boston - Thomas J Kenny,00350328,65.3,8.0,12.0,10.2,1.8,0.0,2.7,56.0,44.0
Boston - Umana/Barnes Middle,00350405,11.9,3.9,60.1,23.2,0.6,0.0,0.3,52.4,47.6
Boston - Urban Science Academy,00350579,51.9,1.7,30.3,15.7,0.0,0.0,0.3,67.9,32.1
Boston - Warren-Prescott,00350346,18.6,1.7,28.0,51.2,0.6,0.0,0.0,54.3,45.7
Boston - Washington Irving Middle,00350445,35.6,4.2,42.7,16.3,0.4,0.0,0.7,53.0,47.0
Boston - West Roxbury Sch,00350573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston - William E Russell,00350366,32.6,5.4,54.5,6.3,0.0,0.0,1.2,48.5,51.5
Boston - William Ellery Channing,00350360,72.4,0.3,20.0,6.3,0.0,0.0,1.0,53.7,46.3
Boston - William H Ohrenberger,00350258,33.0,2.9,49.5,10.2,0.5,0.2,3.6,53.6,46.4
Boston - William McKinley,00350363,61.0,0.2,22.5,13.7,0.7,0.0,1.9,76.4,23.6
Boston - William Monroe Trotter,00350370,77.8,0.6,16.6,1.0,2.1,0.2,1.7,51.9,48.1
Boston - Winship Elementary,00350374,24.8,15.9,43.9,13.6,1.4,0.0,0.5,55.1,44.9
Boston - Wm B Rogers Middle,00350470,59.0,9.0,19.7,8.8,0.9,0.2,2.4,56.9,43.1
Boston - Woodrow Wilson Middle,00350490,80.0,2.1,15.3,1.6,0.7,0.2,0.0,57.3,42.7
Boston - Young Achievers,00350380,65.3,1.4,23.5,4.9,0.4,0.0,4.6,51.2,48.8
Boston - Young Adult Center,00350588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Collegiate Charter - Boston Collegiate Charter School,04490305,17.8,2.1,5.8,73.8,0.5,0.0,0.0,47.5,52.5
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,66.2,1.9,28.0,3.5,0.0,0.0,0.3,49.5,50.5
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,76.2,0.7,15.6,7.5,0.0,0.0,0.0,48.3,51.7
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,76.1,2.1,18.5,0.7,0.2,0.0,2.4,48.5,51.5
Bourne - Bourne High,00360505,2.5,1.0,2.6,88.6,0.3,0.0,5.0,47.4,52.6
Bourne - Bourne Middle School,00360325,2.4,0.7,2.5,87.9,0.1,0.1,6.2,48.9,51.1
Bourne - Ella F Hoxie School,00360015,0.5,0.5,1.6,92.0,0.0,0.0,5.3,42.6,57.4
Bourne - James F Peebles Elem,00360010,1.5,0.6,3.0,85.9,0.0,0.0,9.0,57.1,42.9
Bourne - Otis Memorial,00360020,4.0,0.5,4.5,86.5,0.0,0.3,4.2,51.2,48.8
Boxborough - Blanchard Memorial,00370005,0.0,17.7,2.0,76.4,0.4,0.2,3.4,51.1,48.9
Boxford - Harry Lee Cole,00380005,0.5,0.2,1.1,98.0,0.0,0.0,0.2,55.5,44.5
Boxford - Spofford Pond,00380013,0.4,1.6,0.2,97.8,0.0,0.0,0.0,52.9,47.1
Boylston - Boylston Elementary,00390005,0.5,3.7,2.9,90.1,0.3,0.0,2.6,50.9,49.1
Braintree - Archie T Morrison,00400033,5.6,5.2,10.0,78.5,0.0,0.0,0.6,50.6,49.4
Braintree - Braintree High,00400505,3.6,6.5,2.0,87.3,0.3,0.0,0.4,51.8,48.2
Braintree - Donald Ross,00400050,5.5,10.3,5.2,78.7,0.0,0.0,0.3,51.6,48.4
Braintree - East Middle School,00400305,4.5,7.2,4.3,83.3,0.4,0.0,0.3,49.6,50.4
Braintree - Highlands,00400015,1.4,5.0,2.1,89.2,0.5,0.0,1.9,48.6,51.4
Braintree - Hollis,00400005,0.9,4.5,2.0,92.1,0.2,0.0,0.2,50.2,49.8
Braintree - Liberty,00400025,2.1,10.9,1.7,84.2,0.2,0.0,0.9,55.8,44.2
Braintree - Mary E Flaherty School,00400020,3.7,6.0,1.7,88.0,0.3,0.0,0.3,52.0,48.0
Braintree - South Middle School,00400310,1.6,6.8,1.4,89.5,0.6,0.0,0.2,50.8,49.2
Brewster - Eddy Elementary,00410010,2.0,2.0,0.4,95.7,0.0,0.0,0.0,50.8,49.2
Brewster - Stony Brook Elementary,00410005,2.7,1.8,1.4,94.1,0.0,0.0,0.0,47.3,52.7
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,3.1,1.3,1.9,93.3,0.0,0.1,0.2,47.9,52.1
Bridgewater-Raynham - Burnell Elementary School,06250005,3.7,1.3,1.1,91.1,0.3,0.0,2.6,47.1,52.9
Bridgewater-Raynham - Laliberte Elementary School,06250050,1.8,1.5,3.0,91.0,0.2,0.0,2.6,52.0,48.0
Bridgewater-Raynham - Merrill Elementary School,06250020,1.9,0.5,1.0,95.2,0.0,0.0,1.4,51.9,48.1
Bridgewater-Raynham - Mitchell Elementary School,06250045,1.6,1.1,1.9,94.7,0.0,0.0,0.7,54.5,45.5
Bridgewater-Raynham - Raynham Middle School,06250315,3.1,1.9,2.8,90.2,0.0,0.0,1.9,51.7,48.3
Bridgewater-Raynham - Williams Middle,06250310,2.5,1.1,0.6,95.4,0.4,0.0,0.1,52.2,47.8
Brimfield - Brimfield Elementary,00430005,0.3,0.0,0.0,99.7,0.0,0.0,0.0,50.8,49.2
Bristol County Agr - Bristol County Agr High,09100705,0.7,0.0,1.6,96.5,0.2,0.0,0.9,27.4,72.6
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,1.9,0.1,4.3,91.5,0.2,0.1,1.9,56.3,43.7
Brockton - Ashfield,00440004,38.7,0.8,13.2,46.2,0.5,0.3,0.3,54.7,45.3
Brockton - B B Russell Alternative School,00440080,69.2,1.3,13.5,14.1,1.3,0.0,0.6,67.3,32.7
Brockton - Belmont Street Elementary,00440006,67.7,0.6,7.9,19.9,0.6,0.3,2.8,51.6,48.4
Brockton - Brockton High,00440505,50.2,2.9,12.2,31.1,0.5,0.2,2.7,50.8,49.2
Brockton - Brookfield,00440010,38.1,1.2,11.5,45.3,1.2,0.6,2.2,51.8,48.2
Brockton - Downey,00440110,44.7,3.1,13.7,33.8,1.8,0.2,2.7,53.1,46.9
Brockton - Dr W Arnone Comm Sch,00440001,31.8,1.0,41.5,23.5,0.7,0.1,1.4,48.9,51.1
Brockton - East Junior High,00440405,49.0,1.1,18.0,30.0,0.9,0.0,1.1,54.4,45.6
Brockton - Edgar B Davis,00440023,50.0,2.5,14.3,28.2,1.1,0.3,3.6,49.2,50.8
Brockton - Eldon B. Keith Center,00440095,45.1,3.1,15.9,31.5,0.3,0.0,4.1,53.9,46.1
Brockton - Franklin,00440030,46.2,1.7,11.3,37.2,1.7,0.0,2.0,45.5,54.5
Brockton - Gilmore,00440035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brockton - Gilmore Academy,00440425,40.9,2.2,8.2,46.2,1.8,0.0,0.7,46.6,53.4
Brockton - Goddard,00440015,40.0,5.0,19.6,29.6,0.8,0.8,4.2,56.9,43.1
Brockton - Hancock,00440045,38.2,3.5,9.1,46.3,1.1,0.0,1.8,46.0,54.0
Brockton - Howard School,00440050,28.5,0.7,6.3,61.1,0.0,0.0,3.5,67.4,32.6
Brockton - Huntington,00440055,56.7,1.7,13.5,24.1,0.2,0.0,3.8,48.0,52.0
Brockton - John F Kennedy,00440017,46.6,8.2,5.3,38.2,0.5,0.2,1.0,53.8,46.2
Brockton - Joseph F Plouffe Elem,00440120,43.0,1.7,15.5,35.8,1.5,0.1,2.4,55.7,44.3
Brockton - Lincoln Alternative School,00440400,28.8,0.0,11.5,59.6,0.0,0.0,0.0,69.2,30.8
Brockton - Louis F Angelo Elem,00440065,44.7,6.0,11.4,35.0,0.9,0.0,2.0,54.8,45.2
Brockton - North Junior High,00440410,50.4,0.9,14.2,32.8,1.1,0.2,0.5,50.9,49.1
Brockton - Oscar F Raymond,00440078,53.8,2.7,12.7,28.4,0.5,0.2,1.8,53.8,46.2
Brockton - South Junior High,00440415,49.4,1.6,13.0,33.1,1.4,0.2,1.4,51.6,48.4
Brockton - West Junior High,00440420,49.0,2.5,13.1,33.3,0.9,0.0,1.2,51.6,48.4
Brockton - Whitman,00440100,44.1,0.6,16.4,36.7,1.1,0.6,0.6,47.5,52.5
Brookfield - Brookfield Elementary,00450005,0.3,0.7,3.4,94.3,0.0,0.0,1.4,52.7,47.3
Brookline - Brookline High,00460505,9.8,13.9,7.5,66.6,0.2,0.1,1.9,50.6,49.4
Brookline - Edith C Baker,00460005,4.5,27.9,5.7,60.3,0.0,0.0,1.5,56.3,43.7
Brookline - Edward Devotion,00460015,9.6,12.3,6.9,69.1,0.1,0.3,1.8,48.9,51.1
Brookline - Heath,00460025,4.8,15.1,7.4,68.7,0.8,0.0,3.2,53.8,46.2
Brookline - John D Runkle,00460045,10.9,12.7,12.0,62.4,0.0,0.0,2.0,51.6,48.4
Brookline - Lawrence,00460030,8.2,30.9,4.9,54.4,0.0,0.0,1.6,49.1,50.9
Brookline - Michael Driscoll,00460020,10.3,11.8,5.3,69.3,0.0,0.0,3.3,49.9,50.1
Brookline - Pierce,00460040,12.9,21.0,5.1,55.1,0.0,0.0,5.9,49.8,50.2
Brookline - The Lynch Center,00460060,7.8,21.9,3.1,65.6,0.0,0.0,1.6,54.7,45.3
Brookline - William H Lincoln,00460035,10.0,16.6,7.5,63.6,0.0,0.0,2.3,51.1,48.9
Burlington - Burlington High,00480505,2.0,12.8,0.4,84.3,0.0,0.0,0.4,50.3,49.7
Burlington - Fox Hill,00480007,4.1,10.8,1.2,82.9,0.0,0.0,1.0,52.7,47.3
Burlington - Francis Wyman Elem,00480035,4.1,12.9,3.7,76.9,0.4,0.2,1.9,53.5,46.5
Burlington - Marshall Simonds Middle,00480303,3.0,9.8,3.4,81.2,0.1,0.0,2.6,51.1,48.9
Burlington - Memorial,00480015,2.9,10.8,5.0,74.7,0.0,3.7,2.9,53.5,46.5
Burlington - Pine Glen Elementary,00480020,1.8,9.2,2.8,86.2,0.0,0.0,0.0,53.6,46.4
Cambridge - Amigos School,00490006,9.0,2.3,61.1,25.6,1.0,0.0,1.0,44.5,55.5
Cambridge - Cambridge Rindge and Latin,00490506,40.9,8.9,14.6,33.9,0.4,0.0,1.3,52.3,47.7
Cambridge - Cambridgeport,00490007,31.8,11.9,11.3,42.4,1.3,0.0,1.3,46.0,54.0
Cambridge - Fletcher/Maynard Academy,00490090,58.4,4.3,23.9,12.4,0.0,0.0,1.0,58.4,41.6
Cambridge - Graham and Parks,00490080,28.3,15.0,7.4,46.7,0.7,0.2,1.7,54.8,45.2
Cambridge - Haggerty,00490020,28.1,11.9,6.9,50.8,0.8,0.0,1.5,51.2,48.8
Cambridge - John M Tobin,00490065,52.1,15.5,9.7,20.9,0.6,0.0,1.1,55.0,45.0
Cambridge - Kennedy-Longfellow,00490040,35.8,11.8,20.8,29.6,0.8,0.0,1.3,52.1,47.9
Cambridge - King Open,00490035,27.7,9.0,11.5,48.5,0.8,0.0,2.5,49.7,50.3
Cambridge - Maria L. Baldwin,00490005,33.7,13.2,10.1,41.6,0.3,0.0,1.1,52.9,47.1
"Cambridge - Martin Luther King, Jr.",00490030,48.4,17.6,10.0,22.6,0.0,0.0,1.4,51.1,48.9
Cambridge - Morse,00490045,34.9,14.1,11.4,37.1,0.3,0.0,2.2,51.2,48.8
Cambridge - Peabody,00490050,43.3,12.9,8.9,32.9,0.3,0.0,1.8,55.4,44.6
Canton - Canton High,00500505,8.9,6.2,3.4,81.0,0.0,0.0,0.5,43.7,56.3
Canton - Dean S Luce,00500020,6.4,6.2,1.4,84.9,0.1,0.1,0.8,57.7,42.3
Canton - John F Kennedy,00500017,3.3,6.1,1.7,86.9,0.0,0.0,1.9,52.6,47.4
Canton - Lt Peter M Hansen,00500012,5.0,10.0,4.5,71.8,0.5,4.8,3.3,47.3,52.7
Canton - Wm H Galvin Middle,00500305,11.7,4.6,3.4,78.0,0.4,0.0,2.0,51.0,49.0
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,1.5,0.0,2.6,95.9,0.0,0.0,0.0,54.6,45.4
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,3.2,0.3,7.8,85.3,0.4,0.0,3.1,66.0,34.0
Carlisle - Carlisle School,00510025,0.6,6.6,1.6,91.1,0.0,0.0,0.1,47.2,52.8
Carver - Carver High School,00520505,3.2,0.2,0.2,96.3,0.2,0.0,0.0,50.3,49.7
Carver - Carver Middle,00520305,3.8,0.6,0.2,95.0,0.2,0.2,0.0,51.3,48.7
Carver - Erwin K. Washburn Primary School,00520005,1.2,0.0,0.2,98.2,0.0,0.4,0.0,48.7,51.3
Carver - Gov John Carver Elem,00520010,2.3,0.0,0.0,97.7,0.0,0.0,0.0,50.0,50.0
Central Berkshire - Becket Washington School,06350005,0.0,0.9,2.6,87.2,0.0,0.9,8.5,51.3,48.7
Central Berkshire - Berkshire Trail Elem,06350010,0.9,0.9,0.0,97.3,0.0,0.0,0.9,54.5,45.5
Central Berkshire - Craneville,06350025,1.5,1.5,2.1,93.5,0.0,0.0,1.5,51.3,48.7
Central Berkshire - Kittredge,06350035,1.0,0.0,1.5,92.2,0.0,0.0,5.4,54.6,45.4
Central Berkshire - Nessacus Regional Middle School,06350305,0.9,0.9,0.7,96.1,0.0,0.0,1.4,52.2,47.8
Central Berkshire - Wahconah Regional High,06350505,0.9,1.7,1.0,96.0,0.0,0.0,0.4,53.6,46.4
Champion HMCS - Champion HMCS School,04340505,47.6,0.0,12.1,36.3,0.8,0.0,3.2,54.8,45.2
Chatham - Chatham Elementary,00550005,1.4,2.1,3.9,90.5,0.0,0.0,2.1,53.3,46.7
Chatham - Chatham High,00550505,3.3,0.5,1.9,92.9,0.5,0.0,0.9,50.7,49.3
Chatham - Chatham Middle School,00550305,1.0,0.0,3.4,93.6,0.0,0.0,2.0,52.9,47.1
Chelmsford - Byam School,00560030,0.6,7.6,0.6,90.8,0.4,0.0,0.0,50.7,49.3
Chelmsford - Center Elementary School,00560005,1.1,7.9,1.1,89.7,0.0,0.0,0.2,56.3,43.7
Chelmsford - Charles D Harrington,00560025,1.9,11.4,0.9,85.2,0.4,0.0,0.2,53.3,46.7
Chelmsford - Chelmsford High,00560505,1.3,7.8,1.4,89.5,0.1,0.0,0.0,49.2,50.8
Chelmsford - Col Moses Parker Schl,00560305,1.2,6.6,1.4,90.6,0.1,0.0,0.0,52.5,47.5
Chelmsford - McCarthy Middle School,00560310,1.1,6.9,1.1,90.7,0.1,0.0,0.0,50.2,49.8
Chelmsford - South Row,00560015,0.5,6.7,1.2,91.6,0.0,0.0,0.0,53.8,46.2
Chelmsford - Westlands Elementary,00560020,0.9,11.0,1.4,83.9,0.3,0.3,2.3,47.3,52.7
Chelsea - Chelsea High,00570505,8.8,3.6,72.4,14.3,0.2,0.0,0.7,52.7,47.3
Chelsea - Clark Avenue School,00570050,9.2,2.6,73.7,13.9,0.2,0.0,0.3,47.5,52.5
Chelsea - Edgar A Hooks Elem,00570030,11.0,4.0,71.1,12.6,0.5,0.2,0.7,46.9,53.1
Chelsea - Eugene Wright School,00570045,5.6,3.2,79.7,10.1,0.0,0.2,1.1,52.4,47.6
Chelsea - Frank M Sokolowski Elem,00570040,12.2,4.0,74.9,8.9,0.0,0.0,0.0,49.2,50.8
Chelsea - George D Kelly Elem,00570035,4.5,0.7,87.6,5.9,0.0,0.0,1.2,47.0,53.0
Chelsea - Joseph A. Browne School,00570055,6.8,4.4,76.0,11.5,0.2,0.0,1.1,54.0,46.0
Chelsea - Shurtleff Early Childhood,00570003,6.1,3.0,82.7,7.3,0.1,0.0,0.8,50.2,49.8
Chelsea - Tudor Hill School,00570510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea - William A Berkowitz Elem,00570025,6.7,1.9,77.2,12.2,0.2,0.0,1.7,52.8,47.2
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,1.8,3.0,95.2,0.0,0.0,0.0,50.6,49.4
Chicopee - Barry,00610003,2.6,3.3,11.2,78.8,1.3,1.0,1.8,51.3,48.7
Chicopee - Belcher,00610010,6.3,0.5,22.2,70.6,0.0,0.5,0.0,53.4,46.6
Chicopee - Bellamy Middle,00610305,4.3,1.0,27.4,66.1,0.2,0.2,0.8,48.7,51.3
Chicopee - Bowe,00610015,4.4,0.7,47.4,45.9,0.5,0.5,0.5,45.9,54.1
Chicopee - Bowie,00610020,5.2,1.9,5.2,86.7,0.5,0.2,0.2,48.8,51.2
Chicopee - Chapin Alternative School,00610021,7.4,1.1,40.0,51.6,0.0,0.0,0.0,72.6,27.4
Chicopee - Chicopee Comprehensive HS,00610510,2.4,0.6,12.6,84.0,0.1,0.3,0.1,52.5,47.5
Chicopee - Chicopee High,00610505,2.9,1.2,19.8,75.9,0.1,0.0,0.1,50.1,49.9
Chicopee - Fairview Middle,00610310,3.1,0.8,15.5,78.7,0.7,0.3,0.9,53.5,46.5
Chicopee - Gen John J Stefanik,00610090,4.0,0.5,63.4,31.3,0.0,0.0,0.8,55.3,44.7
Chicopee - Lambert-Lavoie,00610040,1.1,2.2,11.6,82.6,0.0,0.0,2.5,51.4,48.6
Chicopee - Litwin,00610022,2.1,2.1,16.4,76.9,0.0,0.3,2.1,55.2,44.8
Chicopee - Selser,00610050,2.8,2.3,34.1,60.3,0.0,0.0,0.6,48.2,51.8
Chicopee - Streiber Memorial School,00610065,0.7,1.8,9.5,83.9,0.0,0.7,3.3,55.8,44.2
Chicopee - Szetela ECC,00610001,1.2,2.5,11.2,83.2,0.0,0.0,1.9,55.9,44.1
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,5.8,1.5,6.9,83.1,0.4,0.4,1.9,61.5,38.5
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,63.6,1.5,24.2,1.9,0.7,0.4,7.8,45.7,54.3
Clarksburg - Clarksburg Elementary,00630010,0.0,0.0,1.0,97.4,0.0,0.0,1.5,59.7,40.3
Clinton - Clinton Elementary,00640050,2.6,2.6,18.8,75.6,0.5,0.0,0.0,52.1,47.9
Clinton - Clinton Middle School,00640305,3.9,0.2,21.0,75.0,0.0,0.0,0.0,52.4,47.6
Clinton - Clinton Senior High,00640505,4.6,0.7,20.9,73.9,0.0,0.0,0.0,52.3,47.7
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,86.0,0.0,14.0,0.0,0.0,0.0,0.0,51.4,48.6
Cohasset - Cohasset Middle/High School,00650505,3.3,0.8,0.6,95.3,0.0,0.0,0.0,49.2,50.8
Cohasset - Deer Hill,00650005,3.1,0.0,0.6,96.3,0.0,0.0,0.0,53.4,46.6
Cohasset - Joseph Osgood,00650010,2.6,1.6,0.0,95.8,0.0,0.0,0.0,54.1,45.9
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,64.0,2.5,13.0,18.0,0.0,0.0,2.5,44.1,55.9
Community Day Charter Public (District) - Community Day Charter Public School,04400205,1.3,1.0,86.9,9.8,0.0,0.0,1.0,55.2,44.8
Concord - Alcott,00670005,6.6,7.3,2.3,83.2,0.0,0.7,0.0,46.6,53.4
Concord - Concord Middle,00670305,5.4,4.0,1.7,85.2,0.2,0.2,3.3,48.2,51.8
Concord - Thoreau,00670020,5.1,8.5,4.0,79.5,0.0,0.0,2.9,47.4,52.6
Concord - Willard,00670030,5.5,6.5,2.3,84.7,0.0,0.5,0.5,48.2,51.8
Concord-Carlisle - Concord Carlisle High,06400505,5.6,4.6,3.4,83.8,0.2,0.0,2.5,46.1,53.9
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,35.4,5.5,33.1,19.7,0.8,0.8,4.7,49.6,50.4
Conway - Conway Grammar,00680005,0.0,0.0,1.3,96.2,0.0,0.0,2.5,53.8,46.2
Danvers - Danvers High,00710505,0.6,1.0,1.9,95.7,0.2,0.1,0.6,45.1,54.9
Danvers - Dunn Middle,00710305,0.4,1.3,2.1,95.5,0.2,0.0,0.3,48.7,51.3
Danvers - Great Oak,00710015,0.8,0.6,2.3,95.8,0.0,0.0,0.6,48.2,51.8
Danvers - Highlands,00710010,0.6,2.3,2.3,91.0,1.1,0.0,2.8,51.1,48.9
Danvers - Ivan G Smith,00710032,0.9,0.9,3.9,94.0,0.0,0.0,0.3,46.1,53.9
Danvers - Riverside,00710030,0.7,1.3,2.7,91.2,1.7,0.3,2.0,54.2,45.8
Danvers - Willis E Thorpe,00710045,0.0,0.6,2.6,96.0,0.0,0.0,0.9,50.7,49.3
Dartmouth - Andrew B Cushman,00720010,1.0,2.5,1.5,95.0,0.0,0.0,0.0,50.0,50.0
Dartmouth - Dartmouth High,00720505,2.2,2.1,1.2,93.8,0.1,0.2,0.5,49.2,50.8
Dartmouth - Dartmouth Middle,00720050,0.9,1.6,1.9,93.1,0.6,0.2,1.7,51.9,48.1
Dartmouth - George H Potter,00720030,0.7,1.3,2.6,93.2,0.7,0.0,1.5,52.4,47.6
Dartmouth - James M. Quinn School,00720040,2.2,3.9,0.3,92.1,0.5,0.5,0.5,48.5,51.5
Dartmouth - Job S Gidley,00720020,1.6,1.2,2.4,94.1,0.0,0.0,0.8,53.5,46.5
Dartmouth - Joseph Demello,00720015,2.8,0.8,0.5,94.5,0.3,0.0,1.3,50.6,49.4
Dedham - Avery,00730010,9.1,2.0,10.7,77.9,0.0,0.0,0.4,47.8,52.2
Dedham - Dedham High,00730505,5.3,2.2,7.8,83.9,0.1,0.0,0.6,46.8,53.2
Dedham - Dedham Middle School,00730305,6.8,1.7,6.8,82.9,0.9,0.1,0.7,51.7,48.3
Dedham - Early Childhood Center,00730005,3.9,3.9,5.6,85.2,0.7,0.3,0.3,53.4,46.6
Dedham - Greenlodge,00730025,1.4,1.7,4.4,92.2,0.0,0.0,0.3,53.9,46.1
Dedham - Oakdale,00730030,3.8,1.6,4.1,89.4,0.3,0.0,0.8,52.0,48.0
Dedham - Riverdale,00730045,3.2,4.2,8.8,80.6,0.9,0.0,2.3,47.2,52.8
Deerfield - Deerfield Elem,00740015,0.4,0.9,1.3,94.7,0.0,0.6,2.1,52.1,47.9
