SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Brockton - Howard Center,00440050,25.5,2.0,5.9,66.7,,66.7,33.3
Brockton - Huntington,00440055,33.5,3.3,16.7,46.3,0.2,49.8,50.2
Brockton - Ithaka/Lincoln,00440400,33.3,,10.5,56.1,,70.2,29.8
Brockton - John F Kennedy,00440017,17.2,5.7,3.2,73.9,,50.4,49.6
Brockton - North Junior High,00440410,26.1,2.7,14.5,53.0,3.7,50.5,49.5
Brockton - Oscar F Raymond,00440078,36.4,3.1,18.1,42.0,0.4,52.6,47.4
Brockton - South Junior High,00440415,23.5,2.8,16.8,56.6,0.3,50.4,49.6
Brockton - West Junior High,00440420,17.4,3.2,14.6,64.1,0.7,48.6,51.4
Brockton - Whitman,00440100,16.5,3.4,15.5,64.6,,52.9,47.1
Brockton - WINTHROP,00440105,,,,,,0.0,0.0
Brookfield - Brookfield Elementary,00450005,0.3,,,99.7,,53.2,46.8
Brookline - Brookline High,00460505,11.9,12.2,4.8,70.8,0.2,51.0,49.0
Brookline - Edith C Baker,00460005,5.9,8.3,2.4,83.5,,50.1,49.9
Brookline - Edward Devotion,00460015,8.3,13.7,3.7,74.3,,52.0,48.0
Brookline - Heath,00460025,8.0,9.5,3.2,79.3,,47.6,52.4
Brookline - John D Runkle,00460045,8.2,10.5,8.6,72.6,,50.8,49.2
Brookline - Lawrence,00460030,9.5,26.4,4.1,59.8,0.2,51.1,48.9
Brookline - Michael Driscoll,00460020,8.7,6.2,1.4,83.7,,48.4,51.6
Brookline - Pierce,00460040,12.7,21.0,5.0,61.2,,49.8,50.2
Brookline - William H Lincoln,00460035,19.3,9.0,7.1,64.5,,50.7,49.3
BUCKLAND COLRAIN SHELBURN - BUCKLAND-SHELBURNE REG,06300005,,,,,,0.0,0.0
BUCKLAND COLRAIN SHELBURN - COLRAIN CENTRAL,06300010,,,,,,0.0,0.0
Burlington - Burlington High,00480505,2.4,5.1,0.3,92.2,,47.5,52.5
Burlington - Fox Hill,00480007,1.8,6.2,1.2,90.8,,51.7,48.3
Burlington - Marshall Simonds Middle,00480303,2.1,6.4,1.1,90.5,,51.1,48.9
Burlington - Memorial,00480015,1.7,5.8,0.6,91.9,,51.6,48.4
Burlington - Pine Glen Elementary,00480020,2.1,0.8,,97.1,,54.4,45.6
Burlington - WILDWOOD,00480030,,,,,,0.0,0.0
Cambridge - Cambridge Rindge and Latin,00490506,36.9,6.3,14.9,41.8,0.1,51.8,48.2
Cambridge - Cambridgeport,00490007,20.3,12.6,8.4,58.7,,55.2,44.8
Cambridge - CHARLES G HARRINGTON,00490025,,,,,,0.0,0.0
Cambridge - FLETCHER,00490015,,,,,,0.0,0.0
Cambridge - Graham and Parks,00490080,44.5,4.1,5.5,45.6,0.3,48.1,51.9
Cambridge - Haggerty,00490020,45.9,10.4,5.2,38.1,0.4,57.6,42.4
Cambridge - John M Tobin,00490065,37.7,8.2,5.7,48.0,0.4,51.0,49.0
Cambridge - Kennedy-Longfellow,00490040,17.9,5.4,39.8,36.8,,52.1,47.9
Cambridge - King,00490030,35.8,18.6,9.8,35.8,,52.3,47.7
Cambridge - King Open,00490035,32.7,9.0,5.8,52.2,0.4,44.2,55.8
Cambridge - M E FITZGERALD,00490010,,,,,,0.0,0.0
Cambridge - Maria L. Baldwin,00490005,23.1,18.5,6.6,51.7,,53.5,46.5
Cambridge - MAYNARD,00490060,,,,,,0.0,0.0
Cambridge - Morse,00490045,32.9,24.6,9.3,32.9,0.3,54.2,45.8
Cambridge - Peabody,00490050,28.1,15.0,5.5,51.4,,50.9,49.1
Cambridge - ROBERT F KENNEDY,00490055,,,,,,0.0,0.0
Canton - Canton High,00500505,3.4,2.7,1.3,92.6,,47.7,52.3
Canton - Dean S Luce,00500020,4.7,1.2,1.8,92.4,,53.5,46.5
Canton - John F Kennedy,00500017,1.6,2.0,0.6,95.8,,54.3,45.7
Canton - Lt Peter M Hansen,00500012,6.3,3.3,0.8,89.6,,49.3,50.7
Canton - Wm H Galvin Middle,00500305,3.8,2.5,0.3,93.4,,52.6,47.4
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,7.9,0.2,5.3,84.8,1.8,62.6,37.4
Carlisle - Carlisle School,00510025,0.2,7.8,0.5,91.5,,53.8,46.2
Carver - Carver High School,00520505,17.7,2.5,,79.8,,48.4,51.6
Carver - Gov John Carver Elem,00520010,2.4,0.7,0.6,96.1,0.2,51.8,48.2
Carver - Gov John Carver Primary,00520005,2.6,0.1,0.5,96.8,,54.8,45.2
Central Berkshire - Becket Washington School,06350005,1.0,,,99.0,,55.4,44.6
Central Berkshire - Berkshire Trail Elem,06350010,,,2.9,97.1,,62.6,37.4
Central Berkshire - Craneville,06350025,1.6,1.0,0.3,97.0,,51.2,48.8
Central Berkshire - Kittredge,06350035,,1.3,1.3,97.5,,55.5,44.5
Central Berkshire - NESSACUS MIDDLE,06350405,,,,,,0.0,0.0
Central Berkshire - Wahconah Regional High,06350505,0.7,,0.1,99.1,,50.6,49.4
Chatham - Chatham Elementary,00550005,,0.3,0.3,99.5,,52.3,47.7
Chatham - Chatham High,00550505,3.2,0.4,0.4,96.0,,46.6,53.4
Chelmsford - Byam School,00560030,0.2,4.1,0.5,95.2,,55.9,44.1
Chelmsford - Charles D Harrington,00560025,0.6,4.6,0.9,93.8,,50.2,49.8
Chelmsford - Chelmsford High,00560505,0.5,2.0,0.2,97.2,,50.9,49.1
Chelmsford - COL MOSES PARKER SCHL,00560405,,,,,,0.0,0.0
Chelmsford - MCCARTHY MIDDLE SCHOOL,00560410,,,,,,0.0,0.0
Chelmsford - South Row,00560015,0.2,7.5,1.1,91.3,,48.8,51.2
Chelmsford - Westlands Elementary,00560020,0.6,6.6,2.2,90.6,,52.4,47.6
Chelsea - Chelsea High,00570505,6.0,13.5,65.8,14.5,0.1,55.3,44.7
Chelsea - Clark Avenue School,00570050,7.4,14.0,64.8,13.3,0.4,53.2,46.8
Chelsea - MARY C BURKE,00570005,,,,,,0.0,0.0
Chelsea - PRATTVILLE,00570010,,,,,,0.0,0.0
Chelsea - Shurtleff Early Childhood,00570003,7.9,3.0,63.1,26.1,,42.9,57.1
Chelsea - SHURTLEFF NORTH,00570015,,,,,,0.0,0.0
Chelsea - SHURTLEFF SOUTH,00570020,,,,,,0.0,0.0
Chelsea - WILLIAMS MAIN,00570060,,,,,,0.0,0.0
Chelsea - WILLIAMS SCHOOL ANNEX,00570065,,,,,,0.0,0.0
Chelsea - WILLIAMS SOUTH,00570055,,,,,,0.0,0.0
Chesterfield-Goshen - CENTER SCHOOL,06320010,,,,,,0.0,0.0
Chesterfield-Goshen - DAVENPORT,06320005,,,,,,0.0,0.0
Chicopee - Barry,00610003,2.1,1.1,7.5,89.3,,51.1,48.9
Chicopee - Belcher,00610010,3.7,0.5,8.9,86.5,0.5,51.1,48.9
Chicopee - Bellamy Middle,00610305,2.4,1.0,11.1,85.5,,53.4,46.6
Chicopee - Bowe,00610015,1.9,1.0,33.4,63.7,,54.1,45.9
Chicopee - Bowie,00610020,4.5,2.5,3.0,89.9,,50.0,50.0
Chicopee - CHAPIN,00610025,,,,,,0.0,0.0
Chicopee - Chicopee Comprehensive HS,00610510,2.0,0.8,6.2,90.3,0.8,55.6,44.4
Chicopee - Chicopee High,00610505,1.0,1.3,8.1,89.6,,46.3,53.7
Chicopee - Gen John J Stefanik,00610090,5.2,0.3,29.6,64.6,0.3,55.2,44.8
Chicopee - Lambert-Lavoie,00610040,0.8,,4.2,95.0,,53.3,46.7
Chicopee - Litwin,00610022,1.3,1.3,7.6,89.7,,60.3,39.7
Chicopee - Selser,00610050,4.2,1.8,14.0,79.8,0.2,48.0,52.0
Chicopee - Streiber Memorial School,00610065,1.1,0.3,5.1,93.4,,56.4,43.6
Chicopee - Szetela ECC,00610001,2.0,0.8,10.5,86.6,,54.7,45.3
CHILMARK - MENEMSHA,00620005,,,,,,0.0,0.0
Clarksburg - Clarksburg Elementary,00630010,0.5,,,99.5,,52.0,48.0
Clinton - Clinton Elementary,00640050,1.0,1.8,18.5,78.7,,50.8,49.2
Clinton - Clinton Middle School,00640305,2.1,1.6,16.3,79.8,0.1,47.6,52.4
Clinton - Clinton Senior High,00640505,3.0,0.8,16.5,79.7,,53.9,46.1
Clinton - PARKHURST,00640035,,,,,,0.0,0.0
Cohasset - Cohasset Middle/High School,00650505,4.7,,0.6,94.7,,50.3,49.7
Cohasset - Deer Hill,00650005,4.2,0.3,0.3,95.1,,50.3,49.7
Cohasset - Joseph Osgood,00650010,2.6,0.5,,96.9,,47.7,52.3
Concord - Alcott,00670005,3.1,3.1,0.8,93.0,,47.1,52.9
Concord - CONCORD MIDDLE PEABODY,00670011,,,,,,0.0,0.0
Concord - CONCORD MIDDLE SANBORN,00670405,,,,,,0.0,0.0
Concord - Thoreau,00670020,6.3,4.4,0.6,88.7,,48.6,51.4
Concord - Willard,00670030,6.5,6.5,0.3,86.8,,49.8,50.3
Concord-Carlisle - Concord Carlisle High,06400505,8.7,3.7,2.1,85.6,,46.8,53.2
Conway - Conway Grammar,00680005,1.5,1.5,1.0,96.1,,49.8,50.2
Danvers - DANVERS ALT HIGH SCHOOL,00710510,,,,,,0.0,0.0
Danvers - Danvers High,00710505,0.4,1.6,0.5,97.3,0.1,46.6,53.4
Danvers - Dunn Middle,00710305,0.8,1.4,0.5,97.3,,52.5,47.5
Danvers - Great Oak,00710015,0.2,0.4,0.7,98.7,,52.6,47.4
Danvers - Highlands,00710010,,1.4,,98.6,,51.4,48.6
Danvers - Ivan G Smith,00710032,2.5,1.4,2.5,93.7,,48.2,51.8
Danvers - Riverside,00710030,1.7,0.6,0.6,96.7,0.6,47.0,53.0
Danvers - Willis E Thorpe,00710045,0.8,1.8,0.2,97.2,,48.7,51.3
Dartmouth - Andrew B Cushman,00720010,,2.0,1.2,96.7,,48.6,51.4
Dartmouth - Dartmouth High,00720505,2.1,1.1,1.2,94.1,1.4,47.5,52.5
Dartmouth - Dartmouth Middle,00720050,1.0,0.8,0.2,97.9,0.1,52.8,47.2
Dartmouth - George H Potter,00720030,2.5,0.8,1.0,95.7,,53.1,46.9
Dartmouth - Job S Gidley,00720020,1.2,2.8,0.9,95.0,,50.9,49.1
Dartmouth - Joseph Demello,00720015,1.7,0.8,0.7,96.8,,52.5,47.5
Dedham - Avery,00730010,4.3,1.5,3.4,90.8,,52.5,47.5
Dedham - Dedham High,00730505,2.8,2.0,1.7,93.5,,48.0,52.0
Dedham - DEDHAM MIDDLE SCHOOL,00730405,,,,,,0.0,0.0
Dedham - Greenlodge,00730025,,0.3,0.3,99.3,,50.9,49.1
Dedham - Oakdale,00730030,,2.1,2.4,95.6,,53.4,46.6
Dedham - Riverdale,00730045,0.8,3.8,1.5,94.0,,48.1,51.9
Deerfield - Deerfield Elem,00740015,0.5,1.2,1.4,96.4,0.5,52.2,47.8
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,2.7,0.9,1.5,94.8,0.1,51.6,48.4
Dennis-Yarmouth - Ezra H Baker,06450005,2.2,0.6,3.9,93.2,0.2,49.1,50.9
Dennis-Yarmouth - John Simpkins,06450010,4.2,0.5,1.0,93.8,0.5,47.8,52.2
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,6.4,1.1,2.1,90.2,0.2,54.7,45.3
Dennis-Yarmouth - Marguerite E Small Elem,06450015,5.6,0.8,1.8,91.7,0.2,50.9,49.1
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.1,0.8,4.4,90.5,0.1,51.2,48.8
Dennis-Yarmouth - N H Wixon Middle,06450310,2.4,0.5,2.8,93.9,0.4,50.9,49.1
Dighton-Rehoboth - Dighton Elementary,06500005,1.0,,0.5,98.5,,54.3,45.7
Dighton-Rehoboth - Dighton Middle School,06500305,0.6,,,99.4,,54.5,45.5
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0.9,0.5,0.2,97.9,0.5,49.0,51.0
Dighton-Rehoboth - DOROTHY L BECKWITH,06500410,,,,,,0.0,0.0
Dighton-Rehoboth - Palmer River,06500010,0.3,0.1,,99.6,,52.3,47.7
Douglas - Douglas Elementary,00770010,0.4,0.2,,99.3,,51.4,48.6
Douglas - Douglas High School,00770505,,,,100.0,,49.7,50.3
Dover - CARYL,00780003,,,,,,0.0,0.0
Dover - Chickering,00780005,,0.9,1.4,97.7,,46.9,53.1
Dover-Sherborn - Dover-Sherborn Reg High,06550505,5.0,2.1,0.9,92.0,,49.0,51.0
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,2.2,4.0,1.8,92.0,,46.2,53.8
Dracut - Brookside Elementary,00790035,0.5,3.1,1.1,95.3,,50.7,49.3
Dracut - Dracut Senior High,00790505,0.5,3.0,1.1,95.2,0.2,46.3,53.7
Dracut - GEORGE H ENGLESBY JR HIGH,00790405,,,,,,0.0,0.0
Dracut - Greenmont Avenue,00790030,0.6,4.1,0.9,94.5,,53.9,46.1
Dracut - Joseph A Campbell Elem,00790020,0.9,2.1,1.7,95.4,,53.2,46.8
Dracut - Parker Avenue,00790025,1.3,1.7,1.3,95.8,,57.4,42.6
Dudley-Charlton Reg - Charlton Elementary,06580020,0.5,0.3,0.2,99.1,,49.8,50.2
Dudley-Charlton Reg - Dudley Elementary,06580005,,,3.0,97.0,,46.4,53.6
Dudley-Charlton Reg - DUDLEY INTERMEDIATE,06580405,,,,,,0.0,0.0
Dudley-Charlton Reg - Heritage School,06580030,0.3,0.1,0.7,98.9,,52.3,47.7
Dudley-Charlton Reg - Mason Rd School,06580010,1.6,0.4,4.4,93.6,,52.8,47.2
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.2,0.1,0.7,99.1,,50.9,49.1
Duxbury - Chandler Elementary,00820006,0.6,1.4,0.7,97.3,,53.3,46.7
Duxbury - DUXBURY ELEMENTARY,00820009,,,,,,0.0,0.0
Duxbury - Duxbury High,00820505,0.4,0.4,0.2,98.8,0.1,48.9,51.1
East Bridgewater - Central,00830005,1.5,0.2,0.4,97.9,,52.2,47.8
East Bridgewater - East Bridgewater High,00830505,1.6,0.8,1.5,96.1,,51.6,48.4
East Bridgewater - EAST BRIDGEWATER MIDDLE,00830405,,,,,,0.0,0.0
East Longmeadow - BIRCHLAND PARK,00870405,,,,,,0.0,0.0
East Longmeadow - East Longmeadow High,00870505,3.4,0.3,,96.3,,51.9,48.1
East Longmeadow - Mapleshade,00870010,3.8,0.3,0.3,95.5,,51.6,48.4
East Longmeadow - Meadow Brook,00870013,1.9,0.2,,98.0,,53.9,46.1
East Longmeadow - Mountain View,00870015,3.2,0.6,1.0,95.1,,51.5,48.5
Eastham - Eastham Elementary,00850005,0.9,0.3,0.3,98.5,,54.8,45.2
Easthampton - Center School,00860005,0.8,1.6,2.4,95.2,,48.6,51.4
Easthampton - Easthampton High,00860505,0.6,1.8,1.4,96.3,,48.9,51.1
Easthampton - Maple,00860010,0.4,2.1,2.6,94.8,,49.8,50.2
Easthampton - Neil A Pepin,00860020,,2.8,1.4,95.7,,54.5,45.5
Easthampton - PARSONS,00860015,,,,,,0.0,0.0
Easthampton - WHITE BROOK MIDDLE SCHOOL,00860405,,,,,,0.0,0.0
Easton - CENTER INTERMEDIATE,00880005,,,,,,0.0,0.0
Easton - Easton Junior High,00880405,2.2,2.1,1.0,94.4,0.3,50.5,49.5
Easton - LINCOLN ST INTERMEDIATE,00880305,,,,,,0.0,0.0
Easton - Moreau Hall,00880020,1.9,1.5,0.8,95.8,,52.3,47.7
Easton - NORTH EASTON GRAMMAR,00880010,,,,,,0.0,0.0
Easton - Oliver Ames High,00880505,2.5,2.2,0.5,94.6,0.3,47.3,52.7
Easton - Parkview Elementary,00880015,2.4,0.9,,96.3,0.4,53.8,46.2
Edgartown - Edgartown Elementary,00890005,0.7,1.0,1.9,94.9,1.5,50.8,49.2
Erving - Erving Elementary,00910030,,1.2,,98.8,,58.1,41.9
ESSEX - ESSEX ELEMENTARY,00920005,,,,,,0.0,0.0
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.3,0.7,1.4,96.4,0.2,42.2,57.8
Everett - ADAMS ECC,00930003,,,,,,0.0,0.0
Everett - ALBERT PARLIN JR HIGH,00930405,,,,,,0.0,0.0
Everett - ALBERT W LEWIS,00930040,,,,,,0.0,0.0
Everett - DEVENS,00930011,,,,,,0.0,0.0
Everett - EDWARD EVERETT HALE,00930020,,,,,,0.0,0.0
Everett - Everett High,00930505,4.6,5.9,6.2,82.9,0.3,49.5,50.5
Everett - GEORGE G HAMILTON,00930025,,,,,,0.0,0.0
Everett - LAFAYETTE,00930035,,,,,,0.0,0.0
Everett - Sumner G. Whittier School,00930010,8.3,5.2,14.7,71.0,0.9,49.9,50.1
Everett - WEBSTER,00930060,,,,,,0.0,0.0
Fairhaven - East Fairhaven,00940010,2.9,,1.2,95.9,,53.1,46.9
Fairhaven - Fairhaven High,00940505,2.4,0.5,1.7,94.9,0.5,49.2,50.8
Fairhaven - Hastings Middle,00940305,0.9,0.9,0.9,97.2,0.2,54.4,45.6
Fairhaven - Leroy Wood,00940030,1.5,,1.9,96.5,,52.3,47.7
Fairhaven - Oxford,00940015,1.2,,1.6,97.2,,50.6,49.4
Fairhaven - Rogers,00940020,1.4,0.7,1.4,96.4,,51.6,48.4
Fall River - A S LeTourneau,00950085,1.0,0.7,0.3,97.4,0.7,55.1,44.9
Fall River - B M C Durfee High,00950505,1.7,2.7,2.0,93.3,0.2,45.2,54.8
Fall River - Boys Club Alt,00950055,10.5,,5.3,78.9,5.3,94.7,5.3
Fall River - BRAYTON AVENUE,00950015,,,,,,0.0,0.0
Fall River - CARROLL ANNEX,00950021,,,,,,0.0,0.0
Fall River - Charles V Carroll,00950020,0.9,0.6,2.1,96.4,,48.2,51.8
Fall River - Coughlin,00950030,1.1,2.2,1.1,95.6,,52.7,47.3
Fall River - Davol,00950040,1.1,2.1,2.6,94.2,,40.0,60.0
Fall River - Edmond P Talbot Middle,00950305,0.8,7.7,3.8,87.2,0.6,50.3,49.7
Fall River - Fowler Elementary School,00950060,1.7,1.1,1.1,96.1,,53.3,46.7
Fall River - FRANK M SILVIA,00950067,,,,,,0.0,0.0
Fall River - Harriet T Healy,00950070,1.5,2.3,10.4,85.8,,48.5,51.5
Fall River - Hector L Belisle,00950010,2.9,4.3,,92.8,,52.6,47.4
Fall River - HENRY LORD MIDDLE,00950405,,,,,,0.0,0.0
Fall River - HIGHLAND,00950075,,,,,,0.0,0.0
Fall River - Hugo A Dubuque,00950050,3.6,3.0,1.2,92.2,,46.4,53.6
Fall River - James Tansey,00950140,1.0,0.5,2.1,96.4,,57.0,43.0
Fall River - John J Doran,00950045,0.4,,,99.6,,53.4,46.6
Fall River - JOHN J DORAN ANNEX,00950046,,,,,,0.0,0.0
Fall River - Laurel Lake,00950080,6.1,8.0,3.9,81.7,0.3,48.9,51.1
Fall River - Leontine Lincoln,00950090,5.9,4.1,7.1,82.9,,51.3,48.7
Fall River - MATTHEW J KUSS MIDDLE,00950415,,,,,,0.0,0.0
Fall River - MORTON MIDDLE,00950410,,,,,,0.0,0.0
Fall River - N B Borden,00950012,5.6,2.0,2.0,90.4,,58.9,41.1
Fall River - Osborn Street,00950100,0.6,,5.4,94.0,,49.4,50.6
Fall River - Ralph M Small,00950125,2.2,9.3,4.0,84.4,,55.5,44.5
Fall River - ROBESON FAMILY LEARNING,00950110,,,,,,0.0,0.0
Fall River - Samuel Watson,00950145,1.2,14.3,1.0,83.5,,49.1,50.9
Fall River - Slade,00950120,2.9,4.5,1.3,91.3,,54.7,45.3
Fall River - Spencer Borden,00950130,1.8,1.8,0.9,95.2,0.4,52.0,48.0
Fall River - Stone,00950135,5.3,10.5,2.6,81.6,,68.4,31.6
Fall River - Susan H Wixon,00950160,1.1,1.4,2.5,94.6,0.3,51.6,48.4
Fall River - Westall,00950150,1.6,4.7,5.0,87.9,0.9,49.2,50.8
Fall River - William Connell,00950025,7.7,1.8,3.6,86.4,0.6,51.5,48.5
Fall River - William J Wiley,00950155,11.1,5.5,5.0,77.9,0.5,47.7,52.3
Fall River - William S Greene,00950065,2.5,6.1,1.2,90.2,,50.3,49.7
Falmouth - East Falmouth Elem,00960005,7.0,1.0,3.0,87.7,1.3,52.4,47.6
Falmouth - Falmouth High,00960505,5.4,1.0,1.0,90.3,2.2,47.4,52.6
Falmouth - Lawrence,00960405,5.2,0.3,0.1,94.2,0.1,51.8,48.2
Falmouth - Morse Pond School,00960305,5.4,1.7,0.5,92.0,0.3,48.5,51.5
Falmouth - Mullen-Hall,00960020,4.6,1.8,1.2,92.4,,53.9,46.1
Falmouth - North Falmouth Elem,00960030,0.6,0.6,,97.9,1.0,50.8,49.2
Falmouth - Teaticket,00960015,4.7,0.4,3.4,90.4,1.1,47.8,52.2
Farmington River Reg - Farmington River Elem,06620020,,,,100.0,,61.8,38.2
Fitchburg - B F BROWN JUNIOR HIGH,00970405,,,,,,0.0,0.0
Fitchburg - Crocker Elementary,00970016,6.6,10.5,31.4,51.4,,53.4,46.6
Fitchburg - Fitchburg High,00970505,5.6,6.3,24.7,63.4,,48.0,52.0
Fitchburg - Goodrich Kindergarten,00970025,5.2,8.0,25.4,61.0,0.3,51.2,48.8
Fitchburg - MCKAY CAMPUS-FSC,00970410,,,,,,0.0,0.0
Fitchburg - MEMORIAL MIDDLE,00970407,,,,,,0.0,0.0
Fitchburg - Reingold Elementary,00970043,6.4,4.9,13.8,74.9,,53.1,46.9
Fitchburg - South Fitchburg ELC,00970055,6.8,8.4,12.6,72.1,,60.0,40.0
Fitchburg - South Street Elementary,00970060,4.7,6.7,33.4,55.2,,55.8,44.2
Florida - Abbott Memorial,00980005,,,,100.0,,53.7,46.3
Foxborough - CHARLES G TAYLOR,00990002,,,,,,0.0,0.0
Foxborough - Foxborough High,00990505,4.3,1.5,1.1,93.1,,50.1,49.9
Foxborough - John J Ahern,00990405,1.1,0.7,0.4,97.8,,52.4,47.6
Foxborough - LEWIS/ECC,00990005,,,,,,0.0,0.0
Foxborough - Mabelle M Burrell,00990015,2.6,2.2,1.0,94.2,,51.3,48.7
Framingham - Barbieri Elem,01000035,8.0,2.1,43.7,46.0,0.1,50.0,50.0
Framingham - Brophy,01000006,4.4,6.4,3.1,86.1,,50.7,49.3
Framingham - Charlotte A Dunning,01000007,2.3,14.9,4.5,78.3,,47.9,52.1
Framingham - Framingham H S,01000515,7.6,5.8,10.3,76.3,0.1,50.6,49.4
Framingham - Hemenway,01000015,8.1,3.0,3.2,85.7,,57.8,42.2
Framingham - JUNIPER HILL,01000020,,,,,,0.0,0.0
Framingham - Mary E Stapleton Elem,01000045,7.5,3.2,6.3,83.0,,51.6,48.4
Framingham - Miriam F McCarthy Sch,01000050,12.5,2.7,16.0,68.6,0.2,48.4,51.6
Framingham - Potter Road,01000039,5.4,5.7,4.7,84.2,,51.9,48.1
Framingham - WALSH MIDDLE,01000415,,,,,,0.0,0.0
Framingham - Woodrow Wilson,01000055,19.9,1.0,26.6,52.5,,50.5,49.5
Franklin - BRICK,01010002,,,,,,0.0,0.0
Franklin - Davis Thayer,01010035,2.4,1.6,0.7,95.3,,49.4,50.6
Franklin - Franklin High,01010505,0.8,1.1,0.6,97.5,,49.1,50.9
Franklin - Horace Mann,01010405,0.7,2.7,1.7,95.0,,51.1,48.9
Franklin - J F Kennedy Memorial,01010013,0.5,3.0,,96.4,,51.8,48.2
Franklin - Oak Street Elementary,01010030,0.3,1.1,0.2,98.5,,52.7,47.3
Franklin - Parmenter,01010032,1.1,0.7,0.7,97.3,0.2,51.2,48.8
Franklin County - Franklin County Tech,08180605,0.9,0.7,3.1,95.4,,63.4,36.6
Freetown - Freetown Elementary,01020005,0.8,0.6,0.9,97.7,,53.6,46.4
Freetown-Lakeville - Apponequet Regional High,06650505,1.1,0.5,,98.2,0.1,47.7,52.3
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,2.0,0.3,0.8,96.7,0.2,51.0,49.0
Frontier - Frontier Reg,06700505,0.6,1.1,1.8,96.4,,52.1,47.9
Gardner - Elm Street School,01030001,2.6,1.7,3.1,92.4,0.2,53.7,46.3
Gardner - Gardner High,01030505,1.5,1.1,1.0,96.2,0.2,48.1,51.9
Gardner - Gardner Middle School,01030405,2.2,2.2,2.0,93.6,,52.0,48.0
Gardner - Helen Mae Sauter Elem,01030015,2.8,2.4,4.8,90.0,,53.0,47.0
Gardner - Prospect,01030010,2.7,1.8,3.2,92.2,,55.3,44.7
Gardner - Waterford Street,01030020,1.7,0.4,4.8,93.0,,48.5,51.5
Gateway - Blandford Elementary,06720033,,1.0,,99.0,,57.1,42.9
Gateway - Chester Elementary,06720059,,,,100.0,,56.6,43.4
Gateway - Gateway Reg High,06720505,,0.8,0.5,98.6,,46.8,53.2
Gateway - Gateway Reg Middle,06720380,0.2,0.2,0.9,98.8,,54.3,45.7
Gateway - Littleville Elementary School,06720143,1.0,1.0,0.5,97.5,,47.7,52.3
Gateway - Russell Elementary,06720256,,1.1,0.5,98.4,,44.9,55.1
Gateway - Russell H Conwell,06720349,,,,100.0,,50.0,50.0
Georgetown - Georgetown Middle/High,01050505,0.4,0.2,,99.1,0.2,50.3,49.7
Georgetown - Penn Brook,01050010,0.9,0.4,0.7,98.0,,51.9,48.1
Georgetown - Perley Elementary,01050005,1.7,0.7,0.7,96.9,,56.0,44.0
Gill-Montague - Gill Elem,06740005,1.3,0.7,2.0,96.0,,49.7,50.3
Gill-Montague - Great Falls Middle,06740310,1.8,0.7,2.2,94.5,0.7,52.2,47.8
Gill-Montague - Hillcrest,06740015,1.3,0.9,2.2,95.6,,53.5,46.5
Gill-Montague - Montague Center,06740020,1.4,1.4,0.7,96.6,,57.9,42.1
Gill-Montague - Sheffield Elementary,06740050,2.6,0.7,2.8,93.4,0.5,48.0,52.0
Gill-Montague - Turners Fall High,06740505,2.5,0.5,2.2,93.7,1.1,51.5,48.5
Gloucester - Beeman Memorial,01070010,0.7,,0.3,99.0,,54.7,45.3
Gloucester - East Gloucester Elem,01070020,1.4,,0.3,98.3,,53.1,46.9
Gloucester - GLOUCESTER ALT HIGH,01070510,,,,,,0.0,0.0
Gloucester - Gloucester High,01070505,0.5,0.1,0.5,98.8,,49.4,50.6
Gloucester - Milton L Fuller Elem,01070025,0.5,,1.2,98.3,,55.0,45.0
Gloucester - Ralph B O'Maley Middle,01070305,0.5,0.4,0.8,98.3,,51.4,48.6
Gloucester - Veterans Memorial,01070045,2.5,,2.5,94.9,,49.2,50.8
Gloucester - West Parish,01070050,1.0,,0.2,98.8,,50.9,49.1
Grafton - Grafton Elementary,01100200,1.2,2.1,0.3,96.5,,49.7,50.3
Grafton - Grafton Memorial Senior,01100505,0.4,2.4,0.4,96.7,,44.1,55.9
Grafton - Grafton Middle,01100305,0.8,1.6,,97.6,,54.6,45.4
Grafton - North Grafton Elementary,01100025,,2.7,0.3,97.0,,57.7,42.3
Grafton - South Grafton Elementary,01100005,1.1,2.0,0.8,96.1,,49.2,50.8
Granby - East Meadow,01110004,,,1.3,98.7,,48.7,51.3
Granby - Granby Jr Sr High Sch,01110505,,,2.0,98.0,,53.3,46.7
Granby - West St,01110010,,0.3,0.3,99.3,,52.0,48.0
Granville - Granville Village,01120005,,,,100.0,,55.2,44.8
Greater Fall River - Diman Reg Voc Tech High,08210605,0.7,0.2,0.6,98.4,0.1,69.7,30.3
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,2.6,0.7,50.6,45.6,0.4,56.1,43.9
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.1,5.3,11.0,81.5,0.1,54.1,45.9
Greater New Bedford - Gr New Bedford Voc Tech,08250605,5.3,0.1,4.0,90.4,0.4,62.5,37.5
