SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Boston - Nathan Hale,00350243,56.0,1.1,33.5,1.1,1.1,0.0,7.1,47.3,52.7
Boston - New Mission High School,00350542,63.3,1.4,30.6,3.4,1.0,0.0,0.3,49.0,51.0
Boston - O W Holmes,00350138,63.7,2.1,25.4,2.1,0.6,0.9,5.1,50.5,49.5
Boston - O'Bryant School Math/Science,00350575,37.2,21.1,28.6,11.1,0.1,0.2,1.6,43.9,56.1
Boston - Oliver Hazard Perry,00350255,20.3,4.0,21.1,54.6,0.0,0.0,0.0,54.6,45.4
Boston - Orchard Gardens,00350257,41.9,1.0,53.2,1.2,0.2,0.5,2.1,48.9,51.1
Boston - Patrick J Kennedy,00350264,4.4,1.3,86.5,6.3,0.0,0.3,1.3,51.7,48.3
Boston - Paul A Dever,00350268,24.9,7.5,62.3,3.3,0.0,0.2,1.9,52.1,47.9
Boston - Phineas Bates,00350278,31.1,5.1,38.2,20.5,0.0,0.0,5.1,47.8,52.2
Boston - Quincy Upper School,00350565,20.7,53.2,16.8,7.0,0.0,0.0,2.3,57.9,42.1
Boston - Rafael Hernandez,00350691,3.1,0.2,91.1,4.8,0.0,0.0,0.7,49.9,50.1
Boston - Richard J Murphy,00350240,20.4,34.5,16.1,26.4,0.2,0.3,2.1,51.2,48.8
Boston - Roger Clap,00350298,28.3,5.2,35.8,28.3,0.6,0.0,1.7,49.7,50.3
Boston - Samuel Adams,00350302,5.1,0.7,71.9,19.9,0.0,0.0,2.4,54.8,45.2
Boston - Samuel W Mason,00350304,55.6,1.2,31.7,4.1,0.8,1.2,5.3,55.6,44.4
Boston - Sarah Greenwood,00350308,28.6,0.5,67.7,1.7,0.2,0.2,1.0,52.2,47.8
Boston - Snowden International School at Copley,00350690,38.3,7.6,41.3,9.6,0.3,0.0,3.0,50.6,49.4
Boston - TechBoston Academy,00350657,73.0,3.7,17.7,3.0,0.6,0.3,1.7,54.5,45.5
Boston - The English High,00350535,41.8,1.8,51.0,3.2,0.8,0.2,1.2,55.0,45.0
Boston - Thomas J Kenny,00350328,53.8,15.3,19.6,6.0,1.3,0.3,3.7,53.2,46.8
Boston - Urban Science Academy,00350579,51.3,1.4,37.4,8.7,0.0,0.0,1.2,54.5,45.5
Boston - Warren-Prescott,00350346,10.9,4.4,25.5,54.6,0.4,0.2,4.1,52.0,48.0
Boston - Washington Irving Middle,00350445,42.9,2.5,40.9,10.2,0.2,0.0,3.4,55.1,44.9
Boston - West Roxbury Academy,00350658,47.5,1.3,39.2,9.6,0.7,0.2,1.5,57.0,43.0
Boston - William E Russell,00350366,27.3,9.7,56.2,1.6,0.5,0.0,4.6,53.2,46.8
Boston - William Ellery Channing,00350360,55.2,0.6,38.5,3.5,0.3,0.0,1.9,51.7,48.3
Boston - William H Ohrenberger,00350258,26.0,4.8,44.6,21.6,0.0,0.2,2.8,57.3,42.7
Boston - William McKinley,00350363,49.1,0.5,35.0,10.8,0.8,0.0,3.8,73.2,26.8
Boston - William Monroe Trotter,00350370,60.3,0.0,29.9,5.6,0.2,0.5,3.4,48.7,51.3
Boston - Winship Elementary,00350374,24.8,8.6,41.4,20.9,0.3,0.0,4.0,48.0,52.0
Boston - Wm B Rogers Middle,00350470,64.5,6.8,23.3,2.3,0.4,0.2,2.5,55.4,44.6
Boston - Young Achievers,00350380,49.2,0.4,46.7,2.1,0.4,0.4,0.8,55.4,44.6
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,25.5,1.9,15.7,54.4,0.3,0.0,2.2,46.7,53.3
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,48.6,1.4,35.3,10.3,0.8,0.5,3.0,45.1,54.9
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,53.1,2.8,28.4,15.1,0.3,0.0,0.3,57.1,42.9
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,67.7,0.3,24.8,3.5,1.1,0.3,2.4,46.1,53.9
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,64.4,1.3,27.6,3.5,0.0,0.0,3.2,47.1,52.9
Bourne - Bourne High School,00360505,1.3,1.5,4.0,86.1,0.0,0.2,6.9,53.4,46.6
Bourne - Bourne Middle School,00360325,0.7,1.5,2.9,89.8,0.1,0.0,5.0,47.9,52.1
Bourne - Bournedale Elementary School,00360005,1.0,1.8,3.0,90.2,0.6,0.0,3.4,53.6,46.4
Bourne - Peebles Elementary School,00360010,1.9,2.5,3.1,88.5,0.9,0.0,3.1,48.6,51.4
Boxborough - Blanchard Memorial,00370005,2.1,29.4,3.7,60.5,0.5,0.0,3.7,54.4,45.6
Boxford - Harry Lee Cole,00380005,0.3,1.7,1.0,93.8,0.0,0.0,3.1,49.7,50.3
Boxford - Spofford Pond,00380013,0.7,2.6,2.4,91.9,0.0,0.4,2.0,51.4,48.6
Boylston - Boylston Elementary,00390005,2.2,5.1,2.5,88.3,0.0,0.0,1.9,49.2,50.8
Braintree - Archie T Morrison,00400033,10.0,10.0,4.4,74.1,0.0,0.0,1.6,52.5,47.5
Braintree - Braintree High,00400505,5.3,11.4,2.8,79.5,0.0,0.1,0.9,50.1,49.9
Braintree - Donald Ross,00400050,8.8,13.1,9.1,68.0,0.3,0.0,0.7,54.9,45.1
Braintree - East Middle School,00400305,6.8,9.6,5.1,77.6,0.0,0.1,0.8,49.1,50.9
Braintree - Highlands,00400015,5.1,9.2,1.7,83.3,0.0,0.0,0.7,46.5,53.5
Braintree - Hollis,00400005,3.3,9.0,4.6,80.4,0.0,0.0,2.7,53.5,46.5
Braintree - Liberty,00400025,4.5,15.6,3.7,74.7,0.2,0.0,1.3,46.9,53.1
Braintree - Mary E Flaherty School,00400020,3.5,14.9,2.8,75.3,0.5,0.0,3.0,53.7,46.3
Braintree - Monatiquot Kindergarten Center,00400009,4.8,9.5,2.4,81.0,0.0,0.0,2.4,42.9,57.1
Braintree - South Middle School,00400310,2.9,12.3,2.9,81.1,0.2,0.0,0.6,52.7,47.3
Brewster - Eddy Elementary,00410010,4.5,2.2,2.2,88.4,0.0,0.0,2.7,50.4,49.6
Brewster - Stony Brook Elementary,00410005,0.4,1.6,5.9,89.3,0.0,0.0,2.8,50.6,49.4
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,61.6,1.4,29.5,0.0,0.0,0.0,7.5,43.8,56.2
Bridgewater-Raynham - Bridgewater Middle School,06250320,2.1,1.4,3.6,89.5,0.0,0.0,3.4,49.3,50.7
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,4.4,1.4,2.2,89.3,0.1,0.1,2.7,53.0,47.0
Bridgewater-Raynham - Laliberte Elementary School,06250050,2.3,1.2,3.1,89.6,0.0,0.0,3.8,49.8,50.2
Bridgewater-Raynham - Merrill Elementary School,06250020,1.8,1.5,2.1,91.4,0.0,0.0,3.1,57.7,42.3
Bridgewater-Raynham - Mitchell Elementary School,06250002,3.2,1.1,3.5,87.4,0.0,0.0,4.8,52.5,47.5
Bridgewater-Raynham - Raynham Middle School,06250315,2.9,2.1,2.6,87.5,0.0,0.1,4.8,50.4,49.6
Bridgewater-Raynham - Williams Intermediate School,06250300,3.0,0.5,1.6,91.7,0.0,0.0,3.1,52.6,47.4
Brimfield - Brimfield Elementary,00430005,2.6,1.0,0.0,96.4,0.0,0.0,0.0,48.9,51.1
Bristol County Agricultural - Bristol County Agricultural High,09100705,0.9,1.3,3.5,93.1,0.2,0.0,0.9,27.9,72.1
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,3.5,0.4,5.1,88.2,0.4,0.0,2.5,58.1,41.9
Brockton - Ashfield Middle School,00440421,45.2,2.6,9.4,39.2,0.9,0.0,2.8,53.1,46.9
Brockton - B B Russell Alternative School,00440080,70.3,0.0,14.1,12.5,0.0,0.0,3.1,73.4,26.6
Brockton - Barrett Russell School,00440007,57.8,0.8,14.3,17.8,1.6,0.0,7.8,55.0,45.0
Brockton - Brockton Champion High School,00440515,41.2,0.0,19.6,35.1,0.5,1.0,2.6,52.1,47.9
Brockton - Brockton High,00440505,59.9,2.7,12.1,22.8,0.5,0.1,1.9,49.3,50.7
Brockton - Brookfield,00440010,49.1,0.9,9.9,35.3,0.4,0.4,3.9,53.6,46.4
Brockton - Downey,00440110,46.3,1.9,16.5,27.4,0.3,0.0,7.6,52.5,47.5
Brockton - Dr W Arnone Community School,00440001,59.0,1.0,19.0,12.7,0.5,0.4,7.4,51.5,48.5
Brockton - East Middle School,00440405,66.0,1.4,13.1,15.3,0.0,0.2,4.0,53.1,46.9
Brockton - Edgar B Davis,00440023,59.9,0.6,13.2,19.7,0.5,0.6,5.4,45.6,54.4
Brockton - Edison Academy,00440520,71.0,0.4,9.2,16.4,0.8,0.0,2.1,53.4,46.6
Brockton - Gilmore School Early Childhood Center,00440050,44.7,0.6,13.7,34.0,0.3,0.6,6.1,60.8,39.2
Brockton - Goddard Alternative School,00440400,45.3,0.0,13.2,39.6,0.0,0.0,1.9,60.4,39.6
Brockton - Hancock,00440045,41.2,4.8,10.0,39.1,0.4,0.3,4.1,52.0,48.0
Brockton - Huntington,00440055,75.1,0.7,11.3,8.7,0.2,0.7,3.5,51.4,48.6
Brockton - John F Kennedy,00440017,44.6,7.3,8.5,34.3,0.2,0.0,5.1,49.1,50.9
Brockton - Joseph F. Plouffe Academy,00440422,39.8,2.8,18.5,33.2,0.3,0.0,5.4,48.7,51.3
Brockton - Louis F Angelo Elementary,00440065,51.2,5.4,12.4,25.7,0.1,0.4,4.9,52.6,47.4
Brockton - Manthala George Jr. School,00440003,37.9,0.7,42.8,12.8,0.8,0.2,4.8,49.4,50.6
Brockton - Mary E. Baker School,00440002,46.6,1.9,12.9,32.4,0.4,0.1,5.6,53.8,46.2
Brockton - North Middle School,00440410,68.3,1.8,13.5,11.3,0.5,0.4,4.2,53.0,47.0
Brockton - Oscar F Raymond,00440078,73.0,2.1,10.4,10.4,0.3,0.1,3.8,51.9,48.1
Brockton - South Middle School,00440415,52.9,3.3,16.1,23.0,0.4,0.2,4.2,53.3,46.7
Brockton - West Middle School,00440420,47.9,5.1,12.2,29.8,0.5,0.3,4.1,52.7,47.3
Brooke Charter School East Boston (District) - Brooke Charter School East Boston,04570205,29.2,2.8,53.5,12.5,1.0,0.0,1.0,47.9,52.1
Brooke Charter School Mattapan (District) - Brooke Charter School Mattapan,04430205,67.8,1.1,27.2,2.8,0.0,0.0,1.1,52.8,47.2
Brooke Charter School Roslindale (District) - Brooke Charter School Roslindale,04280305,68.1,1.2,25.8,1.0,0.0,0.0,3.9,47.0,53.0
Brookfield - Brookfield Elementary,00450005,0.0,0.0,3.8,91.8,0.0,0.0,4.4,49.4,50.6
Brookline - Brookline Early Education Program at Beacon,00460001,1.9,17.3,13.5,55.8,0.0,0.0,11.5,53.8,46.2
Brookline - Brookline Early Education Program at Putterham,00460002,0.0,17.9,3.6,64.3,0.0,0.0,14.3,50.0,50.0
Brookline - Brookline High,00460505,7.9,14.8,10.3,60.0,0.0,0.0,7.0,49.0,51.0
Brookline - Edith C Baker,00460005,4.8,28.8,8.4,50.8,0.0,0.3,7.0,50.7,49.3
Brookline - Edward Devotion,00460015,5.7,11.4,12.0,60.4,0.0,0.0,10.5,50.6,49.4
Brookline - Heath,00460025,4.2,14.4,8.4,67.1,0.0,0.2,5.8,47.6,52.4
Brookline - John D Runkle,00460045,2.6,15.6,10.2,59.9,0.0,0.2,11.5,53.1,46.9
Brookline - Lawrence,00460030,5.8,28.4,8.7,48.6,0.0,0.2,8.4,51.7,48.3
Brookline - Michael Driscoll,00460020,4.8,16.6,5.3,60.2,0.0,0.0,13.2,50.9,49.1
Brookline - Pierce,00460040,6.0,20.2,9.8,54.9,0.1,0.0,8.9,49.4,50.6
Brookline - The Lynch Center,00460060,9.1,15.2,13.6,50.0,0.0,0.0,12.1,48.5,51.5
Brookline - William H Lincoln,00460035,10.6,19.0,13.5,50.2,0.0,0.0,6.7,51.2,48.8
Burlington - Burlington High,00480505,4.5,13.1,3.8,74.7,0.2,0.2,3.5,50.7,49.3
Burlington - Fox Hill,00480007,1.6,13.7,6.0,76.2,0.0,0.0,2.5,53.7,46.3
Burlington - Francis Wyman Elementary,00480035,8.5,19.7,2.8,65.3,0.4,0.0,3.2,52.0,48.0
Burlington - Marshall Simonds Middle,00480303,3.8,13.0,3.6,75.7,0.8,0.1,2.9,51.3,48.7
Burlington - Memorial,00480015,8.4,14.4,3.8,69.5,1.0,0.0,2.9,49.2,50.8
Burlington - Pine Glen Elementary,00480020,1.8,8.9,4.6,80.1,0.7,0.0,3.9,53.2,46.8
Cambridge - Amigos School,00490006,5.5,2.3,42.6,39.4,0.0,0.3,9.9,43.4,56.6
Cambridge - Cambridge Rindge and Latin,00490506,33.2,11.7,14.0,37.5,0.6,0.1,3.0,51.1,48.9
Cambridge - Cambridge Street Upper School,00490305,34.5,9.0,13.5,35.6,1.5,0.7,5.2,53.2,46.8
Cambridge - Cambridgeport,00490007,20.4,9.6,10.7,50.4,0.4,0.4,8.2,48.9,51.1
Cambridge - Fletcher/Maynard Academy,00490090,40.4,7.7,18.7,24.3,0.9,0.9,7.2,51.5,48.5
Cambridge - Graham and Parks,00490080,21.7,19.2,10.6,42.9,0.3,0.0,5.3,51.3,48.7
Cambridge - Haggerty,00490020,28.6,12.9,5.2,43.1,0.0,0.4,9.7,49.6,50.4
Cambridge - John M Tobin,00490065,24.7,14.6,8.7,40.8,1.0,0.0,10.1,48.1,51.9
Cambridge - Kennedy-Longfellow,00490040,26.3,15.7,18.8,33.7,0.0,0.8,4.7,53.7,46.3
Cambridge - King Open,00490035,18.9,8.1,15.3,48.8,0.3,0.0,8.7,57.5,42.5
Cambridge - Maria L. Baldwin,00490005,20.1,12.7,9.9,47.7,0.9,0.0,8.7,51.1,48.9
Cambridge - Martin Luther King Jr.,00490030,32.2,24.3,10.1,22.5,0.0,0.0,10.9,44.9,55.1
Cambridge - Morse,00490045,34.5,14.2,8.9,30.2,0.7,0.7,10.7,48.8,51.2
Cambridge - Peabody,00490050,31.8,9.0,8.7,42.8,0.0,0.3,7.4,46.0,54.0
Cambridge - Putnam Avenue Upper School,00490310,40.2,11.8,15.0,28.9,0.4,0.0,3.7,54.5,45.5
Cambridge - Rindge Avenue Upper School,00490315,30.9,14.2,13.8,36.2,0.7,0.0,4.3,52.8,47.2
Cambridge - Vassal Lane Upper School,00490320,36.4,15.2,7.3,35.1,0.7,0.3,5.0,52.3,47.7
Canton - Canton High,00500505,11.5,6.3,2.9,76.4,0.0,0.0,2.8,47.9,52.1
Canton - Dean S Luce,00500020,10.7,10.5,3.6,70.4,0.0,0.7,4.1,49.1,50.9
Canton - John F Kennedy,00500017,5.2,10.2,2.8,78.6,0.0,0.0,3.2,51.9,48.1
Canton - Lt Peter M Hansen,00500012,12.7,8.4,3.2,71.1,0.2,0.0,4.3,47.2,52.8
Canton - Rodman Early Childhood Center,00500010,7.8,7.8,4.9,75.7,0.0,0.0,3.9,53.4,46.6
Canton - Wm H Galvin Middle,00500305,8.0,9.6,3.8,74.8,0.1,0.0,3.6,51.3,48.7
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,2.1,1.7,2.1,90.4,0.0,0.0,3.8,51.5,48.5
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,4.7,0.8,8.9,79.8,1.8,0.0,4.0,59.8,40.2
Carlisle - Carlisle School,00510025,0.5,9.8,2.2,80.2,0.0,0.0,7.3,52.8,47.2
Carver - Carver Elementary School,00520015,0.8,0.2,1.2,96.9,0.0,0.2,0.6,52.6,47.4
Carver - Carver Middle/High School,00520405,2.3,0.0,0.3,96.3,0.2,0.1,0.7,51.4,48.6
Central Berkshire - Becket Washington School,06350005,0.9,0.0,4.6,89.8,0.0,0.0,4.6,53.7,46.3
Central Berkshire - Berkshire Trail Elementary,06350010,0.0,0.0,3.9,93.4,0.0,0.0,2.6,39.5,60.5
Central Berkshire - Craneville,06350025,0.2,0.7,2.8,93.5,0.2,0.0,2.5,52.8,47.2
Central Berkshire - Kittredge,06350035,2.0,3.9,2.6,90.1,0.0,0.0,1.3,58.6,41.4
Central Berkshire - Nessacus Regional Middle School,06350305,1.0,0.7,2.7,92.6,0.0,0.0,3.0,51.4,48.6
Central Berkshire - Wahconah Regional High,06350505,0.9,0.7,2.0,93.8,0.0,0.0,2.7,49.6,50.4
Chelmsford - Byam School,00560030,5.0,11.1,4.0,76.2,1.0,0.0,2.8,52.8,47.2
Chelmsford - Center Elementary School,00560005,2.3,13.7,2.5,78.8,0.2,0.2,2.3,51.8,48.2
Chelmsford - Charles D Harrington,00560025,5.2,15.5,6.1,70.6,0.2,0.0,2.4,52.9,47.1
Chelmsford - Chelmsford High,00560505,2.6,8.8,2.9,84.8,0.1,0.0,0.8,49.4,50.6
Chelmsford - Col Moses Parker School,00560305,4.4,10.0,3.4,79.9,0.3,0.0,2.1,50.8,49.2
Chelmsford - Community Education Center,00560001,2.4,18.4,8.8,67.2,0.0,0.8,2.4,56.8,43.2
Chelmsford - McCarthy Middle School,00560310,4.1,8.9,2.3,82.4,0.2,0.2,1.8,51.3,48.7
Chelmsford - South Row,00560015,3.2,16.0,1.7,77.4,0.0,0.5,1.2,51.0,49.0
Chelsea - Chelsea High,00570505,9.5,2.6,79.3,8.0,0.3,0.0,0.3,52.1,47.9
Chelsea - Clark Avenue School,00570050,2.8,3.0,86.6,6.2,0.0,0.0,1.4,49.0,51.0
Chelsea - Edgar A Hooks Elementary,00570030,6.0,1.7,83.6,6.4,1.0,0.0,1.4,52.9,47.1
Chelsea - Eugene Wright Science and Technology Academy,00570045,9.7,1.8,78.5,8.9,0.2,0.0,0.8,50.1,49.9
Chelsea - Frank M Sokolowski Elementary,00570040,6.2,2.3,81.2,9.0,0.4,0.0,1.1,52.8,47.2
Chelsea - George F. Kelly Elementary,00570035,3.2,0.7,90.8,4.8,0.0,0.0,0.5,50.6,49.4
Chelsea - Joseph A. Browne School,00570055,12.2,2.6,79.6,5.4,0.2,0.0,0.0,52.7,47.3
Chelsea - Shurtleff Early Childhood,00570003,5.0,1.0,83.0,9.2,0.1,0.0,1.7,51.0,49.0
Chelsea - William A Berkowitz Elementary,00570025,7.6,0.9,79.3,11.4,0.4,0.0,0.5,51.5,48.5
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,0.0,0.6,1.9,96.2,0.6,0.0,0.6,50.0,50.0
Chicopee - Barry,00610003,0.9,3.5,19.9,69.1,0.4,0.2,6.0,52.1,47.9
Chicopee - Belcher,00610010,5.6,1.0,35.6,56.2,0.0,0.0,1.6,53.3,46.7
Chicopee - Bellamy Middle,00610305,2.5,1.4,37.0,57.0,0.2,0.0,1.9,50.5,49.5
Chicopee - Bowe,00610015,4.6,0.7,57.0,33.7,0.0,0.5,3.5,53.1,46.9
Chicopee - Bowie,00610020,2.2,1.6,15.7,75.4,0.5,0.0,4.6,49.5,50.5
Chicopee - Chicopee Academy,00610021,6.6,0.0,55.7,34.0,0.0,0.0,3.8,67.0,33.0
Chicopee - Chicopee Comprehensive High School,00610510,2.4,1.9,21.7,70.7,0.1,0.8,2.4,53.7,46.3
Chicopee - Chicopee High,00610505,3.9,3.5,36.1,54.9,0.0,0.0,1.6,46.5,53.5
Chicopee - Fairview Middle,00610310,2.1,1.3,26.3,67.6,0.1,0.1,2.4,52.2,47.8
Chicopee - Gen John J Stefanik,00610090,4.8,0.5,75.1,16.8,0.0,0.0,2.8,52.3,47.7
Chicopee - Lambert-Lavoie,00610040,2.0,4.1,20.7,70.5,0.0,0.0,2.7,47.8,52.2
Chicopee - Litwin,00610022,4.6,0.5,26.4,66.0,0.0,0.0,2.5,57.1,42.9
Chicopee - Selser,00610050,1.6,1.4,39.2,54.9,0.2,0.0,2.6,50.2,49.8
Chicopee - Streiber Memorial School,00610065,2.4,2.4,18.7,71.1,0.0,0.0,5.4,55.8,44.2
Chicopee - Szetela Early Childhood Center,00610001,1.5,1.1,15.7,78.9,0.0,0.0,2.7,57.5,42.5
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,3.5,5.5,7.5,80.4,0.9,0.0,2.3,49.6,50.4
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,65.0,2.4,30.4,1.4,0.3,0.3,0.0,45.8,54.2
City on a Hill Charter Public School II (District) - City on a Hill Charter Public School II,35040505,72.6,0.9,24.5,1.9,0.0,0.0,0.0,46.2,53.8
Clarksburg - Clarksburg Elementary,00630010,0.6,0.6,0.6,96.6,0.0,0.0,1.7,53.9,46.1
Clinton - Clinton Elementary,00640050,2.9,1.3,19.0,75.7,0.0,0.0,1.1,55.6,44.4
Clinton - Clinton Middle School,00640305,4.8,2.0,22.7,68.7,0.3,0.0,1.4,50.1,49.9
Clinton - Clinton Senior High,00640505,5.6,2.8,24.0,66.7,0.0,0.0,0.9,54.7,45.3
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,78.4,0.5,18.6,2.1,0.5,0.0,0.0,47.4,52.6
Cohasset - Cohasset Middle/High School,00650505,4.8,1.5,0.8,92.6,0.1,0.0,0.1,50.6,49.4
Cohasset - Deer Hill,00650005,3.0,2.1,0.9,92.9,0.5,0.0,0.7,50.3,49.7
Cohasset - Joseph Osgood,00650010,1.7,1.7,0.7,95.1,0.0,0.0,0.7,55.4,44.6
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,62.9,3.4,24.7,4.0,1.6,0.3,3.2,48.5,51.5
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,1.2,1.2,93.8,3.1,0.0,0.0,0.6,55.0,45.0
Community Day Charter Public School - Prospect (District) - Community Day Charter Public School - Prospect,04400205,1.5,1.2,91.2,6.0,0.0,0.0,0.0,48.9,51.1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,1.9,0.6,90.6,6.9,0.0,0.0,0.0,48.8,51.2
Concord - Alcott,00670005,6.0,6.2,6.6,74.7,0.4,0.0,6.0,44.8,55.2
Concord - Concord Middle,00670305,3.3,7.1,5.4,79.5,0.0,0.0,4.6,46.3,53.7
Concord - Thoreau,00670020,4.3,6.6,4.1,78.4,0.0,0.0,6.6,54.4,45.6
Concord - Willard,00670030,3.9,2.9,6.3,81.9,0.0,0.0,4.9,51.3,48.7
Concord-Carlisle - Concord Carlisle High,06400505,5.6,8.6,2.8,81.1,0.2,0.0,1.8,47.2,52.8
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,36.9,5.4,30.8,19.2,0.0,0.0,7.7,51.3,48.7
Conway - Conway Grammar,00680005,0.0,0.6,4.1,94.2,0.0,0.0,1.2,58.7,41.3
Danvers - Danvers High,00710505,1.2,2.1,4.7,89.7,0.4,0.0,1.9,49.7,50.3
Danvers - Great Oak,00710015,1.7,0.3,7.2,88.7,0.0,0.0,2.2,47.1,52.9
Danvers - Highlands,00710010,1.3,4.0,4.5,85.4,0.3,0.0,4.5,45.7,54.3
Danvers - Holten Richmond Middle School,00710305,1.4,2.5,4.5,89.8,0.0,0.3,1.5,52.4,47.6
Danvers - Ivan G Smith,00710032,1.1,4.8,4.8,88.6,0.0,0.0,0.7,52.6,47.4
Danvers - Riverside,00710030,2.9,2.9,10.0,80.8,0.5,0.0,2.9,61.9,38.1
Danvers - Willis E Thorpe,00710045,0.9,2.5,2.5,91.5,0.0,0.0,2.5,53.5,46.5
Dartmouth - Andrew B. Cushman School,00720005,0.0,1.0,6.2,90.6,0.0,0.0,2.1,55.2,44.8
Dartmouth - Dartmouth High,00720505,2.2,4.1,1.5,90.5,0.3,0.3,1.2,48.9,51.1
Dartmouth - Dartmouth Middle,00720050,1.5,3.1,1.4,92.1,0.2,0.0,1.6,54.9,45.1
Dartmouth - George H Potter,00720030,1.9,1.2,3.1,89.9,0.0,0.0,4.0,45.3,54.7
Dartmouth - James M. Quinn School,00720040,2.2,4.3,2.5,87.6,0.2,0.0,3.4,56.7,43.3
Dartmouth - Joseph Demello,00720015,1.4,2.0,1.8,92.1,0.2,0.0,2.5,50.8,49.2
Dedham - Avery,00730010,8.0,3.7,20.7,59.9,0.3,0.0,7.4,52.5,47.5
Dedham - Dedham High,00730505,10.4,3.4,12.0,72.4,0.1,0.0,1.7,52.4,47.6
Dedham - Dedham Middle School,00730305,7.9,3.8,11.6,74.5,0.3,0.0,2.0,48.5,51.5
Dedham - Early Childhood Center,00730005,4.2,1.9,10.3,76.5,0.0,0.0,7.1,58.5,41.5
Dedham - Greenlodge,00730025,2.6,2.3,9.2,83.6,0.0,0.0,2.3,53.4,46.6
Dedham - Oakdale,00730030,6.1,1.4,6.1,82.8,0.3,0.0,3.4,51.0,49.0
Dedham - Riverdale,00730045,4.9,2.7,8.2,78.6,1.1,0.0,4.4,53.8,46.2
Deerfield - Deerfield Elementary,00740015,0.7,1.1,4.3,91.2,0.2,0.0,2.5,51.5,48.5
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,5.5,2.4,8.0,77.9,1.0,0.0,5.2,52.5,47.5
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,9.8,1.8,9.8,69.8,2.8,0.0,6.0,52.3,47.7
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,5.9,3.0,10.0,73.0,3.0,0.0,5.2,55.6,44.4
Dennis-Yarmouth - Mattacheese Middle School,06450305,8.1,2.8,8.7,72.3,1.3,0.0,6.8,47.1,52.9
Dennis-Yarmouth - N H Wixon Innovation School,06450050,7.6,1.6,8.2,74.3,2.6,0.0,5.6,49.6,50.4
Dennis-Yarmouth - Station Avenue Elementary,06450025,5.0,1.8,8.0,76.8,3.4,0.0,5.0,50.2,49.8
Dighton-Rehoboth - Dighton Elementary,06500005,0.9,1.7,3.1,91.7,0.0,0.0,2.6,56.5,43.5
Dighton-Rehoboth - Dighton Middle School,06500305,0.5,1.8,2.3,91.9,0.0,0.0,3.5,54.5,45.5
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,1.1,1.4,3.1,91.6,0.1,0.0,2.8,54.3,45.7
Dighton-Rehoboth - Dorothy L Beckwith,06500310,1.0,0.5,4.4,91.5,0.0,0.0,2.7,53.4,46.6
Dighton-Rehoboth - Palmer River,06500010,0.6,1.1,4.2,91.2,0.0,0.0,2.9,49.8,50.2
Dorchester Collegiate Academy Charter (District) - Dorchester Collegiate Academy Charter,04750505,69.2,0.5,23.6,3.6,0.0,2.6,0.5,50.8,49.2
Douglas - Douglas Early Childhood Center,00770003,0.0,1.2,1.2,92.7,0.0,0.0,4.9,48.8,51.2
Douglas - Douglas Elementary School,00770015,1.1,1.1,1.9,93.9,0.0,0.4,1.5,51.9,48.1
Douglas - Douglas High School,00770505,0.0,0.5,1.6,97.4,0.0,0.0,0.5,49.6,50.4
Douglas - Douglas Middle School,00770305,0.0,1.1,0.7,96.0,0.0,0.4,1.8,48.2,51.8
Douglas - Douglas Primary School,00770005,0.2,3.0,3.5,90.6,0.2,0.0,2.5,52.8,47.2
Dover - Chickering,00780005,3.2,8.5,4.0,81.0,0.2,0.0,3.2,54.8,45.2
Dover-Sherborn - Dover-Sherborn Regional High,06550505,2.0,5.0,2.2,88.9,0.0,0.0,1.9,51.9,48.1
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,3.0,7.6,1.7,84.6,0.0,0.0,3.0,49.0,51.0
Dracut - Brookside Elementary,00790035,5.4,6.7,7.2,80.1,0.0,0.0,0.5,52.7,47.3
