SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
AGAWAM                         - Agawam Junior High,00050405,1.2,0.8,1.2,96.8,0.0,52.9,47.1
AGAWAM                         - Agawam Middle School,00050303,0.7,1.2,1.3,96.6,0.1,50.4,49.6
AGAWAM                         - Benjamin J Phelps,00050020,2.1,2.1,0.7,95.1,0.0,48.4,51.6
AGAWAM                         - Clifford M Granger,00050010,0.9,0.2,1.8,96.9,0.2,50.6,49.4
AGAWAM                         - James Clark School,00050030,0.3,1.0,1.3,97.4,0.0,47.3,52.7
AGAWAM                         - Robinson Park,00050025,0.6,1.4,1.4,96.6,0.0,55.2,44.8
AMESBURY                       - Amesbury Elementary,00070005,2.3,1.0,1.7,95.0,0.0,51.0,49.0
AMESBURY                       - Amesbury High,00070505,0.1,0.5,0.3,99.0,0.1,49.2,50.8
AMESBURY                       - Amesbury Middle,00070013,0.4,0.4,1.2,97.1,0.8,50.1,49.9
AMESBURY                       - Charles C Cashman El,00070010,0.9,0.5,1.4,97.2,0.0,53.7,46.3
AMESBURY                       - Horace Mann,00070003,0.8,0.8,0.8,95.9,1.6,56.9,43.1
AMHERST                        - Crocker Farm Elementary,00080009,7.0,8.5,21.4,62.8,0.3,49.6,50.4
AMHERST                        - Fort River Elementary,00080020,11.4,13.8,8.6,65.8,0.4,51.9,48.1
AMHERST                        - Marks Meadow Laboratory,00080030,17.6,10.4,12.6,58.8,0.5,48.9,51.1
AMHERST                        - Wildwood Elementary,00080050,13.3,12.9,9.0,63.9,1.0,47.5,52.5
AMHERST-PELHAM                 - Amherst Regional High,06050505,9.8,8.2,7.2,74.4,0.4,52.6,47.4
AMHERST-PELHAM                 - Amherst Regional MS,06050405,10.3,7.0,7.3,74.6,0.9,53.1,46.9
ANDOVER                        - Andover High,00090505,1.7,8.3,2.3,87.7,0.1,50.7,49.3
ANDOVER                        - Andover West Middle,00090310,0.9,6.2,3.7,89.1,0.1,52.1,47.9
ANDOVER                        - Bancroft Elementary,00090003,0.2,5.0,1.5,92.8,0.5,49.2,50.8
ANDOVER                        - Doherty Middle,00090305,0.6,5.6,1.1,92.7,0.0,53.9,46.1
ANDOVER                        - Henry C Sanborn Elem,00090010,0.4,5.3,0.0,94.3,0.0,50.8,49.2
ANDOVER                        - Shawsheen School,00090005,0.7,3.5,0.0,95.8,0.0,55.7,44.3
ANDOVER                        - South Elementary,00090020,0.8,5.0,0.3,93.8,0.0,54.3,45.7
ANDOVER                        - West Elementary,00090025,1.6,8.3,5.0,85.0,0.0,51.5,48.5
ARLINGTON                      - Arlington High,00100505,5.6,4.4,2.1,87.9,0.0,47.4,52.6
ARLINGTON                      - Brackett,00100010,2.0,4.1,2.4,91.5,0.0,48.8,51.2
ARLINGTON                      - Cyrus E Dallin,00100025,4.6,6.3,1.4,87.7,0.0,48.2,51.8
ARLINGTON                      - Hardy,00100030,7.4,10.2,2.8,79.2,0.4,50.5,49.5
ARLINGTON                      - John A Bishop,00100005,3.5,5.4,1.6,89.5,0.0,52.3,47.7
ARLINGTON                      - M Norcross Stratton,00100055,2.6,6.7,0.4,90.3,0.0,48.5,51.5
ARLINGTON                      - Ottoson Middle,00100410,4.6,4.3,2.3,88.9,0.0,50.2,49.8
ARLINGTON                      - Peirce,00100045,11.7,3.7,4.2,80.4,0.0,53.7,46.3
ARLINGTON                      - Thompson,00100050,7.9,12.4,4.4,75.3,0.0,51.2,48.8
ASHBURNHAM-WESTMINST           - Briggs Elem,06100025,0.6,0.8,1.8,96.7,0.0,54.0,46.0
ASHBURNHAM-WESTMINST           - Meetinghouse School,06100010,0.7,2.7,1.4,94.9,0.3,50.7,49.3
ASHBURNHAM-WESTMINST           - Oakmont Regional H S,06100505,0.3,0.7,0.7,98.4,0.0,50.9,49.1
ASHBURNHAM-WESTMINST           - Overlook Middle School,06100305,0.5,1.6,1.0,96.9,0.0,55.8,44.2
ASHBURNHAM-WESTMINST           - Westminster Elem,06100005,1.4,2.5,0.5,95.6,0.0,57.3,42.7
ASHLAND                        - Ashland High,00140505,2.7,3.1,4.6,89.3,0.3,48.7,51.3
ASHLAND                        - Ashland Middle,00140405,2.2,3.3,4.6,90.0,0.0,55.0,45.0
ASHLAND                        - David Mindess,00140015,2.6,3.4,2.4,91.6,0.0,50.9,49.1
ASHLAND                        - Henry E Warren Elem,00140010,1.9,4.3,3.4,89.9,0.5,52.0,48.0
ASHLAND                        - William Pittaway Elem,00140005,2.3,3.3,3.8,90.6,0.0,50.2,49.8
ASSABET VALLEY RVSD            - Assabet Valley Voc H S,08010605,2.7,1.2,7.5,88.1,0.5,56.8,43.2
ATHOL-ROYALSTON                - Athol High,06150505,1.3,0.8,2.0,95.5,0.3,48.9,51.1
ATHOL-ROYALSTON                - Athol Middle,06150305,1.2,0.5,1.4,96.5,0.4,53.0,47.0
ATHOL-ROYALSTON                - Ellen Bigelow,06150005,2.3,0.8,1.5,93.2,2.3,59.8,40.2
ATHOL-ROYALSTON                - Pleasant St,06150016,0.9,0.9,2.6,94.8,0.9,53.7,46.3
ATHOL-ROYALSTON                - Riverbend,06150020,0.0,0.5,4.1,95.0,0.5,49.5,50.5
ATHOL-ROYALSTON                - Royalston Community Sch,06150050,0.0,0.0,0.8,99.2,0.0,49.6,50.4
ATHOL-ROYALSTON                - Sanders Street,06150025,2.2,0.0,5.1,92.8,0.0,53.6,46.4
ATHOL-ROYALSTON                - Silver Lake,06150030,1.5,1.5,2.2,94.1,0.7,54.8,45.2
ATHOL-ROYALSTON                - The Learning Center,06150060,0.0,0.0,0.0,100.0,0.0,57.7,42.3
ATLANTIS CHARTER SCH           - Atlantis CS,04910550,6.0,1.7,4.3,87.5,0.5,52.6,47.4
ATTLEBORO                      - Attleboro High,00160505,2.2,7.4,3.6,86.8,0.1,48.0,52.0
ATTLEBORO                      - Attleboro Voc Tech High,00160605,1.9,5.2,5.5,87.3,0.0,74.9,25.1
ATTLEBORO                      - Cyril K Brennan Middle,00160315,3.4,5.4,6.9,84.3,0.1,51.3,48.7
ATTLEBORO                      - Hill Roberts Elem,00160045,2.8,2.4,4.0,90.6,0.2,51.3,48.7
ATTLEBORO                      - Hyman Fine Elem,00160040,2.5,5.4,6.1,85.7,0.2,50.3,49.7
ATTLEBORO                      - Peter Thacher Elementary,00160050,3.0,9.9,3.5,82.9,0.6,53.0,47.0
ATTLEBORO                      - Robert J Coelho Middle,00160305,2.6,2.6,3.3,91.4,0.1,49.3,50.7
ATTLEBORO                      - Studley School,00160001,4.7,3.4,9.5,82.3,0.1,50.0,50.0
ATTLEBORO                      - Wamsutta Middle,00160320,3.1,7.9,3.5,85.5,0.0,51.7,48.3
ATTLEBORO                      - Willett,00160035,4.1,2.5,4.1,88.9,0.5,51.1,48.9
AUBURN                         - Auburn Middle,00170305,1.0,1.6,0.8,96.2,0.5,49.8,50.2
AUBURN                         - Auburn Senior High,00170505,1.9,1.9,2.1,93.8,0.3,48.7,51.3
AUBURN                         - Bryn Mawr,00170010,0.7,1.4,0.7,95.6,1.7,49.8,50.2
AUBURN                         - Julia Bancroft,00170005,1.7,0.0,2.3,95.6,0.3,57.0,43.0
AUBURN                         - Mary D Stone,00170025,0.9,2.6,0.9,95.7,0.0,50.6,49.4
AUBURN                         - Pakachoag,00170015,1.0,4.1,1.6,93.3,0.0,52.5,47.5
AVON                           - Avon Middle High School,00180510,22.6,2.8,1.9,72.1,0.6,47.3,52.7
AVON                           - Ralph D Butler,00180010,6.6,0.3,2.1,90.3,0.7,49.3,50.7
AYER                           - Ayer High,00190510,11.1,5.7,7.1,74.1,2.0,51.0,49.0
AYER                           - Ayer Middle,00190305,9.3,3.3,5.5,80.2,1.6,54.7,45.3
AYER                           - Hilltop-Page,00190025,13.3,4.5,5.1,76.6,0.5,50.6,49.4
BARNSTABLE                     - Barnstable High,00200505,6.0,1.5,7.0,85.0,0.6,51.2,48.8
BARNSTABLE                     - Centerville Elementary,00200010,4.0,0.5,1.8,93.8,0.0,49.3,50.8
BARNSTABLE                     - Cotuit Elem,00200015,1.3,0.6,0.0,98.1,0.0,48.1,51.9
BARNSTABLE                     - Hyannis Elementary,00200020,18.7,1.9,10.9,66.8,1.7,50.5,49.5
BARNSTABLE                     - Hyannis West Elementary,00200025,19.7,3.2,9.4,65.2,2.4,55.0,45.0
BARNSTABLE                     - Marston Mills East,00200032,3.0,1.9,0.5,93.9,0.7,50.8,49.2
BARNSTABLE                     - Marstons Mills Elem,00200030,1.8,0.0,0.0,96.9,1.2,53.4,46.6
BARNSTABLE                     - Middle Sch/Marston's Mill,00200310,4.2,1.4,9.4,84.7,0.3,52.6,47.4
BARNSTABLE                     - Middle School/Hyannis,00200305,5.6,1.7,3.9,88.5,0.3,54.2,45.8
BARNSTABLE                     - Osterville Bay Elementary,00200040,0.6,2.3,1.1,95.5,0.6,55.9,44.1
BARNSTABLE                     - Osterville Elementary,00200035,0.0,0.4,0.4,99.2,0.0,50.8,49.2
BARNSTABLE                     - West Barnstable Elem,00200005,0.7,1.4,1.1,96.1,0.7,49.1,50.9
Barnstable Grade 5 - Barnstable Grade 5 HMCS,04230010,7.2,0.5,1.6,90.1,0.7,51.0,49.0
BEDFORD                        - Bedford High,00230505,2.7,3.7,2.5,90.6,0.4,52.8,47.2
BEDFORD                        - John Glenn Middle,00230305,4.4,7.1,1.9,86.7,0.0,53.0,47.0
BEDFORD                        - Lt Elezer Davis,00230010,2.3,8.0,4.0,85.2,0.4,46.9,53.1
BEDFORD                        - Lt Job Lane School,00230012,3.4,9.5,2.0,83.7,1.4,54.1,45.9
BELCHERTOWN                    - Belchertown High,00240505,0.5,0.5,0.9,98.0,0.0,48.9,51.1
BELCHERTOWN                    - Berkshire Avenue School,00240002,0.0,2.3,1.2,96.5,0.0,57.0,43.0
BELCHERTOWN                    - Chestnut Hill Community,00240004,0.7,0.5,1.3,97.3,0.2,48.8,51.2
BELCHERTOWN                    - Cold Spring,00240005,0.3,0.6,1.2,97.9,0.0,49.1,50.9
BELCHERTOWN                    - Swift River Elem,00240018,0.8,1.0,2.1,96.0,0.2,49.8,50.2
BELCHERTOWN                    - Tadgell Hall,00240020,2.0,1.3,1.3,95.3,0.0,53.7,46.3
BELLINGHAM                     - Bellingham ECC,00250003,0.8,0.0,0.0,99.2,0.0,55.9,44.1
BELLINGHAM                     - Bellingham Memorial Jr/Sr,00250505,1.1,2.1,1.7,94.4,0.7,48.4,51.6
BELLINGHAM                     - Clara Macy Elementary,00250009,1.5,2.0,1.2,94.8,0.5,45.7,54.3
BELLINGHAM                     - Primavera Jr/Sr H S,00250510,0.0,2.0,2.0,96.0,0.0,78.0,22.0
BELLINGHAM                     - South Elem,00250020,1.3,0.5,0.7,97.5,0.0,49.1,50.9
BELLINGHAM                     - Stall Brook,00250025,1.5,2.1,0.4,96.0,0.0,54.3,45.7
BELMONT                        - Belmont High,00260505,3.8,8.9,2.1,84.9,0.3,50.2,49.8
BELMONT                        - Daniel Butler,00260015,5.4,9.7,1.8,83.1,0.0,53.6,46.4
BELMONT                        - Mary Lee Burbank,00260010,4.0,10.6,1.8,83.2,0.4,50.7,49.3
BELMONT                        - Roger E Wellington,00260035,3.2,9.3,1.8,85.3,0.5,51.2,48.8
BELMONT                        - Winn Brook,00260005,2.6,7.8,2.1,87.2,0.2,54.4,45.6
BELMONT                        - Winthrop L Chenery Middle,00260305,3.9,9.6,2.4,84.0,0.2,51.4,48.6
BENJAMIN BANNEKER CH           - Benjamin Banneker CS,04200205,93.0,0.3,5.5,0.3,0.9,44.8,55.2
BENJAMIN FRANKLIN CH           - Ben Franklin Classical CS,04470205,0.0,3.1,1.0,95.9,0.0,50.6,49.4
BERKLEY                        - Berkley Community School,00270010,1.2,0.0,0.3,98.5,0.0,52.6,47.4
BERKSHIRE HILLS                - Housatonic Grammar,06180015,5.3,2.1,2.1,88.3,2.1,43.6,56.4
BERKSHIRE HILLS                - Monument Mt Reg High,06180505,2.1,0.7,3.1,94.0,0.0,49.2,50.8
BERKSHIRE HILLS                - Searles Middle,06180305,1.2,1.5,1.5,95.9,0.0,56.2,43.8
BERKSHIRE HILLS                - Stockbridge Plain,06180030,3.4,0.0,1.7,94.2,0.7,48.8,51.2
BERKSHIRE HILLS                - Village,06180025,0.0,0.0,0.0,100.0,0.0,51.0,49.0
BERKSHIRE HILLS                - William Cullen Bryant,06180005,3.8,1.5,6.9,86.9,0.8,55.4,44.6
BERLIN                         - Berlin Memorial,00280005,0.0,1.3,0.9,97.9,0.0,49.4,50.6
BERLIN-BOYLSTON REG            - Tahanto Reg High,06200505,0.9,0.9,0.5,97.7,0.0,52.1,47.9
BEVERLY                        - Abraham Edwards,00300020,3.8,0.0,10.0,86.2,0.0,55.6,44.4
BEVERLY                        - Ayers@McKay/Ryal Side Sch,00300055,1.8,1.4,3.2,93.6,0.0,47.1,52.9
BEVERLY                        - Beverly High,00300505,0.7,0.7,1.3,97.2,0.1,47.9,52.1
BEVERLY                        - Briscoe Middle,00300305,2.0,0.7,2.2,95.1,0.0,53.2,46.8
BEVERLY                        - Centerville,00300010,3.4,3.1,2.4,91.1,0.0,49.8,50.2
BEVERLY                        - Cove,00300015,1.1,1.1,0.7,97.0,0.0,51.7,48.3
BEVERLY                        - Hannah Elementary,00300033,3.2,1.6,5.5,89.7,0.0,47.8,52.2
BEVERLY                        - McKeown Elementary,00300037,3.4,1.5,2.3,92.7,0.0,54.4,45.6
BEVERLY                        - Memorial Middle,00300310,2.2,0.4,1.6,95.8,0.0,49.1,50.9
BEVERLY                        - North Beverly Elementary,00300040,0.0,1.8,1.8,96.5,0.0,44.3,55.7
BEVERLY                        - Patten Elementary School,00300060,1.5,2.0,3.5,92.9,0.0,53.0,47.0
BILLERICA                      - Billerica Mem High Sch,00310505,0.8,3.2,0.6,95.0,0.4,48.1,51.9
BILLERICA                      - Eugene C Vining,00310030,1.0,2.7,1.9,94.4,0.0,51.7,48.3
BILLERICA                      - Frederick J Dutile,00310007,0.9,2.0,2.3,94.8,0.0,51.2,48.8
BILLERICA                      - Hajjar Elementary,00310026,1.4,1.5,0.6,96.5,0.0,52.6,47.4
BILLERICA                      - John F Kennedy,00310012,0.4,1.6,0.5,97.5,0.0,55.6,44.4
BILLERICA                      - Locke Middle,00310310,0.6,0.6,0.7,98.1,0.0,52.9,47.1
BILLERICA                      - Marshall Middle School,00310305,0.5,2.3,0.1,97.1,0.0,51.0,49.0
BILLERICA                      - Parker,00310015,1.3,3.3,4.3,91.1,0.0,51.4,48.6
BILLERICA                      - Thomas Ditson,00310005,1.9,2.5,1.5,94.1,0.0,51.1,48.9
BLACKSTONE VALLEY RE           - Blackstone Valley,08050605,0.8,0.4,1.1,96.9,0.8,64.3,35.7
BLACKSTONE-MILLVILLE           - A F Maloney,06220015,0.2,1.1,0.7,97.7,0.2,50.5,49.5
BLACKSTONE-MILLVILLE           - Blackstone Millville RHS,06220505,1.3,0.9,0.9,96.8,0.0,51.0,49.0
BLACKSTONE-MILLVILLE           - Blackstone Millville RMS,06220405,0.3,1.3,1.6,96.9,0.0,49.9,50.1
BLACKSTONE-MILLVILLE           - John F Kennedy Elem,06220008,1.2,1.2,0.6,97.1,0.0,51.2,48.8
BLACKSTONE-MILLVILLE           - Millville Elem,06220010,0.7,0.0,0.2,99.1,0.0,48.8,51.2
BLUE HILLS VOC                 - Blue Hills Reg Voc Tech,08060605,8.7,0.9,3.8,86.4,0.2,60.0,40.0
BLUE HILLS VOC                 - Randolph Career Dev,08060610,33.9,11.9,9.4,43.5,1.3,64.5,35.5
BOSTON                         - AGASSIZ,00350007,20.9,0.4,74.6,4.0,0.1,50.6,49.4
BOSTON                         - ALEXANDER HAMILTON,00350011,38.6,25.1,19.5,16.7,0.0,60.0,40.0
BOSTON                         - ANOTHER COURSE TO COLLEGE,00350541,43.0,7.6,8.9,38.0,2.5,45.6,54.4
BOSTON                         - BEETHOVEN,00350021,47.2,4.2,18.1,29.2,1.4,51.7,48.3
BOSTON                         - BLACKSTONE,00350390,25.8,0.3,71.0,2.5,0.4,55.2,44.8
BOSTON                         - BLUE HILL AVE ECC,00350010,51.8,0.5,42.6,4.1,1.0,50.3,49.7
BOSTON                         - Boston Adult Academy,00350548,72.1,15.1,10.5,2.3,0.0,52.9,47.1
BOSTON                         - BOSTON ARTS ACADEMY,00350546,48.0,2.2,17.8,31.8,0.3,41.1,58.9
BOSTON                         - BOSTON HIGH SCHOOL,00350650,53.3,2.9,26.4,17.3,0.2,48.6,51.4
BOSTON                         - BOSTON LATIN,00350560,14.6,26.8,7.0,51.5,0.1,43.9,56.1
BOSTON                         - BOSTON LATIN ACADEMY,00350545,25.3,22.1,9.2,43.1,0.2,43.0,57.0
BOSTON                         - BRIGHTON HIGH,00350505,52.9,7.8,33.8,5.2,0.3,49.0,51.0
BOSTON                         - CARTER DEVELOP DAY CARE,00350036,50.0,11.1,38.9,0.0,0.0,66.7,33.3
BOSTON                         - CHARLES H TAYLOR,00350054,91.9,1.5,3.5,3.0,0.2,50.8,49.2
BOSTON                         - CHARLES SUMNER,00350052,34.7,1.3,51.1,12.8,0.2,51.3,48.7
BOSTON                         - CHARLESTOWN HIGH,00350515,36.3,22.9,29.2,11.4,0.2,55.8,44.2
BOSTON                         - CLARENCE R EDWARDS MIDDLE,00350430,33.0,20.5,24.4,21.3,0.8,56.2,43.8
BOSTON                         - CURTIS GUILD,00350062,14.4,20.8,21.8,42.6,0.5,58.4,41.6
BOSTON                         - DANTE ALIGHIERI,00350066,22.4,7.7,45.5,24.5,0.0,50.3,49.7
BOSTON                         - DAVID A ELLIS,00350072,49.5,0.7,48.4,1.1,0.2,46.4,53.6
BOSTON                         - DEARBORN,00350074,71.9,1.8,24.1,1.8,0.4,49.2,50.8
BOSTON                         - DENNIS C HALEY,00350077,79.5,0.9,14.9,4.7,0.0,51.2,48.8
BOSTON                         - DONALD MCKAY,00350080,7.2,0.6,84.0,7.9,0.3,52.0,48.0
BOSTON                         - DORCHESTER HIGH,00350520,67.8,2.0,26.6,3.1,0.4,52.3,47.7
BOSTON                         - EAST BOSTON ECC,00350009,13.1,3.0,63.6,20.2,0.0,51.5,48.5
BOSTON                         - EAST BOSTON HIGH,00350530,26.0,4.6,44.3,24.8,0.3,55.0,45.0
BOSTON                         - EDWARD EVERETT,00350088,45.2,18.8,9.4,26.1,0.6,47.2,52.8
BOSTON                         - EGLESTON COMM HIGH SCHOOL,00350543,66.7,0.0,24.1,9.3,0.0,33.3,66.7
BOSTON                         - ELC - EAST ZONE,00350005,76.7,4.3,14.1,4.9,0.0,55.2,44.8
BOSTON                         - ELC - NORTH ZONE,00350003,28.0,32.9,14.6,23.2,1.2,51.2,48.8
BOSTON                         - ELC - WEST ZONE,00350006,49.2,2.5,35.8,12.5,0.0,53.3,46.7
BOSTON                         - ELIHU GREENWOOD,00350094,70.4,1.7,17.7,9.4,0.8,51.5,48.5
BOSTON                         - ELIOT ELEMENTARY,00350096,41.0,4.1,34.4,20.0,0.5,55.9,44.1
BOSTON                         - ELLIS MENDELL,00350100,58.9,0.4,37.7,3.0,0.0,53.2,46.8
BOSTON                         - EMILY A FIFIELD,00350102,91.1,0.5,6.8,1.1,0.5,49.9,50.1
BOSTON                         - EXPULSION ALT SCHOOL,00350580,74.2,3.2,9.7,12.9,0.0,87.1,12.9
BOSTON                         - FARRAGUT,00350108,47.0,18.8,26.1,5.6,2.4,49.8,50.2
BOSTON                         - FENWAY HIGH SCHOOL,00350540,50.6,4.3,24.3,20.4,0.4,42.7,57.3
BOSTON                         - FRANK V THOMPSON MIDDLE,00350114,80.9,5.1,9.1,4.3,0.6,53.8,46.2
BOSTON                         - FRANKLIN D ROOSEVELT,00350116,64.2,2.4,9.6,23.2,0.7,52.6,47.4
BOSTON                         - GEORGE H CONLEY,00350122,46.7,2.7,27.1,23.6,0.0,60.0,40.0
BOSTON                         - GROVER CLEVELAND,00350415,72.6,2.7,18.6,5.6,0.5,57.6,42.4
BOSTON                         - HARBOR SCHOOL,00350426,74.2,2.0,10.7,12.7,0.4,47.5,52.5
BOSTON                         - HARRIET A BALDWIN,00350129,15.9,71.2,7.2,5.8,0.0,50.5,49.5
BOSTON                         - HARVARD-KENT,00350200,19.4,31.6,25.3,23.2,0.4,51.7,48.3
BOSTON                         - HENRY GREW,00350135,68.0,2.7,10.9,18.0,0.3,57.1,42.9
BOSTON                         - HENRY L HIGGINSON,00350137,73.9,1.7,22.2,2.2,0.0,55.6,44.4
BOSTON                         - HORACE MANN,00350750,40.2,7.9,30.7,21.3,0.0,50.4,49.6
BOSTON                         - HUGH ROE O'DONNELL,00350141,7.7,13.6,46.2,32.5,0.0,45.1,54.9
BOSTON                         - HYDE PARK HIGH SCHOOL,00350550,73.7,1.6,17.3,7.0,0.4,57.6,42.4
BOSTON                         - JACKSON MANN,00350013,48.5,12.2,20.5,18.9,0.0,52.3,47.7
BOSTON                         - JAMES A GARFIELD ELEM,00350152,43.1,11.4,22.8,22.8,0.0,47.3,52.7
BOSTON                         - JAMES CONDON ELEM,00350146,45.2,14.7,10.4,28.4,1.3,53.8,46.2
BOSTON                         - JAMES J CHITTICK,00350154,90.3,1.2,4.1,3.2,1.2,57.6,42.4
BOSTON                         - JAMES M CURLEY,00350384,53.7,2.4,28.9,15.0,0.0,50.2,49.8
BOSTON                         - JAMES OTIS,00350156,6.0,3.9,64.1,25.7,0.3,50.8,49.2
BOSTON                         - JAMES P TIMILTY MIDDLE,00350485,53.0,4.9,35.5,6.2,0.3,45.4,54.6
BOSTON                         - JAMES W HENNIGAN,00350153,28.9,3.9,48.7,18.1,0.3,47.7,52.3
BOSTON                         - JEREMIAH E BURKE HIGH,00350525,84.5,3.4,9.8,1.3,0.9,54.7,45.3
BOSTON                         - JOHN D PHILBRICK,00350172,59.6,2.0,25.2,12.6,0.7,60.9,39.1
BOSTON                         - JOHN F KENNEDY,00350166,24.4,1.4,72.1,2.0,0.0,49.1,50.9
BOSTON                         - JOHN MARSHALL,00350178,65.2,1.8,30.9,1.6,0.5,56.0,44.0
BOSTON                         - JOHN P HOLLAND,00350167,55.0,18.4,25.1,1.2,0.2,53.8,46.2
BOSTON                         - JOHN W MCCORMACK,00350179,46.3,9.6,30.7,12.8,0.6,49.9,50.1
BOSTON                         - JOHN WINTHROP,00350180,65.1,1.0,31.4,2.6,0.0,53.5,46.5
BOSTON                         - JOSEPH J HURLEY,00350182,32.1,0.6,65.6,1.5,0.3,48.7,51.3
BOSTON                         - JOSEPH LEE,00350183,80.5,2.9,11.5,5.0,0.1,55.2,44.8
BOSTON                         - JOSEPH P MANNING,00350184,54.7,4.3,16.1,24.8,0.0,54.7,45.3
BOSTON                         - JOSEPH P TYNAN,00350181,54.8,8.0,11.4,25.0,0.9,52.0,48.0
BOSTON                         - JOSIAH QUINCY,00350286,19.9,64.5,6.0,9.4,0.2,52.4,47.6
BOSTON                         - JOYCE KILMER,00350190,29.6,10.2,13.6,45.2,1.4,50.0,50.0
BOSTON                         - LEWIS MIDDLE SCHOOL,00350455,75.1,0.6,21.9,2.0,0.3,52.0,48.0
BOSTON                         - LUCY STONE,00350211,84.6,1.8,9.2,3.5,0.9,54.8,45.2
BOSTON                         - LYNDON,00350262,17.8,2.8,38.2,41.2,0.0,50.3,49.7
BOSTON                         - MADISON PARK HIGH,00350537,60.3,1.9,30.4,7.0,0.4,51.3,48.7
BOSTON                         - MANASSAH E BRADLEY,00350215,13.1,8.9,28.5,49.1,0.3,54.6,45.4
BOSTON                         - MARGARET FULLER,00350217,68.0,1.6,24.6,5.7,0.0,53.3,46.7
BOSTON                         - MARTIN LUTHER KING JR MID,00350410,48.8,1.2,48.8,1.2,0.0,49.2,50.8
BOSTON                         - MARY E CURLEY MIDDLE,00350420,33.1,1.0,61.7,4.3,0.0,50.3,49.7
BOSTON                         - MARY LYON,00350004,38.0,8.3,12.4,41.3,0.0,66.9,33.1
BOSTON                         - MATHER,00350227,54.7,32.0,6.8,6.0,0.5,53.0,47.0
BOSTON                         - MATTAHUNT,00350226,68.2,0.4,27.9,3.0,0.5,55.1,44.9
BOSTON                         - MATTAPAN ECC,00350008,62.4,8.3,25.4,3.4,0.5,47.3,52.7
BOSTON                         - MAURICE J TOBIN,00350229,32.8,0.9,65.2,1.1,0.0,47.8,52.2
BOSTON                         - MICHAEL J PERKINS,00350231,42.4,12.8,14.8,29.2,0.8,47.6,52.4
BOSTON                         - MISSION SCHOOL,00350382,50.9,5.6,18.0,25.5,0.0,52.8,47.2
BOSTON                         - MOZART,00350237,53.2,1.6,14.4,30.9,0.0,54.3,45.7
BOSTON                         - MULTICULTURAL MIDDLE COLL,00350542,74.9,7.9,12.0,5.2,0.0,45.0,55.0
BOSTON                         - NATHAN HALE,00350243,79.8,3.1,15.5,1.0,0.5,49.7,50.3
BOSTON                         - O W HOLMES,00350138,82.9,0.8,11.0,4.5,0.8,56.9,43.1
BOSTON                         - O'BRYANT SCH MATH/SCIENCE,00350575,46.4,29.7,14.7,8.9,0.4,45.1,54.9
BOSTON                         - OLIVER HAZARD PERRY,00350255,40.3,8.8,17.6,32.4,0.9,51.4,48.6
BOSTON                         - PATRICK F GAVIN MIDDLE,00350435,50.3,10.9,12.0,24.6,2.1,49.2,50.8
