SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
BOSTON - O W HOLMES,00350138,81.0,1.2,12.0,4.5,1.2,55.4,44.6
BOSTON - O'BRYANT SCH MATH/SCIENCE,00350575,45.6,30.6,14.2,9.2,0.3,46.9,53.1
BOSTON - OLIVER HAZARD PERRY,00350255,42.4,7.9,12.6,35.6,1.6,51.3,48.7
BOSTON - PATRICK F GAVIN MIDDLE,00350435,49.3,13.3,12.6,23.4,1.4,49.1,50.9
BOSTON - PATRICK J KENNEDY,00350264,11.1,5.1,40.5,42.6,0.7,51.4,48.6
BOSTON - PATRICK O'HEARN,00350266,55.3,10.1,4.1,29.0,1.4,58.5,41.5
BOSTON - PAUL A DEVER,00350268,40.3,8.3,35.8,15.3,0.4,54.2,45.8
BOSTON - PAULINE AGASSIZ SHAW,00350270,94.8,0.0,3.7,0.6,0.9,54.6,45.4
BOSTON - PHINEAS BATES,00350278,58.0,2.8,20.5,18.3,0.3,50.8,49.2
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,75.4,0.6,20.9,2.8,0.3,53.3,46.7
BOSTON - QUINCY E DICKERMAN,00350284,87.5,0.7,11.4,0.4,0.0,46.9,53.1
BOSTON - QUINCY UPPER SCHOOL,00350565,24.2,63.2,1.1,11.6,0.0,55.8,44.2
BOSTON - RAFAEL HERNANDEZ,00350691,21.6,0.3,62.9,15.2,0.0,47.2,52.8
BOSTON - RALPH WALDO EMERSON,00350288,80.6,1.5,15.2,2.3,0.4,45.6,54.4
BOSTON - RICHARD J MURPHY,00350240,63.8,11.3,6.2,18.4,0.3,51.5,48.5
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,60.3,0.7,25.3,13.6,0.0,52.3,47.7
BOSTON - ROGER CLAP,00350298,48.5,16.2,13.2,22.2,0.0,46.7,53.3
BOSTON - SAMUEL ADAMS,00350302,19.2,5.3,40.7,34.1,0.7,51.7,48.3
BOSTON - SAMUEL W MASON,00350304,55.0,4.0,25.7,12.9,2.5,55.4,44.6
BOSTON - SARAH GREENWOOD,00350308,38.3,0.2,60.5,0.6,0.4,50.3,49.7
BOSTON - SNOWDEN INT'L HIGH,00350690,56.1,10.3,20.9,12.2,0.5,45.3,54.7
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,83.3,2.1,8.5,6.1,0.0,51.4,48.6
BOSTON - SOUTH BOSTON HIGH,00350570,45.3,17.7,17.5,19.2,0.4,56.3,43.7
BOSTON - THE ENGLISH HIGH,00350535,51.8,1.4,37.5,9.0,0.4,53.5,46.5
BOSTON - THOMAS A EDISON JR HIGH,00350425,28.7,14.4,46.0,10.4,0.5,51.8,48.2
BOSTON - THOMAS GARDNER,00350326,20.3,12.9,54.1,12.7,0.0,53.3,46.7
BOSTON - THOMAS J KENNY,00350328,69.8,5.8,6.8,17.2,0.3,53.2,46.8
BOSTON - UMANA/BARNES MIDDLE,00350405,16.9,7.3,46.8,28.6,0.3,51.5,48.5
BOSTON - WARREN-PRESCOTT,00350346,39.6,4.4,24.1,31.4,0.5,50.6,49.4
BOSTON - WASHINGTON IRVING MIDDLE,00350445,38.3,3.9,35.3,22.1,0.4,52.6,47.4
BOSTON - WEST ROXBURY SCH,00350573,64.5,2.0,22.7,10.4,0.4,53.7,46.3
BOSTON - WILLIAM E RUSSELL,00350366,33.8,2.6,54.3,9.1,0.2,46.9,53.1
BOSTON - WILLIAM ELLERY CHANNING,00350360,74.6,2.4,11.2,11.5,0.3,52.1,47.9
BOSTON - WILLIAM H OHRENBERGER,00350258,30.6,1.7,52.4,14.6,0.6,45.1,54.9
BOSTON - WILLIAM H TAFT MIDDLE,00350480,40.6,21.7,26.0,11.5,0.2,50.5,49.5
BOSTON - WILLIAM MCKINLEY,00350363,68.5,0.0,18.6,11.8,1.1,81.0,19.0
BOSTON - WILLIAM MONROE TROTTER,00350370,85.3,0.5,8.6,5.1,0.5,47.7,52.3
BOSTON - WINSHIP ELEMENTARY,00350374,14.5,8.9,63.7,12.2,0.7,55.8,44.2
BOSTON - WM B ROGERS MIDDLE,00350470,64.4,11.5,10.4,12.1,1.6,48.2,51.8
BOSTON - WM E ENDICOTT,00350362,85.9,0.0,11.4,2.7,0.0,48.6,51.4
BOSTON - WOODROW WILSON MIDDLE,00350490,82.7,3.5,8.3,5.2,0.3,56.7,43.3
BOSTON - YOUNG ACHIEVERS,00350380,56.6,1.8,23.9,16.9,0.7,52.2,47.8
BOSTON EVENING ACAD HMCS - BOSTON EVENING ACAD HMCS,04240505,59.4,3.5,24.1,12.4,0.6,38.8,61.2
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,75.6,0.9,13.6,9.2,0.7,50.4,49.6
BOSTON UNIVERSITY CHARTER - BOSTON UNIVERSITY CS,04250505,8.3,25.0,8.3,58.3,0.0,58.3,41.7
BOURNE - BOURNE HIGH,00360505,3.0,0.5,2.7,93.7,0.1,49.9,50.1
BOURNE - COL JAMES P LYLE MIDDLE,00360310,3.4,1.0,1.0,91.8,2.7,46.7,53.3
BOURNE - EDWARD C STONE MIDDLE,00360315,6.1,0.6,2.9,90.4,0.0,54.8,45.2
BOURNE - ELLA F HOXIE SCHOOL,00360015,7.1,1.2,0.6,90.5,0.6,44.0,56.0
BOURNE - JAMES F PEEBLES ELEM,00360010,4.0,0.2,1.8,93.9,0.0,48.1,51.9
BOURNE - OTIS MEMORIAL,00360020,19.2,0.6,2.1,78.2,0.0,50.7,49.3
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0.5,11.3,1.4,86.8,0.0,55.0,45.0
BOXFORD - HARRY LEE COLE,00380005,0.2,1.6,0.4,97.8,0.0,55.6,44.4
BOXFORD - SPOFFORD POND,00380013,0.5,1.4,0.7,97.3,0.0,53.7,46.3
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0.3,1.6,0.8,97.3,0.0,53.3,46.7
BRAINTREE - ALBERTO ELDRIDGE,00400010,2.7,3.6,1.8,92.0,0.0,42.9,57.1
BRAINTREE - ARCHIE T MORRISON,00400033,3.5,1.9,1.9,92.1,0.6,53.3,46.7
BRAINTREE - BRAINTREE HIGH,00400505,2.6,3.7,1.6,91.8,0.3,49.0,51.0
BRAINTREE - DONALD ROSS,00400050,2.5,5.8,0.8,90.9,0.0,59.1,40.9
BRAINTREE - EAST MIDDLE SCHOOL,00400305,3.0,1.7,1.8,93.5,0.0,52.9,47.1
BRAINTREE - HIGHLANDS,00400015,1.1,4.0,0.8,94.1,0.0,51.0,49.0
BRAINTREE - HOLLIS,00400005,8.0,3.7,2.2,86.1,0.0,58.2,41.8
BRAINTREE - LIBERTY,00400025,0.7,3.5,0.7,95.2,0.0,49.4,50.6
BRAINTREE - MARY E FLAHERTY SCHOOL,00400020,4.2,4.5,1.2,90.1,0.0,55.3,44.7
BRAINTREE - MONATIQUOT,00400030,0.9,2.8,1.9,94.4,0.0,54.5,45.5
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0.8,3.0,0.4,95.8,0.0,51.2,48.8
BREWSTER - EDDY ELEMENTARY,00410010,1.6,0.6,0.3,97.5,0.0,53.6,46.4
BREWSTER - STONY BROOK ELEMENTARY,00410005,1.3,0.9,2.2,95.6,0.0,53.0,47.0
BRIDGEWATER-RAYNHAM - BRIDGEWATER ELEM,06250045,1.7,0.6,0.8,96.8,0.1,51.2,48.8
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,1.4,0.1,0.2,98.3,0.0,49.2,50.8
BRIDGEWATER-RAYNHAM - BURNELL CAMPUS SCHOOL,06250005,2.4,0.8,0.0,96.8,0.0,46.8,53.2
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,1.5,0.8,0.6,97.1,0.0,56.5,43.5
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,2.6,0.6,1.0,95.8,0.0,49.1,50.9
BRIDGEWATER-RAYNHAM - NORTH,06250025,0.0,0.0,0.0,100.0,0.0,48.9,51.1
BRIDGEWATER-RAYNHAM - SOUTH,06250030,2.9,0.6,1.1,95.4,0.0,49.7,50.3
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,4.8,0.5,0.5,94.1,0.0,41.0,59.0
BRIDGEWATER-RAYNHAM - WILLIAMS MIDDLE,06250310,1.5,1.1,0.4,96.5,0.4,50.2,49.8
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0.6,0.0,1.1,98.3,0.0,57.1,42.9
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0.3,0.3,0.3,96.7,2.5,35.5,64.5
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC TECH,08100605,3.4,0.2,3.7,91.9,0.8,60.3,39.7
BROCKTON - ASHFIELD,00440004,38.1,1.9,8.9,50.3,0.9,56.1,43.9
BROCKTON - B B RUSSELL,00440080,42.9,4.8,23.8,28.6,0.0,76.2,23.8
BROCKTON - BELMONT STREET ELEMENTARY,00440006,59.3,1.9,9.9,28.0,0.9,50.2,49.8
BROCKTON - BROCKTON HIGH,00440505,42.6,3.9,10.8,42.3,0.5,49.8,50.2
BROCKTON - BROOKFIELD,00440010,35.8,1.6,7.5,53.6,1.4,53.9,46.1
BROCKTON - DOWNEY,00440110,33.4,1.6,11.0,52.5,1.5,51.2,48.8
BROCKTON - DR W ARNONE COMM SCH,00440001,29.9,1.4,46.2,22.2,0.3,50.4,49.6
BROCKTON - EAST JUNIOR HIGH,00440405,46.9,1.5,11.8,39.1,0.6,52.5,47.5
BROCKTON - EDGAR B DAVIS,00440023,45.1,1.9,11.6,40.1,1.2,47.4,52.6
BROCKTON - FRANKLIN,00440030,27.4,4.0,9.1,59.5,0.0,52.1,47.9
BROCKTON - GILMORE,00440035,60.7,0.9,6.5,31.5,0.4,49.0,51.0
BROCKTON - GODDARD,00440015,41.7,6.1,8.1,41.3,2.8,49.0,51.0
BROCKTON - HANCOCK,00440045,31.2,8.3,5.1,54.7,0.8,49.0,51.0
BROCKTON - HOWARD CENTER,00440050,15.8,0.9,4.4,78.9,0.0,62.3,37.7
BROCKTON - HUNTINGTON,00440055,45.4,3.0,15.9,35.2,0.4,49.8,50.2
BROCKTON - ITHAKA/LINCOLN,00440400,25.8,0.0,9.7,62.9,1.6,87.1,12.9
BROCKTON - JOHN F KENNEDY,00440017,30.6,6.7,6.4,55.9,0.5,50.8,49.2
BROCKTON - JOSEPH F PLOUFFE ELEM,00440120,39.7,2.0,12.4,44.6,1.3,55.7,44.3
BROCKTON - LOUIS F ANGELO ELEM,00440065,39.3,3.3,13.0,44.1,0.3,49.6,50.4
BROCKTON - NORTH JUNIOR HIGH,00440410,35.7,3.5,11.6,48.6,0.6,52.4,47.6
BROCKTON - OSCAR F RAYMOND,00440078,47.9,2.6,9.0,38.6,1.9,54.4,45.6
BROCKTON - SOUTH JUNIOR HIGH,00440415,38.2,3.0,9.6,49.0,0.2,49.0,51.0
BROCKTON - ST COLMAN SCHOOL,00440095,29.0,3.5,11.4,54.5,1.6,56.4,43.6
BROCKTON - WEST JUNIOR HIGH,00440420,38.3,4.3,8.7,48.2,0.4,51.2,48.8
BROCKTON - WHITMAN,00440100,36.0,4.4,10.0,49.2,0.4,54.0,46.0
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0.0,0.0,1.2,98.8,0.0,49.3,50.7
BROOKLINE - BROOKLINE HIGH,00460505,11.0,14.5,2.8,71.7,0.0,50.3,49.7
BROOKLINE - EDITH C BAKER,00460005,7.0,17.7,3.1,72.1,0.0,49.5,50.5
BROOKLINE - EDWARD DEVOTION,00460015,9.8,11.9,4.8,73.5,0.0,53.0,47.0
BROOKLINE - HEATH,00460025,7.0,16.7,3.0,73.3,0.0,49.9,50.1
BROOKLINE - JOHN D RUNKLE,00460045,9.2,12.6,8.5,69.7,0.0,51.3,48.7
BROOKLINE - LAWRENCE,00460030,10.5,31.6,3.6,54.2,0.0,50.0,50.0
BROOKLINE - MICHAEL DRISCOLL,00460020,7.8,13.5,5.8,72.9,0.0,45.1,54.9
BROOKLINE - PIERCE,00460040,9.4,24.0,4.0,62.6,0.0,50.3,49.7
BROOKLINE - WILLIAM H LINCOLN,00460035,12.7,15.9,6.7,64.5,0.2,53.1,46.9
BURLINGTON - BURLINGTON HIGH,00480505,1.4,7.1,1.6,89.8,0.1,49.0,51.0
BURLINGTON - FOX HILL,00480007,2.9,8.2,0.6,88.3,0.0,52.1,47.9
BURLINGTON - FRANCIS WYMAN ELEM,00480035,2.6,14.2,1.2,81.9,0.0,50.2,49.8
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,3.0,8.4,0.5,88.1,0.0,52.3,47.7
BURLINGTON - MEMORIAL,00480015,3.6,10.8,1.6,83.3,0.8,52.6,47.4
BURLINGTON - PINE GLEN ELEMENTARY,00480020,1.6,9.9,0.3,88.2,0.0,55.2,44.8
CAMBRIDGE - AGASSIZ,00490005,28.4,17.1,8.1,45.2,1.2,54.2,45.8
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,38.0,7.4,14.6,39.8,0.2,51.9,48.1
CAMBRIDGE - CAMBRIDGEPORT,00490007,29.2,9.0,9.4,51.3,1.1,49.4,50.6
CAMBRIDGE - CHARLES G HARRINGTON,00490025,36.9,3.4,11.9,47.3,0.5,50.7,49.3
CAMBRIDGE - FLETCHER,00490015,50.0,0.4,16.4,32.7,0.4,52.2,47.8
CAMBRIDGE - GRAHAM & PARKS,00490080,40.8,7.7,6.9,43.5,1.1,50.7,49.3
CAMBRIDGE - HAGGERTY,00490020,36.1,10.0,6.6,46.1,1.2,51.0,49.0
CAMBRIDGE - JOHN M TOBIN,00490065,42.8,10.7,7.8,38.4,0.4,53.1,46.9
CAMBRIDGE - KING,00490030,37.6,24.7,7.8,29.5,0.3,45.8,54.2
CAMBRIDGE - KING OPEN,00490035,30.2,11.5,7.9,49.8,0.6,50.8,49.2
CAMBRIDGE - LONGFELLOW,00490040,24.0,7.9,29.0,38.5,0.5,55.3,44.7
CAMBRIDGE - M E FITZGERALD,00490010,41.1,13.4,7.5,38.0,0.0,52.1,47.9
CAMBRIDGE - MAYNARD,00490060,51.4,1.7,24.0,22.3,0.6,53.7,46.3
CAMBRIDGE - MORSE,00490045,27.4,24.5,8.5,39.6,0.0,51.9,48.1
CAMBRIDGE - PEABODY,00490050,24.4,20.4,5.8,47.5,2.0,52.0,48.0
CAMBRIDGE - ROBERT F KENNEDY,00490055,20.9,3.5,44.4,30.8,0.4,49.2,50.8
CANTON - CANTON HIGH,00500505,3.9,3.6,1.6,90.7,0.3,47.6,52.4
CANTON - DEAN S LUCE,00500020,5.2,2.3,3.1,89.2,0.3,52.6,47.4
CANTON - JOHN F KENNEDY,00500017,3.2,4.0,2.5,90.3,0.0,50.5,49.5
CANTON - LT PETER M HANSEN,00500012,4.8,4.8,1.4,88.5,0.5,52.0,48.0
CANTON - WM H GALVIN MIDDLE,00500305,1.9,2.7,1.8,93.2,0.4,52.4,47.6
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,1.2,2.4,0.0,95.9,0.6,51.2,48.8
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,8.5,0.1,4.3,86.1,0.9,65.1,34.9
CARLISLE - CARLISLE SCHOOL,00510025,0.0,5.3,0.4,94.3,0.0,50.3,49.7
CARVER - CARVER HIGH SCHOOL,00520505,3.0,0.5,0.9,95.4,0.2,50.5,49.5
CARVER - CARVER MIDDLE,00520305,3.4,0.7,1.1,94.5,0.4,55.1,44.9
CARVER - GOV JOHN CARVER ELEM,00520010,2.5,0.2,1.4,95.9,0.0,53.7,46.3
CARVER - GOV JOHN CARVER PRIMARY,00520005,3.7,0.9,1.0,94.4,0.0,52.0,48.0
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,1.9,2.6,0.0,95.5,0.0,47.7,52.3
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0.0,0.8,1.5,97.7,0.0,46.2,53.8
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0.0,0.0,0.0,100.0,0.0,44.4,55.6
CENTRAL BERKSHIRE - CRANEVILLE,06350025,0.8,0.8,0.6,97.7,0.0,54.1,45.9
CENTRAL BERKSHIRE - KITTREDGE,06350035,0.7,0.4,0.0,98.9,0.0,53.3,46.7
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0.8,1.2,1.0,96.7,0.3,52.1,47.9
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0.5,0.8,0.7,98.0,0.0,52.1,47.9
CHAMPION HMCS - CHAMPION HMCS,04340505,26.0,0.0,30.0,44.0,0.0,47.0,53.0
CHATHAM - CHATHAM ELEMENTARY,00550005,0.4,0.0,0.4,99.2,0.0,51.0,49.0
CHATHAM - CHATHAM HIGH,00550505,0.5,0.0,0.9,98.6,0.0,52.3,47.7
CHATHAM - CHATHAM MIDDLE SCHOOL,00550305,1.3,1.7,1.3,95.7,0.0,60.9,39.1
CHELMSFORD - BYAM SCHOOL,00560030,0.8,4.1,0.2,95.0,0.0,46.3,53.7
CHELMSFORD - CENTER ELEMENTARY SCHOOL,00560005,0.9,5.0,0.4,93.6,0.0,51.5,48.5
CHELMSFORD - CHARLES D HARRINGTON,00560025,1.0,4.2,0.2,94.4,0.2,51.6,48.4
CHELMSFORD - CHELMSFORD HIGH,00560505,0.4,5.2,0.5,93.7,0.1,51.2,48.8
CHELMSFORD - COL MOSES PARKER SCHL,00560305,1.3,6.6,0.6,91.4,0.0,49.8,50.2
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0.7,6.8,0.7,91.8,0.1,53.3,46.7
CHELMSFORD - SOUTH ROW,00560015,1.1,6.2,0.9,91.8,0.0,49.1,50.9
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,0.6,5.8,0.6,93.1,0.0,47.1,52.9
CHELMSFORD ALLIANCE/ED CH - CHELMSFORD PUB CS,04350305,1.0,4.6,1.5,92.8,0.0,55.9,44.1
CHELSEA - CHELSEA HIGH,00570505,10.5,10.6,61.6,17.3,0.0,50.1,49.9
CHELSEA - CLARK AVENUE SCHOOL,00570050,7.7,6.0,65.2,20.7,0.4,50.5,49.5
CHELSEA - EDGAR A HOOKS ELEM,00570030,9.2,3.1,72.4,15.1,0.2,53.4,46.6
CHELSEA - FRANK M SOKOLOWSKI ELEM,00570040,7.0,5.9,69.1,17.8,0.2,51.7,48.3
CHELSEA - GEORGE D KELLY ELEM,00570035,3.5,1.8,78.9,15.5,0.2,51.7,48.3
CHELSEA - SHURTLEFF EARLY CHILDHOOD,00570003,9.4,3.5,67.6,19.2,0.2,52.6,47.4
CHELSEA - THE ALTERNATIVE SCHOOL,00570510,1.3,5.1,69.2,24.4,0.0,55.1,44.9
CHELSEA - WILLIAM A BERKOWITZ ELEM,00570025,12.1,13.6,58.5,15.4,0.4,52.8,47.2
CHELSEA - WILLIAMS NORTH MIDDLE,00570305,7.9,7.9,71.2,12.8,0.2,50.7,49.3
CHELSEA - WILLIAMS SOUTH MIDDLE,00570310,8.7,7.3,64.9,19.1,0.0,50.1,49.9
CHESTERFIELD-GOSHEN - NEW HINGHAM REGIONAL ELEM,06320025,0.0,0.6,0.0,99.4,0.0,46.9,53.1
CHICOPEE - BARRY,00610003,3.1,1.2,7.1,87.6,1.0,44.0,56.0
CHICOPEE - BELCHER,00610010,2.3,0.0,18.3,79.2,0.3,46.2,53.8
CHICOPEE - BELLAMY MIDDLE,00610305,3.3,1.7,20.7,73.8,0.6,50.7,49.3
CHICOPEE - BOWE,00610015,6.0,1.0,32.5,60.5,0.0,56.1,43.9
CHICOPEE - BOWIE,00610020,5.7,0.6,3.0,90.7,0.0,49.0,51.0
CHICOPEE - CHAPIN,00610025,4.2,0.4,26.9,68.5,0.0,54.6,45.4
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,2.6,2.0,7.4,87.3,0.8,54.2,45.8
CHICOPEE - CHICOPEE HIGH,00610505,1.5,1.2,12.1,85.1,0.1,47.7,52.3
CHICOPEE - FAIRVIEW MIDDLE,00610310,1.9,0.8,7.6,89.8,0.0,50.2,49.8
CHICOPEE - GEN JOHN J STEFANIK,00610090,5.7,0.4,52.1,41.8,0.0,51.1,48.9
CHICOPEE - HORIZON ACADEMY,00610021,4.4,1.1,8.9,85.6,0.0,63.3,36.7
CHICOPEE - LAMBERT-LAVOIE,00610040,2.7,1.2,6.3,89.1,0.6,55.0,45.0
CHICOPEE - LITWIN,00610022,1.6,2.0,5.1,91.4,0.0,56.5,43.5
CHICOPEE - SELSER,00610050,4.8,1.3,33.6,60.3,0.0,49.3,50.7
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,2.4,2.4,6.1,88.9,0.3,55.1,44.9
CHICOPEE - SZETELA ECC,00610001,1.2,0.4,11.2,87.2,0.0,60.8,39.2
CITY ON A HILL CHARTER - CITY ON A HILL CS,04370505,70.1,2.5,9.8,17.2,0.5,47.1,52.9
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0.0,0.0,0.0,100.0,0.0,55.0,45.0
CLINTON - CLINTON ELEM,00640050,2.5,0.2,16.8,80.5,0.0,54.1,45.9
CLINTON - CLINTON MIDDLE SCHOOL,00640305,2.4,0.4,20.4,76.8,0.0,51.1,48.9
CLINTON - CLINTON SENIOR HIGH,00640505,2.3,0.8,21.0,75.7,0.2,46.7,53.3
CLINTON - PARKHURST,00640035,3.6,0.0,21.8,72.7,1.8,54.5,45.5
COHASSET - COHASSET JR SR HIGH,00650505,4.4,0.2,0.4,95.0,0.0,51.5,48.5
COHASSET - DEER HILL,00650005,3.2,0.0,0.9,96.0,0.0,52.0,48.0
COHASSET - JOSEPH OSGOOD,00650010,2.4,0.0,0.4,97.2,0.0,50.0,50.0
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,4.6,0.0,70.2,25.2,0.0,52.1,47.9
CONCORD - ALCOTT,00670005,7.4,4.4,0.6,87.0,0.6,49.0,51.0
CONCORD - CONCORD MIDDLE,00670305,5.1,3.5,0.8,90.6,0.0,44.0,56.0
CONCORD - THOREAU,00670020,2.5,4.3,2.2,91.0,0.0,50.4,49.6
CONCORD - WILLARD,00670030,4.7,4.7,1.3,89.3,0.0,45.0,55.0
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,6.5,4.4,3.1,85.8,0.1,53.1,46.9
CONSERVATORY LAB CHARTER - CONSERVATORY LAB CS,04390050,44.6,3.6,23.2,26.8,1.8,46.4,53.6
CONWAY - CONWAY GRAMMAR,00680005,0.0,1.8,0.6,97.6,0.0,48.2,51.8
DANVERS - DANVERS HIGH,00710505,0.7,1.6,0.1,97.7,0.0,43.9,56.1
DANVERS - DUNN MIDDLE,00710305,0.4,1.7,0.9,96.8,0.2,50.4,49.6
DANVERS - GREAT OAK,00710015,0.0,0.0,1.4,98.6,0.0,49.2,50.8
DANVERS - HIGHLANDS,00710010,0.5,0.8,0.8,97.6,0.3,47.3,52.7
DANVERS - IVAN G SMITH,00710032,1.5,0.6,0.3,97.6,0.0,54.0,46.0
DANVERS - RIVERSIDE,00710030,0.0,1.8,0.0,98.2,0.0,47.9,52.1
DANVERS - WILLIS E THORPE,00710045,0.3,0.0,1.0,98.5,0.3,46.5,53.5
DARTMOUTH - ANDREW B CUSHMAN,00720010,1.1,5.3,2.7,90.9,0.0,48.1,51.9
DARTMOUTH - DARTMOUTH HIGH,00720505,1.1,1.3,0.5,96.3,0.8,48.5,51.5
DARTMOUTH - DARTMOUTH MIDDLE,00720050,1.5,2.0,0.7,94.8,1.0,52.7,47.3
DARTMOUTH - GEORGE H POTTER,00720030,3.0,1.4,0.4,95.3,0.0,50.3,49.7
DARTMOUTH - JOB S GIDLEY,00720020,3.3,2.5,0.0,94.1,0.0,52.9,47.1
DARTMOUTH - JOSEPH DEMELLO,00720015,1.6,1.5,0.0,96.5,0.4,54.2,45.8
DEDHAM - AVERY,00730010,6.9,3.1,6.6,83.0,0.3,51.0,49.0
DEDHAM - DEDHAM HIGH,00730505,1.5,1.9,4.5,90.7,1.4,48.9,51.1
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,3.9,1.5,3.5,90.7,0.4,48.5,51.5
DEDHAM - EARLY CHILDHOOD CENTER,00730005,2.1,3.9,1.8,91.8,0.5,52.3,47.7
DEDHAM - GREENLODGE,00730025,1.4,1.4,0.7,96.4,0.0,53.2,46.8
DEDHAM - OAKDALE,00730030,0.5,1.1,0.8,97.6,0.0,45.3,54.7
DEDHAM - RIVERDALE,00730045,2.2,4.5,1.9,91.1,0.3,52.7,47.3
DEERFIELD - DEERFIELD ELEM,00740015,0.7,0.9,2.4,96.0,0.0,52.1,47.9
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,2.3,0.7,4.2,92.8,0.1,48.8,51.2
DENNIS-YARMOUTH - EZRA H BAKER,06450005,6.0,0.6,2.3,90.6,0.6,52.5,47.5
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,4.2,0.8,2.5,92.5,0.0,53.6,46.4
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,5.1,0.0,3.7,91.2,0.0,54.4,45.6
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,7.2,2.1,6.7,83.5,0.5,58.7,41.3
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,3.6,0.6,5.1,90.5,0.1,50.4,49.6
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,4.4,1.3,3.2,89.7,1.3,52.9,47.1
DENNIS-YARMOUTH - STATION AVENUE ELEM,06450025,3.6,0.9,1.6,93.9,0.0,53.8,46.2
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,0.2,0.8,0.0,99.0,0.0,54.7,45.3
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,2.1,1.0,1.0,95.6,0.3,51.3,48.7
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,1.2,0.6,0.2,98.0,0.0,53.4,46.6
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0.6,0.8,0.0,98.6,0.0,51.8,48.2
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0.3,0.3,0.3,99.1,0.0,51.9,48.1
DOUGLAS - DOUGLAS EARLY CHILDHOOD,00770003,0.5,0.0,1.0,98.0,0.5,51.8,48.2
DOUGLAS - DOUGLAS ELEMENTARY,00770010,0.2,0.0,1.0,98.8,0.0,52.6,47.4
DOUGLAS - DOUGLAS MIDDLE HIGH,00770505,0.5,0.3,0.8,98.4,0.0,50.5,49.5
DOVER - CARYL,00780003,1.1,4.6,0.7,93.6,0.0,48.8,51.2
DOVER - CHICKERING,00780005,0.3,3.1,0.7,95.9,0.0,55.3,44.7
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,1.6,5.2,2.0,91.0,0.2,44.9,55.1
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,1.8,2.4,0.7,94.9,0.2,50.3,49.7
DRACUT - DRACUT MIDDLE,00790035,1.2,3.5,0.7,94.5,0.0,52.6,47.4
DRACUT - DRACUT SENIOR HIGH,00790505,0.6,3.4,1.5,94.5,0.0,50.6,49.4
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0.5,2.1,0.6,96.8,0.0,53.3,46.7
DRACUT - GREENMONT AVENUE,00790030,1.2,1.5,0.7,96.5,0.0,47.1,52.9
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,1.7,3.2,0.8,94.4,0.0,53.7,46.3
