SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Boston - Manassah E Bradley,00350215,5.0,4.6,51.0,35.6,0.4,0.0,3.3,52.7,47.3
Boston - Martin Luther King Jr Mid,00350410,62.9,1.5,31.1,2.6,0.7,0.0,1.1,58.4,41.6
Boston - Mary E Curley Middle,00350420,24.5,1.8,66.3,5.7,0.5,0.0,1.2,50.8,49.2
Boston - Mary Lyon,00350004,18.3,8.7,29.6,40.0,0.0,0.0,3.5,62.6,37.4
Boston - Mather,00350227,48.0,29.9,16.1,3.0,0.6,0.2,2.4,53.5,46.5
Boston - Mattahunt,00350226,75.5,0.4,19.4,2.6,0.6,0.0,1.5,58.3,41.7
Boston - Maurice J Tobin,00350229,26.2,0.8,68.6,2.3,0.5,0.3,1.3,47.3,52.7
Boston - Media Communications Technology High School,00350578,56.1,1.4,30.0,10.6,0.5,0.0,1.4,59.1,40.9
Boston - Michael J Perkins,00350231,48.4,5.9,22.2,19.5,0.9,0.0,3.2,55.7,44.3
Boston - Mildred Avenue Middle School,00350381,76.9,1.0,18.5,2.4,0.7,0.2,0.3,53.9,46.1
Boston - Mission Hill School,00350382,50.9,1.8,21.8,20.6,0.6,0.0,4.2,47.9,52.1
Boston - Monument High School,00350538,47.4,5.5,24.5,21.5,0.8,0.0,0.3,49.3,50.7
Boston - Mozart,00350237,29.9,5.6,25.0,37.5,0.7,0.0,1.4,51.4,48.6
Boston - Nathan Hale,00350243,71.0,0.0,26.0,1.8,0.0,0.0,1.2,47.3,52.7
Boston - New Mission High School,00350542,63.1,2.3,31.5,2.3,0.8,0.0,0.0,48.5,51.5
Boston - Noonan Business Academy,00350524,71.9,1.5,24.6,0.8,0.4,0.0,0.8,54.2,45.8
Boston - O W Holmes,00350138,71.6,0.5,22.6,3.2,0.0,0.5,1.6,57.4,42.6
Boston - O'Bryant Sch Math/Science,00350575,43.4,22.2,22.3,11.0,0.2,0.0,0.8,40.3,59.7
Boston - Odyssey High School,00350577,49.0,5.0,23.8,20.8,0.3,0.0,1.1,50.4,49.6
Boston - Oliver Hazard Perry,00350255,15.8,4.0,18.3,58.4,1.5,0.0,2.0,51.5,48.5
Boston - Orchard Gardens,00350257,37.9,0.3,57.9,2.5,0.3,0.2,1.0,51.1,48.9
Boston - Parkway Academy of Technology and Health,00350574,52.8,1.2,35.0,9.8,0.6,0.0,0.6,40.5,59.5
Boston - Patrick F Gavin Middle,00350435,53.0,9.1,22.9,13.6,0.8,0.0,0.6,51.8,48.2
Boston - Patrick J Kennedy,00350264,6.8,2.3,71.8,19.1,0.0,0.0,0.0,50.9,49.1
Boston - Patrick O'Hearn,00350266,41.9,9.0,8.1,30.3,5.1,0.4,5.1,48.7,51.3
Boston - Paul A Dever,00350268,38.6,5.1,49.7,4.9,0.2,0.0,1.5,52.8,47.2
Boston - Pauline Agassiz Shaw,00350270,86.0,0.4,11.7,0.8,0.4,0.0,0.8,54.7,45.3
Boston - Phineas Bates,00350278,52.9,4.3,28.2,12.9,0.0,0.0,1.8,49.6,50.4
Boston - Quincy E Dickerman,00350284,70.7,0.0,25.4,2.9,0.0,0.0,1.0,53.2,46.8
Boston - Quincy Upper School,00350565,26.0,57.4,10.7,4.1,0.8,0.0,1.0,55.1,44.9
Boston - Rafael Hernandez,00350691,5.0,0.0,86.8,7.2,0.2,0.0,0.7,46.1,53.9
Boston - Ralph Waldo Emerson,00350288,75.5,1.9,16.0,3.3,0.5,0.9,1.9,54.7,45.3
Boston - Richard J Murphy,00350240,31.9,23.3,8.4,34.0,1.1,0.0,1.3,58.0,42.0
Boston - Roger Clap,00350298,27.6,7.6,22.1,40.7,1.4,0.0,0.7,53.8,46.2
Boston - Samuel Adams,00350302,8.6,4.5,55.9,26.4,0.9,0.0,3.6,61.8,38.2
Boston - Samuel W Mason,00350304,62.2,0.5,24.0,9.2,0.0,0.5,3.7,49.8,50.2
Boston - Sarah Greenwood,00350308,31.5,0.3,66.0,1.1,0.0,0.3,0.8,48.6,51.4
Boston - Snowden Int'l High,00350690,44.7,11.6,36.6,5.4,0.5,0.0,1.2,41.8,58.2
Boston - Social Justice Academy,00350583,60.8,0.6,33.6,3.8,0.3,0.0,0.9,43.1,56.9
Boston - Solomon Lewenberg Middle,00350450,71.6,0.7,23.6,2.8,0.0,0.2,0.9,58.4,41.6
Boston - Tech Boston Academy,00350539,53.3,7.5,29.4,8.9,0.0,0.0,0.8,66.9,33.1
Boston - The Engineering School,00350582,53.2,0.9,38.4,6.6,0.3,0.3,0.3,75.4,24.6
Boston - The English High,00350535,41.3,1.7,51.4,4.5,0.3,0.1,0.7,55.0,45.0
Boston - Thomas A Edison Jr High,00350425,27.5,13.4,47.1,10.4,1.2,0.0,0.4,54.7,45.3
Boston - Thomas Gardner,00350326,17.9,12.9,59.1,8.2,0.3,0.0,1.6,53.5,46.5
Boston - Thomas J Kenny,00350328,57.3,14.1,15.5,9.7,1.0,0.0,2.4,58.3,41.7
Boston - Umana/Barnes Middle,00350405,10.9,3.4,63.2,21.4,0.5,0.0,0.6,53.6,46.4
Boston - Urban Science Academy,00350579,45.3,2.8,34.8,16.1,0.0,0.0,0.9,61.2,38.8
Boston - Warren-Prescott,00350346,16.9,1.7,27.6,53.3,0.0,0.0,0.5,53.5,46.5
Boston - Washington Irving Middle,00350445,38.8,3.2,42.3,14.3,0.4,0.0,1.0,52.0,48.0
Boston - William E Russell,00350366,29.9,7.3,53.5,6.9,0.0,0.3,2.1,50.8,49.2
Boston - William Ellery Channing,00350360,70.3,0.0,22.3,6.2,0.0,0.0,1.2,50.5,49.5
Boston - William H Ohrenberger,00350258,30.6,3.3,50.7,11.6,0.9,0.2,2.6,53.1,46.9
Boston - William McKinley,00350363,63.3,0.0,22.3,11.8,0.7,0.0,2.0,79.3,20.7
Boston - William Monroe Trotter,00350370,73.5,0.4,20.8,2.2,1.3,0.2,1.5,50.4,49.6
Boston - Winship Elementary,00350374,24.2,16.4,41.1,15.5,0.5,0.0,2.4,54.1,45.9
Boston - Wm B Rogers Middle,00350470,56.8,9.3,23.8,7.6,0.8,0.2,1.6,57.0,43.0
Boston - Woodrow Wilson Middle,00350490,71.4,1.9,20.0,3.8,1.2,0.2,1.4,59.1,40.9
Boston - Young Achievers,00350380,61.0,1.3,28.4,5.1,0.3,0.0,3.8,54.6,45.4
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,22.6,2.0,5.8,68.8,0.5,0.0,0.3,44.7,55.3
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,65.1,1.7,26.7,4.5,0.0,0.0,2.1,45.2,54.8
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,75.7,0.0,16.2,8.1,0.0,0.0,0.0,51.4,48.6
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,72.5,2.0,22.0,0.7,0.0,0.0,2.8,47.6,52.4
Bourne - Bourne High,00360505,1.8,1.0,2.9,88.6,0.1,0.0,5.6,47.4,52.6
Bourne - Bourne Middle School,00360325,2.2,0.8,3.4,87.2,0.3,0.4,5.8,51.3,48.7
Bourne - Ella F Hoxie School,00360015,0.5,1.6,2.7,88.8,0.0,0.0,6.4,46.3,53.7
Bourne - James F Peebles Elem,00360010,1.0,1.0,1.9,88.2,0.0,0.0,8.0,55.7,44.3
Bourne - Otis Memorial,00360020,1.2,1.2,4.6,88.1,0.3,0.3,4.3,53.7,46.3
Boxborough - Blanchard Memorial,00370005,0.2,19.0,2.8,74.0,0.4,0.2,3.5,50.5,49.5
Boxford - Harry Lee Cole,00380005,0.2,0.5,1.2,97.2,0.0,0.0,0.9,54.0,46.0
Boxford - Spofford Pond,00380013,0.4,1.5,0.5,97.5,0.0,0.2,0.0,55.5,44.5
Boylston - Boylston Elementary,00390005,0.3,3.2,1.6,91.2,0.3,0.0,3.4,48.8,51.2
Braintree - Archie T Morrison,00400033,5.5,6.4,10.9,76.3,0.0,0.5,0.5,48.1,51.9
Braintree - Braintree High,00400505,4.3,7.6,2.4,85.0,0.4,0.0,0.4,50.7,49.3
Braintree - Donald Ross,00400050,6.0,10.1,4.4,78.9,0.0,0.0,0.6,48.6,51.4
Braintree - East Middle School,00400305,4.4,6.2,4.4,84.1,0.4,0.0,0.4,50.8,49.2
Braintree - Highlands,00400015,1.3,3.7,1.6,91.8,0.3,0.0,1.3,50.7,49.3
Braintree - Hollis,00400005,1.3,4.4,1.5,92.0,0.2,0.0,0.6,51.4,48.6
Braintree - Liberty,00400025,1.6,9.3,2.0,85.1,0.2,0.0,1.8,53.5,46.5
Braintree - Mary E Flaherty School,00400020,2.8,6.5,2.0,88.1,0.0,0.0,0.6,54.8,45.2
Braintree - South Middle School,00400310,1.6,8.7,2.0,86.8,0.4,0.0,0.5,52.8,47.2
Brewster - Eddy Elementary,00410010,1.6,2.4,1.2,94.9,0.0,0.0,0.0,48.4,51.6
Brewster - Stony Brook Elementary,00410005,2.2,1.8,2.7,93.4,0.0,0.0,0.0,46.0,54.0
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,3.7,1.7,2.1,91.5,0.1,0.1,0.7,48.4,51.6
Bridgewater-Raynham - Burnell Elementary School,06250005,3.8,0.8,0.5,91.5,0.3,0.0,3.0,48.1,51.9
Bridgewater-Raynham - Laliberte Elementary School,06250050,1.8,1.5,2.7,91.8,0.2,0.0,2.0,51.1,48.9
Bridgewater-Raynham - Merrill Elementary School,06250020,2.7,1.0,1.7,89.0,0.0,1.7,3.9,52.2,47.8
Bridgewater-Raynham - Mitchell Elementary School,06250045,1.8,1.1,2.1,93.2,0.0,0.0,1.7,53.4,46.6
Bridgewater-Raynham - Raynham Middle School,06250315,3.1,1.4,2.9,90.4,0.0,0.1,2.1,53.7,46.3
Bridgewater-Raynham - Williams Middle,06250310,2.3,1.0,1.0,94.9,0.3,0.0,0.6,51.7,48.3
Brimfield - Brimfield Elementary,00430005,0.5,0.0,1.1,96.7,0.0,0.0,1.6,51.8,48.2
Bristol County Agr - Bristol County Agr High,09100705,0.9,0.0,1.8,96.1,0.2,0.0,0.9,24.4,75.6
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,1.6,0.3,4.9,90.6,0.2,0.2,2.2,56.7,43.3
Brockton - Ashfield,00440004,49.4,0.7,9.6,37.9,0.9,0.2,1.2,54.1,45.9
Brockton - B B Russell Alternative School,00440080,64.4,0.0,19.8,11.9,4.0,0.0,0.0,75.2,24.8
Brockton - Belmont Street Elementary,00440006,72.4,0.7,7.1,15.5,1.1,0.4,2.8,54.8,45.2
Brockton - Brockton High,00440505,52.7,2.8,11.8,29.9,0.6,0.1,2.2,50.5,49.5
Brockton - Brookfield,00440010,38.3,1.7,11.3,43.4,1.2,0.4,3.6,53.1,46.9
Brockton - Downey,00440110,44.0,2.3,13.3,34.8,1.6,0.4,3.7,52.7,47.3
Brockton - Dr W Arnone Comm Sch,00440001,32.3,1.4,41.5,22.0,0.7,0.0,2.2,49.9,50.1
Brockton - East Junior High,00440405,49.3,1.5,15.3,31.7,0.5,0.0,1.7,51.5,48.5
Brockton - Edgar B Davis,00440023,48.6,1.1,14.0,31.6,1.3,0.1,3.3,50.1,49.9
Brockton - Eldon B. Keith Center,00440095,43.5,2.4,15.3,34.6,0.5,0.8,2.9,62.5,37.5
Brockton - Franklin,00440030,49.3,1.0,10.8,34.5,1.4,0.0,3.0,49.0,51.0
Brockton - Gilmore Academy,00440425,34.9,2.1,9.9,49.1,1.9,0.0,2.1,49.6,50.4
Brockton - Goddard,00440015,50.3,3.9,17.0,24.8,0.0,0.7,3.3,57.5,42.5
Brockton - Hancock,00440045,39.7,4.0,8.3,44.9,0.6,0.3,2.2,46.4,53.6
Brockton - Howard School,00440050,24.6,0.0,16.4,52.5,0.0,0.0,6.6,60.7,39.3
Brockton - Huntington,00440055,53.8,1.7,16.9,23.3,0.2,0.2,3.8,53.3,46.7
Brockton - John F Kennedy,00440017,39.6,5.9,8.3,44.0,0.4,0.2,1.6,52.1,47.9
Brockton - Joseph F Plouffe Elem,00440120,44.8,2.4,14.5,34.6,1.0,0.0,2.8,53.3,46.7
Brockton - Lincoln Alternative School,00440400,21.4,0.0,10.7,67.9,0.0,0.0,0.0,75.0,25.0
Brockton - Louis F Angelo Elem,00440065,49.4,7.0,11.8,29.0,0.6,0.0,2.3,49.8,50.2
Brockton - North Junior High,00440410,49.2,1.7,14.5,31.9,0.9,0.4,1.5,51.7,48.3
Brockton - Oscar F Raymond,00440078,56.1,2.2,12.1,26.7,0.4,0.4,2.0,51.0,49.0
Brockton - South Junior High,00440415,49.9,2.5,14.1,29.9,2.0,0.4,1.3,48.8,51.2
Brockton - West Junior High,00440420,46.7,2.3,12.8,35.4,1.0,0.3,1.5,51.0,49.0
Brockton - Whitman,00440100,38.0,2.4,19.5,39.0,0.5,0.0,0.5,51.2,48.8
Brookfield - Brookfield Elementary,00450005,0.4,0.7,4.0,93.1,0.4,0.0,1.4,50.5,49.5
Brookline - Brookline High,00460505,9.1,14.9,8.6,64.2,0.3,0.1,2.7,50.3,49.7
Brookline - Edith C Baker,00460005,4.5,27.7,6.5,58.4,0.2,0.0,2.7,55.4,44.6
Brookline - Edward Devotion,00460015,8.6,11.4,7.4,69.8,0.0,0.3,2.5,48.8,51.2
Brookline - Heath,00460025,5.9,14.4,6.7,70.0,0.3,0.0,2.8,51.0,49.0
Brookline - John D Runkle,00460045,9.6,13.8,13.8,59.0,0.0,0.0,4.0,52.9,47.1
Brookline - Lawrence,00460030,8.1,29.9,5.5,52.5,0.0,0.0,4.0,50.8,49.2
Brookline - Michael Driscoll,00460020,7.4,11.8,6.4,68.4,0.0,0.0,6.1,51.0,49.0
Brookline - Pierce,00460040,9.7,22.3,7.5,53.5,0.0,0.0,7.0,50.9,49.1
Brookline - The Lynch Center,00460060,5.1,27.1,10.2,54.2,0.0,0.0,3.4,49.2,50.8
Brookline - William H Lincoln,00460035,10.5,16.2,10.3,58.9,0.0,0.0,4.2,51.4,48.6
Burlington - Burlington High,00480505,2.1,13.3,1.4,81.4,0.1,0.0,1.6,53.1,46.9
Burlington - Fox Hill,00480007,5.5,10.7,1.2,80.6,0.0,0.4,1.6,50.2,49.8
Burlington - Francis Wyman Elem,00480035,4.3,14.1,3.4,75.5,0.4,0.2,2.0,55.4,44.6
Burlington - Marshall Simonds Middle,00480303,2.3,10.2,2.9,82.4,0.1,0.1,2.0,49.2,50.8
Burlington - Memorial,00480015,2.8,11.3,3.6,76.6,0.4,2.8,2.4,54.8,45.2
Burlington - Pine Glen Elementary,00480020,2.3,9.2,3.3,84.9,0.0,0.0,0.3,51.4,48.6
Cambridge - Amigos School,00490006,9.2,1.9,58.7,28.6,0.3,0.0,1.3,44.1,55.9
Cambridge - Cambridge Rindge and Latin,00490506,40.4,8.8,14.7,34.4,0.4,0.1,1.2,53.0,47.0
Cambridge - Cambridgeport,00490007,35.0,9.9,9.5,41.2,1.1,0.0,3.3,44.2,55.8
Cambridge - Fletcher/Maynard Academy,00490090,55.8,6.0,22.1,13.8,0.9,0.0,1.4,58.1,41.9
Cambridge - Graham and Parks,00490080,24.8,14.6,7.7,50.4,0.7,0.5,1.2,50.9,49.1
Cambridge - Haggerty,00490020,29.3,14.1,5.1,48.8,0.0,0.0,2.7,50.8,49.2
Cambridge - John M Tobin,00490065,49.3,19.4,12.2,16.4,1.3,0.3,1.0,55.9,44.1
Cambridge - Kennedy-Longfellow,00490040,35.0,12.3,17.4,32.0,0.8,0.3,2.3,53.7,46.3
Cambridge - King Open,00490035,26.5,7.2,11.3,51.0,0.8,0.2,2.9,49.8,50.2
Cambridge - Maria L. Baldwin,00490005,33.9,10.7,9.6,43.2,0.5,0.0,2.2,53.0,47.0
Cambridge - Martin Luther King Jr.,00490030,52.1,18.4,9.2,18.4,0.0,0.0,1.8,52.5,47.5
Cambridge - Morse,00490045,36.3,14.6,10.7,36.0,0.6,0.0,1.8,48.5,51.5
Cambridge - Peabody,00490050,40.4,15.0,7.7,34.0,0.2,0.0,2.6,56.1,43.9
Canton - Canton High,00500505,9.3,5.2,4.4,79.6,0.0,0.0,1.6,45.5,54.5
Canton - Dean S Luce,00500020,5.5,7.7,1.4,84.0,0.1,0.0,1.3,54.7,45.3
Canton - John F Kennedy,00500017,5.2,6.8,1.6,85.2,0.0,0.0,1.3,51.4,48.6
Canton - Lt Peter M Hansen,00500012,7.4,7.2,4.4,77.0,0.5,0.0,3.5,50.1,49.9
Canton - Wm H Galvin Middle,00500305,9.8,4.6,3.5,79.4,0.5,0.0,2.2,52.5,47.5
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0.5,1.0,2.9,94.6,0.0,0.0,1.0,54.9,45.1
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,2.8,0.1,6.3,87.8,0.1,0.0,2.9,65.3,34.7
Carlisle - Carlisle School,00510025,0.6,5.7,1.3,91.5,0.3,0.0,0.6,48.3,51.7
Carver - Carver High School,00520505,4.3,0.2,0.0,95.5,0.0,0.0,0.0,47.8,52.2
Carver - Carver Middle,00520305,2.8,0.2,0.0,96.5,0.2,0.2,0.0,52.6,47.4
Carver - Erwin K. Washburn Primary School,00520005,1.2,0.2,0.2,97.9,0.0,0.4,0.0,51.3,48.7
Carver - Gov John Carver Elem,00520010,1.5,0.2,0.2,98.1,0.0,0.0,0.0,48.5,51.5
Central Berkshire - Becket Washington School,06350005,1.8,0.0,4.5,87.3,0.0,0.0,6.4,47.3,52.7
Central Berkshire - Berkshire Trail Elem,06350010,0.0,0.9,1.8,96.4,0.0,0.0,0.9,50.0,50.0
Central Berkshire - Craneville,06350025,0.6,1.4,2.0,93.6,0.0,0.0,2.3,49.2,50.8
Central Berkshire - Kittredge,06350035,0.5,0.5,0.9,94.9,0.0,0.0,3.2,54.6,45.4
Central Berkshire - Nessacus Regional Middle School,06350305,1.4,0.8,1.2,94.7,0.0,0.0,1.9,52.1,47.9
Central Berkshire - Wahconah Regional High,06350505,1.1,1.3,1.4,95.0,0.0,0.0,1.1,55.1,44.9
Champion Charter (District) - Champion Charter School,04340505,37.9,1.6,18.5,39.5,0.8,0.0,1.6,50.0,50.0
Chatham - Chatham Elementary,00550005,1.1,1.8,3.7,91.9,0.0,0.0,1.5,56.1,43.9
Chatham - Chatham High,00550505,1.9,0.5,2.9,93.2,0.5,0.0,1.0,46.9,53.1
Chatham - Chatham Middle School,00550305,1.3,0.4,6.3,87.9,0.4,0.0,3.6,56.3,43.8
Chelmsford - Byam School,00560030,0.6,7.1,1.2,90.3,0.0,0.0,0.8,51.6,48.4
Chelmsford - Center Elementary School,00560005,1.6,7.3,1.4,88.2,0.0,0.0,1.6,57.4,42.6
Chelmsford - Charles D Harrington,00560025,0.5,12.1,1.1,84.9,0.4,0.0,1.1,55.4,44.6
Chelmsford - Chelmsford High,00560505,1.1,7.6,1.5,89.7,0.0,0.0,0.1,49.4,50.6
Chelmsford - Col Moses Parker Schl,00560305,1.3,7.5,1.0,89.7,0.3,0.0,0.3,50.8,49.2
Chelmsford - McCarthy Middle School,00560310,1.7,6.7,1.7,89.8,0.1,0.0,0.0,49.6,50.4
Chelmsford - South Row,00560015,1.0,7.8,2.1,89.1,0.0,0.0,0.0,51.2,48.8
Chelmsford - Westlands Elementary,00560020,1.1,9.7,2.0,84.4,0.3,0.0,2.6,50.0,50.0
Chelsea - Chelsea High,00570505,8.4,3.8,74.2,12.8,0.1,0.0,0.7,51.4,48.6
Chelsea - Clark Avenue School,00570050,8.7,2.4,76.6,11.8,0.2,0.0,0.3,48.5,51.5
Chelsea - Edgar A Hooks Elem,00570030,10.6,3.4,74.6,10.3,0.4,0.2,0.4,47.2,52.8
Chelsea - Eugene Wright School,00570045,7.6,1.9,78.4,11.1,0.0,0.0,1.0,52.4,47.6
Chelsea - Frank M Sokolowski Elem,00570040,7.4,3.3,80.4,8.4,0.0,0.0,0.5,50.2,49.8
Chelsea - George F. Kelly Elem,00570035,5.4,0.5,88.2,5.0,0.0,0.0,0.9,45.4,54.6
Chelsea - Joseph A. Browne School,00570055,10.6,3.6,72.4,12.3,0.0,0.0,1.2,54.1,45.9
Chelsea - Shurtleff Early Childhood,00570003,7.6,2.0,80.9,8.7,0.1,0.0,0.6,51.1,48.9
Chelsea - William A Berkowitz Elem,00570025,8.9,2.8,74.1,12.0,0.2,0.0,1.9,54.6,45.4
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,0.0,1.7,97.1,0.0,0.0,1.2,54.1,45.9
Chicopee - Barry,00610003,2.3,3.8,10.1,80.8,0.3,0.8,2.0,54.4,45.6
Chicopee - Belcher,00610010,4.9,1.8,23.6,68.4,0.0,0.9,0.4,46.2,53.8
Chicopee - Bellamy Middle,00610305,3.7,0.8,28.2,65.0,0.4,0.1,1.8,50.2,49.8
Chicopee - Bowe,00610015,3.7,0.7,47.2,45.0,0.2,0.5,2.8,46.6,53.4
Chicopee - Bowie,00610020,5.0,1.0,5.0,87.8,0.3,0.3,0.8,49.0,51.0
Chicopee - Chicopee Academy,00610021,4.8,0.0,38.1,54.8,1.2,0.0,1.2,70.2,29.8
Chicopee - Chicopee Comprehensive HS,00610510,3.1,0.8,14.3,81.4,0.0,0.1,0.1,53.9,46.1
Chicopee - Chicopee High,00610505,2.6,1.0,21.5,74.7,0.0,0.0,0.2,47.9,52.1
Chicopee - Fairview Middle,00610310,2.5,0.9,15.7,78.4,0.8,0.5,1.1,52.0,48.0
Chicopee - Gen John J Stefanik,00610090,3.8,0.5,64.0,30.7,0.0,0.0,1.0,52.0,48.0
Chicopee - Lambert-Lavoie,00610040,1.1,2.5,10.5,83.0,0.0,0.0,2.9,57.6,42.4
Chicopee - Litwin,00610022,2.8,1.7,20.0,73.9,0.0,0.3,1.4,55.6,44.4
Chicopee - Selser,00610050,2.7,3.2,36.9,55.6,0.0,0.0,1.6,45.7,54.3
Chicopee - Streiber Memorial School,00610065,0.0,1.5,10.7,84.9,0.0,0.4,2.6,56.5,43.5
Chicopee - Szetela ECC,00610001,1.8,3.2,12.8,79.4,0.0,0.0,2.8,61.9,38.1
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,4.4,2.4,12.9,78.7,0.8,0.0,0.8,54.2,45.8
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,57.5,1.9,30.6,0.7,0.0,0.4,9.0,48.5,51.5
Clarksburg - Clarksburg Elementary,00630010,0.0,0.0,0.5,99.5,0.0,0.0,0.0,57.3,42.7
Clinton - Clinton Elementary,00640050,2.8,2.4,17.9,76.4,0.4,0.0,0.2,54.5,45.5
Clinton - Clinton Middle School,00640305,4.0,0.7,19.6,75.8,0.0,0.0,0.0,50.2,49.8
Clinton - Clinton Senior High,00640505,3.1,0.2,23.5,72.9,0.0,0.0,0.3,52.6,47.4
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,85.7,0.0,13.4,0.9,0.0,0.0,0.0,48.2,51.8
Cohasset - Cohasset Middle/High School,00650505,3.3,0.5,0.5,95.6,0.0,0.0,0.0,49.9,50.1
Cohasset - Deer Hill,00650005,3.6,0.9,0.6,95.0,0.0,0.0,0.0,53.8,46.2
Cohasset - Joseph Osgood,00650010,2.5,1.8,0.5,95.2,0.0,0.0,0.0,54.6,45.4
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,69.7,1.7,12.9,12.9,0.6,0.0,2.2,42.1,57.9
Community Day Charter Public (District) - Community Day Charter Public School,04400205,2.3,1.0,86.3,9.5,0.0,0.0,1.0,52.3,47.7
Concord - Alcott,00670005,6.1,1.2,2.8,81.8,0.0,0.0,8.2,46.4,53.6
Concord - Concord Middle,00670305,6.3,1.5,3.0,82.2,0.0,0.0,7.0,49.2,50.8
Concord - Thoreau,00670020,4.5,0.9,3.4,82.5,0.0,0.0,8.8,49.7,50.3
Concord - Willard,00670030,4.9,0.5,3.9,84.1,0.0,0.0,6.5,47.4,52.6
Concord-Carlisle - Concord Carlisle High,06400505,4.9,5.6,3.3,84.2,0.0,0.0,2.1,46.9,53.1
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,38.6,4.5,30.3,19.7,1.5,0.8,4.5,48.5,51.5
Conway - Conway Grammar,00680005,0.0,0.0,0.6,75.9,0.0,20.5,3.0,55.4,44.6
Danvers - Danvers High,00710505,0.2,1.7,2.2,95.2,0.2,0.0,0.5,44.3,55.7
Danvers - Great Oak,00710015,1.6,1.3,2.4,93.7,0.0,0.0,1.0,50.8,49.2
Danvers - Highlands,00710010,0.3,2.0,3.2,89.6,0.6,0.0,4.3,54.9,45.1
Danvers - Holten Richmond Middle School,00710305,0.6,1.1,3.1,94.7,0.1,0.0,0.5,47.3,52.7
Danvers - Ivan G Smith,00710032,0.6,1.6,4.4,93.1,0.0,0.0,0.3,47.2,52.8
Danvers - Riverside,00710030,2.3,1.3,2.9,88.7,1.6,0.0,3.2,55.0,45.0
Danvers - Willis E Thorpe,00710045,0.3,1.2,3.2,94.2,0.0,0.3,0.9,51.9,48.1
Dartmouth - Andrew B Cushman,00720010,1.6,2.7,3.7,91.5,0.0,0.0,0.5,49.5,50.5
Dartmouth - Dartmouth High,00720505,1.8,1.8,1.4,93.8,0.2,0.2,0.8,49.5,50.5
Dartmouth - Dartmouth Middle,00720050,1.4,2.1,1.7,92.4,0.5,0.1,1.7,51.6,48.4
Dartmouth - George H Potter,00720030,1.3,2.4,4.2,89.1,0.7,0.0,2.2,53.4,46.6
Dartmouth - James M. Quinn School,00720040,1.5,3.7,0.5,92.3,0.5,0.5,1.1,48.2,51.8
Dartmouth - Job S Gidley,00720020,2.3,1.5,4.9,89.4,0.0,0.0,1.9,53.8,46.2
Dartmouth - Joseph Demello,00720015,2.4,1.0,0.7,94.5,0.2,0.0,1.2,51.7,48.3
Dedham - Avery,00730010,10.3,2.1,14.5,73.1,0.0,0.0,0.0,48.8,51.2
Dedham - Dedham High,00730505,6.4,1.9,8.3,82.0,0.1,0.0,1.2,48.7,51.3
Dedham - Dedham Middle School,00730305,6.6,1.8,5.0,84.8,0.6,0.0,1.2,51.0,49.0
Dedham - Early Childhood Center,00730005,3.2,2.5,5.4,87.6,0.6,0.0,0.6,56.7,43.3
Dedham - Greenlodge,00730025,2.7,2.0,3.7,90.3,0.0,0.0,1.3,53.5,46.5
Dedham - Oakdale,00730030,3.3,2.8,3.6,89.2,0.6,0.0,0.6,54.2,45.8
Dedham - Riverdale,00730045,3.3,2.8,9.9,81.6,0.9,0.5,0.9,47.6,52.4
Deerfield - Deerfield Elem,00740015,0.9,1.3,2.4,92.5,0.0,0.6,2.4,50.4,49.6
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,4.7,1.3,4.5,87.5,1.3,0.1,0.6,52.6,47.4
Dennis-Yarmouth - Ezra H Baker,06450005,3.8,2.6,7.5,78.8,0.7,0.0,6.6,51.8,48.2
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,3.9,3.0,7.5,78.4,1.6,0.7,4.9,51.1,48.9
Dennis-Yarmouth - Marguerite E Small Elem,06450015,3.5,1.2,8.5,82.0,1.2,0.0,3.5,51.6,48.4
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.1,1.7,6.8,83.0,1.7,0.0,2.8,52.1,47.9
Dennis-Yarmouth - N H Wixon Middle,06450310,5.9,0.9,5.4,84.1,0.2,0.0,3.5,51.3,48.7
Dennis-Yarmouth - Station Avenue Elem,06450025,3.3,2.4,11.1,76.2,3.1,0.0,3.8,51.4,48.6
Dighton-Rehoboth - Dighton Elementary,06500005,1.2,0.8,3.4,92.4,0.0,0.0,2.2,56.5,43.5
