SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Boston - William H Taft Middle,00350480,40.7,8.1,39.3,11.9,0.0,53.3,46.7
Boston - William McKinley,00350363,65.6,0.4,17.1,15.3,1.6,80.9,19.1
Boston - William Monroe Trotter,00350370,84.0,0.0,12.6,1.4,2.0,53.2,46.8
Boston - Winship Elementary,00350374,19.8,21.7,42.0,14.6,1.9,53.3,46.7
Boston - Wm B Rogers Middle,00350470,65.2,12.4,13.5,8.8,0.2,53.6,46.4
Boston - Woodrow Wilson Middle,00350490,84.3,3.4,9.1,3.1,0.0,54.2,45.8
Boston - Young Achievers,00350380,68.6,1.7,17.6,10.5,1.7,52.0,48.0
Boston - Young Adult Center,00350588,0.0,0.0,100.0,0.0,0.0,100.0,0.0
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,57.7,9.0,26.9,6.5,0.0,48.3,51.7
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,83.8,1.9,11.9,2.1,0.3,50.6,49.4
Bourne - Bourne High,00360505,1.9,0.9,2.2,94.5,0.5,50.2,49.8
Bourne - Bourne Middle School,00360325,3.8,0.6,1.8,93.4,0.4,47.7,52.3
Bourne - Ella F Hoxie School,00360015,4.1,1.0,1.5,93.4,0.0,47.7,52.3
Bourne - James F Peebles Elem,00360010,4.0,0.8,1.6,93.2,0.4,56.3,43.7
Bourne - Otis Memorial,00360020,5.3,1.4,2.2,91.1,0.0,52.8,47.2
Boxborough - Blanchard Memorial,00370005,0.5,17.0,2.6,79.9,0.0,53.5,46.5
Boxford - Harry Lee Cole,00380005,0.4,1.9,0.0,97.6,0.0,56.1,43.9
Boxford - Spofford Pond,00380013,0.2,1.4,0.3,98.1,0.0,53.0,47.0
Boylston - Boylston Elementary,00390005,1.1,2.9,2.7,93.1,0.3,47.2,52.8
Braintree - Archie T Morrison,00400033,5.2,5.9,3.6,85.3,0.0,49.8,50.2
Braintree - Braintree High,00400505,3.7,5.2,1.7,89.3,0.1,50.9,49.1
Braintree - Donald Ross,00400050,5.2,6.5,1.9,86.4,0.0,55.8,44.2
Braintree - East Middle School,00400305,5.6,5.8,1.9,86.2,0.4,52.8,47.2
Braintree - Highlands,00400015,2.4,2.7,0.8,93.5,0.5,51.9,48.1
Braintree - Hollis,00400005,2.8,4.3,1.7,90.8,0.5,53.0,47.0
Braintree - Liberty,00400025,1.7,10.1,0.7,87.5,0.0,52.6,47.4
Braintree - Mary E Flaherty School,00400020,3.0,4.2,2.1,90.8,0.0,50.4,49.6
Braintree - South Middle School,00400310,1.1,3.0,2.5,92.8,0.5,48.9,51.1
Brewster - Eddy Elementary,00410010,1.7,1.3,0.4,96.6,0.0,52.1,47.9
Brewster - Stony Brook Elementary,00410005,2.0,1.3,1.7,95.0,0.0,53.2,46.8
Bridgewater-Raynham - Bridgewater Elem,06250045,2.2,1.0,0.9,95.7,0.2,54.0,46.0
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,1.7,1.7,1.2,95.1,0.3,49.3,50.7
Bridgewater-Raynham - Burnell Campus School,06250005,4.1,2.2,0.3,93.1,0.3,47.0,53.0
Bridgewater-Raynham - Dr. E.J. La Liberte Elementary School,06250050,2.4,0.6,0.8,96.2,0.0,51.6,48.4
Bridgewater-Raynham - Lillie B Merrill,06250020,0.3,0.3,0.0,99.5,0.0,54.0,46.0
Bridgewater-Raynham - Raynham Middle School,06250315,4.7,1.0,1.1,93.1,0.1,52.7,47.3
Bridgewater-Raynham - Williams Middle,06250310,2.1,1.3,1.3,94.8,0.5,49.3,50.7
Brimfield - Brimfield Elementary,00430005,0.8,0.3,0.8,98.1,0.0,52.9,47.1
Bristol County Agr - Bristol County Agr High,09100705,0.7,0.0,1.4,97.1,0.7,29.2,70.8
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,2.2,0.4,2.8,93.8,0.8,58.6,41.4
Brockton - Ashfield,00440004,39.8,0.9,12.0,46.4,0.9,52.7,47.3
Brockton - B B Russell,00440080,59.6,1.5,16.2,22.8,0.0,77.9,22.1
Brockton - Belmont Street Elementary,00440006,62.7,1.5,7.2,28.1,0.5,49.8,50.2
Brockton - Brockton High,00440505,51.3,3.5,10.4,34.3,0.5,49.5,50.5
Brockton - Brookfield,00440010,38.0,2.1,10.3,47.8,1.8,52.4,47.6
Brockton - Downey,00440110,41.4,2.6,13.6,41.1,1.4,51.5,48.5
Brockton - Dr W Arnone Comm Sch,00440001,31.2,1.4,35.9,30.7,0.8,50.1,49.9
Brockton - East Junior High,00440405,48.0,1.0,14.0,36.3,0.6,51.6,48.4
Brockton - Edgar B Davis,00440023,49.5,2.1,12.7,33.9,1.8,51.3,48.7
Brockton - Eldon B. Keith Center,00440095,33.3,3.4,19.5,42.8,0.9,54.7,45.3
Brockton - Franklin,00440030,38.3,1.3,13.6,43.7,3.2,52.8,47.2
Brockton - Gilmore,00440035,71.8,0.0,7.6,20.2,0.3,50.7,49.3
Brockton - Goddard,00440015,48.3,2.4,12.1,36.2,1.0,57.6,42.4
Brockton - Hancock,00440045,36.9,4.0,9.1,48.3,1.6,50.6,49.4
Brockton - Howard Center,00440050,33.9,4.1,5.8,56.2,0.0,58.7,41.3
Brockton - Huntington,00440055,45.7,2.3,17.0,33.2,1.8,49.6,50.4
Brockton - Ithaka/Lincoln,00440400,25.0,0.0,2.1,70.8,2.1,68.8,31.3
Brockton - John F Kennedy,00440017,45.1,7.3,4.7,42.0,0.9,53.3,46.7
Brockton - Joseph F Plouffe Elem,00440120,40.7,1.8,13.4,42.8,1.3,52.1,47.9
Brockton - Louis F Angelo Elem,00440065,40.1,5.9,10.5,42.2,1.3,52.4,47.6
Brockton - North Junior High,00440410,49.5,1.8,11.3,37.1,0.3,54.6,45.4
Brockton - Oscar F Raymond,00440078,51.5,1.6,11.3,35.2,0.3,51.5,48.5
Brockton - South Junior High,00440415,44.0,4.1,11.5,39.6,0.7,52.0,48.0
Brockton - West Junior High,00440420,42.3,4.7,11.3,41.5,0.3,52.9,47.1
Brockton - Whitman,00440100,40.6,2.5,18.3,38.1,0.5,44.6,55.4
Brookfield - Brookfield Elementary,00450005,1.0,1.0,1.0,96.7,0.3,57.2,42.8
Brookline - Brookline High,00460505,11.1,15.1,5.5,68.0,0.3,50.9,49.1
Brookline - Edith C Baker,00460005,4.6,20.4,5.1,69.6,0.3,51.1,48.9
Brookline - Edward Devotion,00460015,11.5,12.7,6.2,69.5,0.1,51.4,48.6
Brookline - Heath,00460025,8.1,16.9,5.3,69.8,0.0,52.9,47.1
Brookline - John D Runkle,00460045,7.6,14.7,10.6,67.1,0.0,51.5,48.5
Brookline - Lawrence,00460030,8.5,32.7,3.7,54.8,0.2,51.4,48.6
Brookline - Michael Driscoll,00460020,11.5,15.7,7.9,64.9,0.0,46.9,53.1
Brookline - Pierce,00460040,14.1,23.1,5.9,56.9,0.0,48.4,51.6
Brookline - The Lynch Center,00460060,1.5,24.2,6.1,68.2,0.0,50.0,50.0
Brookline - William H Lincoln,00460035,9.7,16.6,6.9,65.9,0.9,50.2,49.8
Burlington - Burlington High,00480505,1.8,9.7,0.2,88.3,0.0,50.1,49.9
Burlington - Fox Hill,00480007,2.0,9.2,1.8,87.1,0.0,51.4,48.6
Burlington - Francis Wyman Elem,00480035,3.6,16.1,1.1,78.8,0.4,50.7,49.3
Burlington - Marshall Simonds Middle,00480303,2.1,10.9,0.9,86.1,0.0,52.7,47.3
Burlington - Memorial,00480015,5.9,11.8,4.3,78.0,0.0,52.5,47.5
Burlington - Pine Glen Elementary,00480020,1.3,7.7,1.3,89.8,0.0,51.3,48.7
Cambridge - Amigos School,00490006,7.7,1.3,67.9,21.7,1.3,47.2,52.8
Cambridge - Cambridge Rindge and Latin,00490506,42.3,8.4,15.1,33.7,0.5,52.0,48.0
Cambridge - Cambridgeport,00490007,36.3,10.0,11.2,40.5,2.1,52.3,47.7
Cambridge - Fletcher/Maynard Academy,00490090,57.8,4.7,23.3,13.8,0.4,55.6,44.4
Cambridge - Graham and Parks,00490080,34.0,8.0,7.8,49.6,0.5,52.5,47.5
Cambridge - Haggerty,00490020,30.3,10.1,7.2,51.4,1.0,51.0,49.0
Cambridge - John M Tobin,00490065,54.1,15.0,8.5,22.5,0.0,54.1,45.9
Cambridge - Kennedy-Longfellow,00490040,37.0,8.0,17.6,36.7,0.7,49.7,50.3
Cambridge - King,00490030,49.4,22.6,10.1,17.9,0.0,45.5,54.5
Cambridge - King Open,00490035,29.1,7.2,10.5,52.1,1.1,50.4,49.6
Cambridge - Maria L. Baldwin,00490005,33.2,15.7,6.8,43.7,0.5,51.8,48.2
Cambridge - Morse,00490045,37.0,15.0,9.1,38.4,0.5,53.0,47.0
Cambridge - Peabody,00490050,37.7,13.8,7.5,40.3,0.7,52.8,47.2
Canton - Canton High,00500505,5.7,5.2,2.2,86.7,0.2,47.6,52.4
Canton - Dean S Luce,00500020,6.9,5.6,1.2,86.0,0.3,55.6,44.4
Canton - John F Kennedy,00500017,5.6,5.6,1.7,87.2,0.0,52.2,47.8
Canton - Lt Peter M Hansen,00500012,9.8,6.9,2.2,80.6,0.4,49.0,51.0
Canton - Wm H Galvin Middle,00500305,8.4,5.7,3.8,81.4,0.6,49.2,50.8
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,1.1,0.6,2.2,95.6,0.6,53.9,46.1
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,5.4,0.4,4.3,88.7,1.1,66.5,33.5
Carlisle - Carlisle School,00510025,0.2,6.0,1.5,92.1,0.2,48.1,51.9
Carver - Carver High School,00520505,3.6,0.2,0.5,94.6,1.1,50.6,49.4
Carver - Carver Middle,00520305,5.1,0.0,0.2,94.7,0.0,48.5,51.5
Carver - Gov John Carver Elem,00520010,2.2,0.0,0.2,97.3,0.2,54.2,45.8
Carver - Gov John Carver Primary,00520005,0.8,0.0,0.0,99.2,0.0,50.7,49.3
Central Berkshire - Becket Washington School,06350005,3.0,2.2,2.2,92.6,0.0,48.9,51.1
Central Berkshire - Berkshire Trail Elem,06350010,0.0,1.7,0.0,98.3,0.0,49.2,50.8
Central Berkshire - Craneville,06350025,2.7,0.8,0.4,96.0,0.0,54.7,45.3
Central Berkshire - Kittredge,06350035,0.0,0.0,0.0,98.9,1.1,51.9,48.1
Central Berkshire - Nessacus Regional Middle School,06350305,0.9,1.2,0.9,97.1,0.0,57.0,43.0
Central Berkshire - Wahconah Regional High,06350505,0.8,1.1,0.5,97.5,0.1,48.2,51.8
Champion HMCS - Champion HMCS School,04340505,49.4,0.0,16.1,34.5,0.0,56.3,43.7
Chatham - Chatham Elementary,00550005,2.7,1.3,3.0,92.9,0.0,52.9,47.1
Chatham - Chatham High,00550505,4.1,1.8,0.9,93.2,0.0,55.3,44.7
Chatham - Chatham Middle School,00550305,0.5,0.5,1.9,96.3,0.9,50.2,49.8
Chelmsford - Byam School,00560030,0.4,6.2,0.2,92.8,0.4,49.2,50.8
Chelmsford - Center Elementary School,00560005,1.2,5.6,1.2,92.0,0.0,57.4,42.6
Chelmsford - Charles D Harrington,00560025,1.7,10.0,1.3,86.6,0.4,55.9,44.1
Chelmsford - Chelmsford High,00560505,1.2,8.1,1.0,89.7,0.1,50.3,49.7
Chelmsford - Col Moses Parker Schl,00560305,1.1,5.9,1.4,91.6,0.0,51.4,48.6
Chelmsford - McCarthy Middle School,00560310,1.5,6.4,0.9,91.2,0.0,49.9,50.1
Chelmsford - South Row,00560015,0.2,3.5,0.9,95.4,0.0,53.7,46.3
Chelmsford - Westlands Elementary,00560020,0.5,8.4,0.8,90.2,0.0,47.4,52.6
Chelsea - Chelsea High,00570505,8.6,6.2,68.4,16.5,0.3,50.2,49.8
Chelsea - Clark Avenue School,00570050,6.5,4.4,74.8,14.3,0.0,52.4,47.6
Chelsea - Edgar A Hooks Elem,00570030,7.9,4.4,72.4,14.7,0.5,51.6,48.4
Chelsea - Frank M Sokolowski Elem,00570040,6.0,4.6,71.7,17.7,0.0,52.9,47.1
Chelsea - George D Kelly Elem,00570035,2.6,2.0,80.5,15.0,0.0,48.4,51.6
Chelsea - Shurtleff Early Childhood,00570003,6.6,3.0,77.0,13.3,0.1,47.4,52.6
Chelsea - Tudor Hill School,00570510,5.9,0.0,64.7,29.4,0.0,82.4,17.6
Chelsea - William A Berkowitz Elem,00570025,7.5,4.0,73.8,14.4,0.2,53.8,46.2
Chelsea - Williams Middle School,00570325,7.6,3.3,74.3,14.4,0.3,51.6,48.4
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,0.6,2.3,97.2,0.0,52.5,47.5
Chicopee - Barry,00610003,1.5,1.3,11.3,85.6,0.3,47.6,52.4
Chicopee - Belcher,00610010,4.1,0.6,18.9,76.3,0.0,50.3,49.7
Chicopee - Bellamy Middle,00610305,4.3,0.8,24.4,70.3,0.1,49.8,50.2
Chicopee - Bowe,00610015,5.4,1.2,41.3,52.0,0.0,50.7,49.3
Chicopee - Bowie,00610020,3.6,0.7,2.4,93.1,0.2,51.3,48.7
Chicopee - Chapin Alternative School,00610021,5.5,1.1,18.7,74.7,0.0,64.8,35.2
Chicopee - Chicopee Comprehensive HS,00610510,1.9,1.1,9.6,87.3,0.0,51.9,48.1
Chicopee - Chicopee High,00610505,3.0,1.4,18.6,77.0,0.0,49.0,51.0
Chicopee - Fairview Middle,00610310,3.2,0.6,14.8,81.2,0.2,51.2,48.8
Chicopee - Gen John J Stefanik,00610090,4.7,0.0,59.3,35.8,0.2,50.8,49.2
Chicopee - Lambert-Lavoie,00610040,1.6,1.2,9.3,87.6,0.3,52.8,47.2
Chicopee - Litwin,00610022,3.0,1.2,13.9,81.7,0.2,51.2,48.8
Chicopee - Selser,00610050,4.8,0.8,33.0,61.4,0.0,53.6,46.4
Chicopee - Streiber Memorial School,00610065,4.4,2.6,6.3,86.8,0.0,54.4,45.6
Chicopee - Szetela ECC,00610001,3.6,4.1,8.7,83.6,0.0,54.9,45.1
City On A Hill Charter - City On A Hill Charter School,04370505,85.5,1.6,8.1,4.0,0.8,41.9,58.1
Clarksburg - Clarksburg Elementary,00630010,0.0,0.0,0.0,100.0,0.0,57.4,42.6
Clinton - Clinton Elementary,00640050,2.7,1.8,18.4,77.1,0.0,51.6,48.4
Clinton - Clinton Middle School,00640305,3.9,0.0,21.8,74.3,0.0,54.1,45.9
Clinton - Clinton Senior High,00640505,3.9,1.4,21.0,73.6,0.0,49.4,50.6
Codman Academy Charter - Codman Academy Charter School,04380505,82.7,2.5,12.3,2.5,0.0,50.6,49.4
Cohasset - Cohasset Middle/High School,00650505,3.0,0.8,1.7,94.3,0.2,50.9,49.1
Cohasset - Deer Hill,00650005,3.9,0.3,0.5,95.3,0.0,50.5,49.5
Cohasset - Joseph Osgood,00650010,2.4,0.6,0.2,96.8,0.0,53.1,46.9
Community Day Charter - Community Day Charter School,04400205,3.6,0.7,83.0,12.7,0.0,52.0,48.0
Concord - Alcott,00670005,5.7,6.1,2.0,84.5,1.6,48.6,51.4
Concord - Concord Middle,00670305,5.9,6.3,2.3,85.6,0.0,46.5,53.5
Concord - Thoreau,00670020,4.5,8.5,2.9,83.3,0.9,50.0,50.0
Concord - Willard,00670030,5.2,5.9,2.6,86.0,0.2,47.7,52.3
Concord-Carlisle - Concord Carlisle High,06400505,5.8,2.5,1.7,89.9,0.0,46.3,53.7
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,46.8,4.0,23.8,25.4,0.0,49.2,50.8
Conway - Conway Grammar,00680005,0.0,1.3,0.0,98.7,0.0,55.3,44.7
Danvers - Danvers High,00710505,0.5,1.5,0.9,97.1,0.0,44.8,55.2
Danvers - Dunn Middle,00710305,0.3,1.4,1.1,97.1,0.1,48.2,51.8
Danvers - Great Oak,00710015,0.3,0.9,2.4,96.4,0.0,50.0,50.0
Danvers - Highlands,00710010,1.5,0.6,3.8,92.9,1.2,47.1,52.9
Danvers - Ivan G Smith,00710032,0.6,0.9,1.7,96.6,0.3,47.0,53.0
Danvers - Riverside,00710030,0.6,3.1,3.1,93.1,0.0,52.5,47.5
Danvers - Willis E Thorpe,00710045,0.3,0.6,1.4,97.2,0.6,48.7,51.3
Dartmouth - Andrew B Cushman,00720010,0.0,2.9,0.5,96.7,0.0,49.5,50.5
Dartmouth - Dartmouth Elementary School,00720040,2.0,2.5,0.8,93.7,1.0,49.9,50.1
Dartmouth - Dartmouth High,00720505,1.5,2.8,0.5,94.7,0.4,50.8,49.2
Dartmouth - Dartmouth Middle,00720050,1.2,1.7,0.7,96.2,0.2,50.7,49.3
Dartmouth - George H Potter,00720030,0.9,2.0,1.8,94.4,0.9,55.9,44.1
Dartmouth - Job S Gidley,00720020,2.1,0.8,1.3,95.8,0.0,51.1,48.9
Dartmouth - Joseph Demello,00720015,1.6,1.3,0.3,96.8,0.0,50.4,49.6
Dedham - Avery,00730010,8.4,1.7,7.7,80.8,1.4,46.0,54.0
Dedham - Dedham High,00730505,5.1,2.3,4.4,87.8,0.4,47.8,52.2
Dedham - Dedham Middle School,00730305,3.8,3.0,6.2,86.4,0.6,50.1,49.9
Dedham - Early Childhood Center,00730005,1.6,3.8,4.1,90.3,0.3,56.9,43.1
Dedham - Greenlodge,00730025,1.6,2.0,1.3,94.8,0.3,51.8,48.2
Dedham - Oakdale,00730030,1.4,1.9,3.5,92.1,1.1,50.7,49.3
Dedham - Riverdale,00730045,1.7,3.8,3.0,91.1,0.4,50.2,49.8
Deerfield - Deerfield Elem,00740015,0.2,1.8,3.5,94.2,0.2,51.9,48.1
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,3.4,1.5,2.9,91.7,0.4,50.7,49.3
Dennis-Yarmouth - Ezra H Baker,06450005,7.6,1.4,5.0,84.0,2.1,54.9,45.1
Dennis-Yarmouth - John Simpkins,06450010,3.5,0.8,4.2,90.8,0.8,53.1,46.9
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,2.8,2.0,4.0,89.9,1.2,51.4,48.6
Dennis-Yarmouth - Marguerite E Small Elem,06450015,7.2,2.4,4.8,84.8,0.8,52.8,47.2
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,5.2,0.9,1.9,91.3,0.7,55.4,44.6
Dennis-Yarmouth - N H Wixon Middle,06450310,5.8,1.3,4.0,87.3,1.6,50.9,49.1
Dennis-Yarmouth - Station Avenue Elem,06450025,3.7,1.3,1.8,92.5,0.7,49.1,50.9
Dighton-Rehoboth - Dighton Elementary,06500005,0.4,1.0,0.4,98.2,0.0,54.4,45.6
Dighton-Rehoboth - Dighton Middle School,06500305,0.5,0.5,1.0,97.9,0.2,50.8,49.2
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0.9,1.1,0.8,96.9,0.4,50.6,49.4
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0.8,0.9,0.6,97.7,0.0,51.5,48.5
Dighton-Rehoboth - Palmer River,06500010,0.8,1.6,0.8,96.9,0.0,53.8,46.2
Douglas - Douglas Early Childhood,00770003,0.0,1.6,0.4,98.0,0.0,51.8,48.2
Douglas - Douglas Elementary,00770010,0.8,0.8,1.8,96.6,0.0,50.8,49.2
Douglas - Douglas High School,00770505,0.0,0.0,0.0,100.0,0.0,48.9,51.1
Douglas - Douglas Intermediate School,00770100,0.8,0.0,0.6,98.6,0.0,51.9,48.1
Dover - Chickering,00780005,1.6,3.7,0.8,93.5,0.3,51.6,48.4
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.7,1.9,1.5,94.9,0.0,49.7,50.3
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,2.0,3.0,0.4,94.1,0.6,50.3,49.7
Dracut - Brookside Elementary,00790035,0.8,4.2,2.8,92.2,0.0,57.1,42.9
Dracut - Dracut Senior High,00790505,1.1,2.9,1.8,94.0,0.2,49.9,50.1
Dracut - George H. Englesby Intermediate,00790040,1.2,3.6,1.8,93.4,0.0,54.1,45.9
Dracut - Greenmont Avenue,00790030,1.9,0.4,1.1,96.6,0.0,53.0,47.0
Dracut - Joseph A Campbell Elem,00790020,1.1,2.8,1.6,94.3,0.2,53.5,46.5
Dracut - Lakeview Junior High,00790410,1.1,3.1,0.9,94.8,0.1,51.1,48.9
Dracut - Parker Avenue,00790025,1.8,7.6,2.4,85.3,2.9,47.6,52.4
Dudley-Charlton Reg - Charlton Elementary,06580020,0.6,0.6,1.9,96.6,0.2,53.4,46.6
Dudley-Charlton Reg - Charlton Middle School,06580310,0.2,0.2,0.5,99.0,0.0,50.8,49.2
Dudley-Charlton Reg - Dudley Elementary,06580005,0.2,0.0,1.0,98.8,0.0,52.1,47.9
Dudley-Charlton Reg - Dudley Middle School,06580305,0.3,0.2,1.5,98.0,0.0,50.1,49.9
Dudley-Charlton Reg - Heritage School,06580030,0.4,0.2,1.1,98.2,0.2,50.5,49.5
Dudley-Charlton Reg - Mason Rd School,06580010,0.0,0.3,1.1,98.3,0.3,55.3,44.7
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.2,0.1,0.4,99.3,0.0,45.1,54.9
Duxbury - Alden School,00820004,0.5,0.8,0.4,97.7,0.5,52.1,47.9
Duxbury - Chandler Elementary,00820006,0.5,0.9,0.4,98.2,0.0,51.3,48.7
Duxbury - Duxbury High,00820505,0.5,0.5,0.9,98.0,0.0,53.5,46.5
Duxbury - Duxbury Middle,00820305,0.4,1.7,0.5,97.4,0.0,52.5,47.5
East Bridgewater - Central,00830005,1.4,0.6,0.4,97.6,0.0,52.2,47.8
East Bridgewater - East Bridgewater High,00830505,2.4,0.3,0.8,96.3,0.2,49.9,50.1
East Bridgewater - Gordon W Mitchell,00830010,1.6,0.3,0.4,97.7,0.0,49.7,50.3
East Longmeadow - Birchland Park,00870305,4.1,0.9,0.5,94.1,0.5,53.0,47.0
East Longmeadow - East Longmeadow High,00870505,2.4,1.3,0.9,95.3,0.0,50.0,50.0
East Longmeadow - Mapleshade,00870010,2.0,1.6,1.3,95.1,0.0,50.3,49.7
East Longmeadow - Meadow Brook,00870013,1.6,1.3,1.3,95.8,0.0,50.6,49.4
East Longmeadow - Mountain View,00870015,3.0,1.0,0.3,95.7,0.0,47.7,52.3
Eastham - Eastham Elementary,00850005,2.3,0.9,2.7,94.1,0.0,50.5,49.5
Easthampton - Center School,00860005,3.8,5.7,2.4,88.2,0.0,50.5,49.5
Easthampton - Easthampton High,00860505,0.7,5.1,1.7,91.4,1.0,49.6,50.4
Easthampton - Maple,00860010,0.4,3.7,2.5,93.4,0.0,54.3,45.7
Easthampton - Neil A Pepin,00860020,2.8,1.1,3.9,92.1,0.0,47.8,52.2
Easthampton - White Brook Middle School,00860305,1.0,3.7,4.9,90.4,0.0,51.4,48.6
Easton - Center School,00880003,4.4,4.0,2.1,89.2,0.2,52.5,47.5
Easton - Easton Junior High,00880405,2.9,2.3,1.6,93.0,0.1,49.0,51.0
Easton - F L Olmsted,00880030,2.4,1.3,1.1,95.2,0.0,52.9,47.1
Easton - H H Richardson School,00880025,3.7,5.3,2.0,88.8,0.2,52.3,47.7
Easton - Moreau Hall,00880020,1.7,3.0,1.3,93.4,0.7,46.8,53.2
Easton - Oliver Ames High,00880505,2.7,0.8,2.5,94.0,0.0,53.0,47.0
Easton - Parkview Elementary,00880015,0.7,2.5,0.9,95.9,0.0,54.0,46.0
Edgartown - Edgartown Elementary,00890005,2.5,0.8,2.2,94.5,0.0,56.1,43.9
Edward Brooke Charter - Edward Brooke Charter School,04280305,78.8,0.6,15.2,4.8,0.6,51.5,48.5
Erving - Erving Elementary,00910030,0.6,1.2,1.2,97.0,0.0,49.4,50.6
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.5,0.7,9.8,87.0,1.0,33.2,66.8
Everett - Everett High,00930505,12.1,6.0,14.1,67.6,0.2,48.5,51.5
Everett - George Keverian School,00930028,9.8,6.2,12.2,71.9,0.0,51.0,49.0
Everett - Lafayette School,00930038,10.6,4.4,13.7,71.3,0.0,50.7,49.3
Everett - Madeline English School,00930018,3.8,4.1,9.5,82.7,0.0,50.4,49.6
Everett - Parlin School,00930058,9.3,7.2,16.1,67.1,0.3,50.7,49.3
Everett - Sumner G. Whittier School,00930010,8.8,7.8,31.0,52.2,0.2,52.4,47.6
Excel Academy Charter - Excel Academy Charter School,04100205,2.0,0.0,84.2,13.9,0.0,51.5,48.5
Fairhaven - East Fairhaven,00940010,1.6,0.4,0.0,98.0,0.0,55.3,44.7
Fairhaven - Fairhaven High,00940505,0.7,0.4,0.6,97.9,0.3,45.9,54.1
Fairhaven - Hastings Middle,00940305,1.8,0.2,1.0,96.5,0.5,52.3,47.7
Fairhaven - Leroy Wood,00940030,1.3,0.4,0.0,98.2,0.0,52.9,47.1
Fairhaven - Oxford,00940015,2.6,0.0,0.4,96.6,0.4,51.5,48.5
Fairhaven - Rogers,00940020,4.2,0.8,0.4,94.7,0.0,53.1,46.9
Fall River - A S LeTourneau,00950085,7.6,1.1,6.1,84.8,0.4,46.6,53.4
Fall River - B M C Durfee High,00950505,6.4,5.8,7.8,79.7,0.3,48.2,51.8
Fall River - Boys Club Alt,00950055,25.0,0.0,12.5,62.5,0.0,75.0,25.0
Fall River - Charles V Carroll,00950020,11.8,2.0,4.9,80.9,0.3,50.9,49.1
Fall River - Coughlin,00950030,3.9,0.6,2.6,92.3,0.6,55.5,44.5
Fall River - Davol,00950040,7.4,4.3,9.9,77.2,1.2,53.7,46.3
Fall River - Edmond P Talbot Middle,00950305,7.8,8.8,7.7,74.8,0.9,53.5,46.5
Fall River - Fall River Alt,00950330,22.6,0.0,9.7,67.7,0.0,83.9,16.1
Fall River - Fowler Elementary School,00950060,5.3,1.3,2.0,91.4,0.0,55.6,44.4
Fall River - Harriet T Healy,00950070,8.8,1.4,48.8,41.0,0.0,50.7,49.3
Fall River - Hector L Belisle,00950010,11.4,7.0,14.6,67.1,0.0,53.8,46.2
Fall River - Henry Lord Middle,00950310,6.6,6.2,12.7,73.6,1.0,48.0,52.0
Fall River - Hugo A Dubuque,00950050,18.5,6.9,20.0,54.6,0.0,51.5,48.5
Fall River - James Tansey,00950140,2.0,2.0,2.0,93.9,0.0,53.8,46.2
Fall River - John J Doran,00950045,6.4,1.2,5.4,86.4,0.5,51.2,48.8
Fall River - Laurel Lake,00950080,13.8,11.8,16.7,57.7,0.0,50.4,49.6
Fall River - Leontine Lincoln,00950090,8.4,14.1,9.5,67.7,0.4,49.0,51.0
Fall River - Matthew J Kuss Middle,00950320,9.7,3.7,11.2,74.9,0.5,55.1,44.9
Fall River - Morton Middle,00950315,7.4,1.7,4.7,84.9,1.2,50.4,49.6
Fall River - N B Borden,00950012,13.0,1.4,18.5,66.4,0.7,54.1,45.9
Fall River - Osborn Street,00950100,7.1,1.2,7.6,82.9,1.2,53.5,46.5
Fall River - Ralph M Small,00950125,11.8,10.1,13.6,62.7,1.8,50.0,50.0
Fall River - Samuel Watson,00950145,8.2,12.6,5.6,73.6,0.0,58.0,42.0
Fall River - Slade,00950120,10.8,1.7,11.7,75.3,0.4,58.9,41.1
Fall River - Spencer Borden,00950130,5.6,3.3,7.0,83.7,0.5,52.7,47.3
Fall River - Stone,00950135,11.4,1.3,6.3,81.0,0.0,60.8,39.2
Fall River - Susan H Wixon,00950160,6.6,2.6,7.5,83.0,0.3,58.0,42.0
Fall River - Westall,00950150,16.5,2.1,14.0,67.5,0.0,50.2,49.8
Fall River - William Connell,00950025,18.7,2.0,14.0,64.7,0.7,44.7,55.3
Fall River - William J Wiley,00950155,18.3,6.1,14.0,61.0,0.6,54.3,45.7
Fall River - William S Greene,00950065,9.1,5.2,12.7,72.1,1.0,51.5,48.5
Falmouth - East Falmouth Elem,00960005,6.8,0.7,2.2,88.8,1.5,52.9,47.1
