SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
BOSTON - QUINCY E DICKERMAN,00350284,87.3,0.0,11.5,0.9,0.3,49.1,50.9
BOSTON - RAFAEL HERNANDEZ,00350691,23.5,0.0,58.3,18.2,0.0,47.2,52.8
BOSTON - RALPH WALDO EMERSON,00350288,85.0,0.0,13.2,1.5,0.4,43.2,56.8
BOSTON - RICHARD J MURPHY,00350240,67.2,7.0,5.2,20.2,0.3,52.1,47.9
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,57.2,2.3,20.9,19.1,0.5,53.8,46.2
BOSTON - ROGER CLAP,00350298,45.3,18.4,10.4,25.0,0.9,51.9,48.1
BOSTON - SAMUEL ADAMS,00350302,25.4,5.0,24.2,44.5,0.9,57.5,42.5
BOSTON - SAMUEL W MASON,00350304,59.0,3.1,18.4,18.0,1.5,55.9,44.1
BOSTON - SARAH GREENWOOD,00350308,45.2,0.2,54.1,0.5,0.0,49.8,50.2
BOSTON - SNOWDEN INT'L HIGH,00350690,55.2,12.5,16.8,15.1,0.4,45.8,54.2
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,79.8,4.1,7.5,8.6,0.0,52.4,47.6
BOSTON - SOUTH BOSTON HIGH,00350570,44.7,16.5,16.2,22.0,0.6,57.2,42.8
BOSTON - THE ENGLISH HIGH,00350535,47.2,2.0,38.8,11.6,0.4,50.2,49.8
BOSTON - THOMAS A EDISON JR HIGH,00350425,28.1,15.9,47.6,8.0,0.4,50.1,49.9
BOSTON - THOMAS GARDNER,00350326,25.3,13.3,45.6,15.7,0.0,50.8,49.2
BOSTON - THOMAS J KENNY,00350328,64.0,6.2,2.8,26.5,0.5,52.7,47.3
BOSTON - WARREN-PRESCOTT,00350346,40.6,6.3,15.5,37.3,0.2,51.2,48.8
BOSTON - WASHINGTON IRVING MIDDLE,00350445,41.3,4.0,35.8,18.5,0.4,52.7,47.3
BOSTON - WEST ROXBURY SCH,00350573,62.6,1.5,20.9,14.5,0.5,56.9,43.1
BOSTON - WILLIAM E RUSSELL,00350366,39.1,4.1,42.1,13.8,0.9,51.4,48.6
BOSTON - WILLIAM ELLERY CHANNING,00350360,71.5,2.0,9.1,16.4,1.0,47.0,53.0
BOSTON - WILLIAM H OHRENBERGER,00350258,29.0,0.9,49.7,19.8,0.6,50.8,49.2
BOSTON - WILLIAM H TAFT MIDDLE,00350480,35.2,27.6,22.2,14.8,0.2,54.3,45.7
BOSTON - WILLIAM MCKINLEY,00350363,66.6,0.2,19.4,13.3,0.5,80.6,19.4
BOSTON - WILLIAM MONROE TROTTER,00350370,80.8,0.8,5.9,11.7,0.8,49.4,50.6
BOSTON - WINSHIP ELEMENTARY,00350374,17.5,7.8,60.1,14.7,0.0,52.0,48.0
BOSTON - WM B ROGERS MIDDLE,00350470,56.3,19.7,10.0,12.7,1.3,55.7,44.3
BOSTON - WM E ENDICOTT,00350362,85.4,0.0,9.4,4.2,0.9,51.2,48.8
BOSTON - WOODROW WILSON MIDDLE,00350490,80.6,4.8,6.8,7.5,0.2,52.8,47.2
BOSTON - YOUNG ACHIEVERS,00350380,59.3,2.1,15.5,21.6,1.5,51.5,48.5
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,63.2,0.7,10.7,24.3,1.1,52.6,47.4
BOURNE - BOURNE HIGH,00360505,3.2,1.3,2.0,93.5,0.0,50.4,49.6
BOURNE - COL JAMES P LYLE MIDDLE,00360310,0.7,0.4,1.4,96.5,1.1,47.0,53.0
BOURNE - EDWARD C STONE MIDDLE,00360315,6.9,1.5,3.3,88.3,0.0,52.0,48.0
BOURNE - ELLA F HOXIE SCHOOL,00360015,3.4,0.0,5.1,91.6,0.0,58.4,41.6
BOURNE - JAMES F PEEBLES ELEM,00360010,5.3,0.0,2.8,91.9,0.0,49.7,50.3
BOURNE - OTIS MEMORIAL,00360020,8.6,0.0,2.3,89.1,0.0,46.9,53.1
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0.7,7.6,1.3,89.8,0.6,53.2,46.8
BOXFORD - HARRY LEE COLE,00380005,0.7,1.5,1.7,96.1,0.0,53.7,46.3
BOXFORD - SPOFFORD POND,00380013,0.9,2.1,1.1,95.9,0.0,50.8,49.2
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0.3,4.8,0.3,94.6,0.0,55.1,44.9
BRAINTREE - ALBERTO ELDRIDGE,00400010,2.7,0.0,0.9,96.5,0.0,61.1,38.9
BRAINTREE - ARCHIE T MORRISON,00400033,1.5,0.9,0.0,97.5,0.0,49.7,50.3
BRAINTREE - BRAINTREE HIGH,00400505,3.1,3.2,2.1,91.3,0.2,46.8,53.2
BRAINTREE - DONALD ROSS,00400050,1.5,0.8,1.9,95.8,0.0,49.4,50.6
BRAINTREE - EAST MIDDLE SCHOOL,00400305,2.7,1.0,0.7,95.6,0.0,53.0,47.0
BRAINTREE - HIGHLANDS,00400015,0.5,2.2,0.5,96.8,0.0,49.6,50.4
BRAINTREE - HOLLIS,00400005,8.7,3.1,2.0,86.2,0.0,55.8,44.2
BRAINTREE - LIBERTY,00400025,0.8,3.5,0.3,95.4,0.0,51.9,48.1
BRAINTREE - MARY E FLAHERTY SCHOOL,00400020,4.0,2.5,1.2,92.2,0.0,57.9,42.1
BRAINTREE - MONATIQUOT,00400030,1.3,3.8,0.4,94.6,0.0,49.0,51.0
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0.6,3.9,2.0,93.5,0.0,49.7,50.3
BREWSTER - BREWSTER ELEMENTARY,00410005,1.1,0.9,0.7,97.3,0.0,49.5,50.5
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,1.3,0.3,0.1,98.4,0.0,50.0,50.0
BRIDGEWATER-RAYNHAM - BURNELL LABORATORY SCHOOL,06250005,3.7,1.8,0.3,94.2,0.0,50.4,49.6
BRIDGEWATER-RAYNHAM - DR A F HUNT,06250010,1.4,2.3,0.9,95.3,0.0,51.5,48.5
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,2.1,1.0,0.4,96.4,0.0,50.0,50.0
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,1.3,1.3,0.4,97.0,0.0,54.9,45.1
BRIDGEWATER-RAYNHAM - NORTH,06250025,1.0,0.0,0.0,99.0,0.0,51.0,49.0
BRIDGEWATER-RAYNHAM - SOUTH,06250030,3.3,0.0,0.8,95.9,0.0,46.7,53.3
BRIDGEWATER-RAYNHAM - WILLIAM H MCELWAIN,06250015,1.7,1.0,0.7,96.7,0.0,54.1,45.9
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,3.7,1.6,0.0,94.8,0.0,50.3,49.7
BRIDGEWATER-RAYNHAM - WILLIAMS ELEMENTARY,06250040,1.7,0.8,0.8,96.7,0.0,52.6,47.4
BRIDGEWATER-RAYNHAM - WILLIAMS JUNIOR HIGH,06250410,3.4,0.2,0.0,96.5,0.0,52.7,47.3
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0.6,0.0,0.3,99.1,0.0,54.4,45.6
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0.3,0.6,2.3,95.0,1.8,40.9,59.1
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC-TECH,08100605,2.2,0.1,1.8,94.9,1.0,61.7,38.3
BROCKTON - ASHFIELD,00440004,31.2,3.5,11.3,53.6,0.5,52.5,47.5
BROCKTON - BELMONT STREET ELEMENTARY,00440006,57.2,2.6,9.5,30.8,0.0,51.5,48.5
BROCKTON - BELMONT STREET KDG,00440005,26.6,4.3,9.6,58.9,0.7,52.8,47.2
BROCKTON - BROCKTON HIGH,00440505,34.7,3.9,12.3,49.0,0.1,49.9,50.1
BROCKTON - BROOKFIELD,00440010,27.5,2.3,11.8,57.7,0.7,52.1,47.9
BROCKTON - DOWNEY,00440110,26.4,2.2,7.7,63.4,0.3,50.5,49.5
BROCKTON - DR W ARNONE COMM SCH,00440001,39.5,1.7,34.9,23.8,0.3,51.1,48.9
BROCKTON - EAST JUNIOR HIGH,00440405,41.2,2.0,14.7,40.9,1.3,51.7,48.3
BROCKTON - EDGAR B DAVIS,00440023,45.8,1.1,10.3,41.6,1.2,50.6,49.4
BROCKTON - FRANKLIN,00440030,24.5,4.5,6.9,63.7,0.3,49.6,50.4
BROCKTON - GILMORE,00440035,52.7,0.6,5.3,41.2,0.2,48.4,51.6
BROCKTON - GODDARD,00440015,49.4,1.1,14.2,35.2,0.0,59.1,40.9
BROCKTON - HANCOCK,00440045,24.8,7.3,5.9,61.5,0.5,51.7,48.3
BROCKTON - HOWARD CENTER,00440050,19.1,0.6,11.1,68.5,0.6,56.2,43.8
BROCKTON - HUNTINGTON,00440055,37.2,3.4,17.1,42.1,0.2,51.5,48.5
BROCKTON - JOHN F KENNEDY,00440017,23.2,7.1,3.6,66.1,0.0,51.7,48.3
BROCKTON - NORTH JUNIOR HIGH,00440410,32.0,3.4,14.2,49.1,1.4,49.9,50.1
BROCKTON - OSCAR F RAYMOND,00440078,37.2,4.2,14.4,43.9,0.4,55.5,44.5
BROCKTON - SOUTH JUNIOR HIGH,00440415,31.8,2.1,12.9,52.1,1.1,49.3,50.7
BROCKTON - ST COLEMAN SCHOOL,00440095,49.6,1.8,16.7,30.1,1.8,57.2,42.8
BROCKTON - THE ITHAKA SCHOOL,00440400,33.3,1.8,10.5,54.4,0.0,78.9,21.1
BROCKTON - WEST JUNIOR HIGH,00440420,32.4,5.7,9.5,52.0,0.5,56.3,43.7
BROCKTON - WHITMAN,00440100,27.3,2.3,8.9,61.5,0.0,51.0,49.0
BROCKTON - WINTHROP,00440105,52.8,1.7,15.9,29.3,0.3,49.3,50.7
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0.3,0.8,1.4,97.5,0.0,49.6,50.4
BROOKLINE - BROOKLINE HIGH,00460505,11.1,13.8,5.1,69.9,0.1,50.6,49.4
BROOKLINE - EDITH C BAKER,00460005,6.4,14.1,3.2,76.2,0.2,46.5,53.5
BROOKLINE - EDWARD DEVOTION,00460015,12.9,12.5,3.7,70.9,0.0,52.1,47.9
BROOKLINE - HEATH,00460025,10.4,9.9,2.0,77.6,0.0,48.1,51.9
BROOKLINE - JOHN D RUNKLE,00460045,7.6,8.7,10.4,73.3,0.0,52.1,47.9
BROOKLINE - LAWRENCE,00460030,11.9,25.0,3.8,59.1,0.2,51.5,48.5
BROOKLINE - MICHAEL DRISCOLL,00460020,5.8,10.0,1.2,83.1,0.0,47.2,52.8
BROOKLINE - PIERCE,00460040,9.7,24.2,4.9,61.2,0.0,51.6,48.4
BROOKLINE - WILLIAM H LINCOLN,00460035,17.3,13.1,6.3,63.2,0.0,54.3,45.7
BURLINGTON - BURLINGTON HIGH,00480505,1.7,6.9,0.7,90.7,0.0,47.2,52.8
BURLINGTON - FOX HILL,00480007,2.6,6.6,1.7,88.9,0.2,51.0,49.0
BURLINGTON - FRANCIS WYMAN ELEM,00480035,2.3,10.5,0.5,86.7,0.0,52.4,47.6
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,1.3,8.8,1.2,88.5,0.3,51.9,48.1
BURLINGTON - MEMORIAL,00480015,1.2,5.8,1.2,91.5,0.4,55.0,45.0
BURLINGTON - PINE GLEN ELEMENTARY,00480020,2.1,6.9,0.3,90.8,0.0,54.1,45.9
CAMBRIDGE - AGASSIZ,00490005,24.3,21.1,6.1,48.2,0.3,49.1,50.9
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,37.6,7.6,15.6,39.0,0.2,53.3,46.7
CAMBRIDGE - CHARLES G HARRINGTON,00490025,35.0,4.8,11.9,48.0,0.3,50.8,49.2
CAMBRIDGE - FLETCHER,00490015,40.8,1.6,15.6,41.7,0.3,58.9,41.1
CAMBRIDGE - GRAHAM/PARKS NEW ALTERN,00490080,44.4,5.9,6.5,41.9,1.3,50.8,49.2
CAMBRIDGE - HAGGERTY,00490020,40.9,7.2,5.3,45.8,0.8,53.0,47.0
CAMBRIDGE - JOHN M TOBIN,00490065,39.6,8.4,5.9,45.5,0.6,54.3,45.7
CAMBRIDGE - KING,00490030,39.7,18.3,8.0,33.3,0.7,49.0,51.0
CAMBRIDGE - KING OPEN,00490035,29.1,15.7,7.6,47.4,0.3,47.1,52.9
CAMBRIDGE - LONGFELLOW,00490040,16.7,6.4,41.6,35.0,0.4,48.6,51.4
CAMBRIDGE - M E FITZGERALD,00490010,42.5,11.9,7.0,38.5,0.0,47.8,52.2
CAMBRIDGE - MAYNARD,00490060,30.1,3.3,32.1,33.9,0.5,50.3,49.7
CAMBRIDGE - MORSE,00490045,27.5,27.5,7.8,37.3,0.0,47.8,52.2
CAMBRIDGE - NEW SCHOOL/CAMBRIDGEPORT,00490007,30.8,5.8,10.1,51.9,1.4,56.3,43.8
CAMBRIDGE - PEABODY,00490050,25.9,21.3,5.3,46.5,0.9,50.5,49.5
CAMBRIDGE - ROBERT F KENNEDY,00490055,32.6,2.1,29.7,35.7,0.0,46.3,53.7
CANTON - CANTON HIGH,00500505,4.9,1.8,1.0,92.3,0.0,49.3,50.7
CANTON - DEAN S LUCE,00500020,6.5,2.2,1.7,89.6,0.0,48.0,52.0
CANTON - JOHN F KENNEDY,00500017,2.0,2.0,1.8,94.2,0.0,51.6,48.4
CANTON - LT PETER M HANSEN,00500012,7.6,4.0,0.8,87.6,0.0,52.4,47.6
CANTON - WM H GALVIN MIDDLE,00500305,4.8,2.8,1.8,90.4,0.2,52.2,47.8
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,1.2,0.0,0.0,98.8,0.0,45.1,54.9
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,10.4,0.0,5.0,82.4,2.2,65.9,34.1
CARLISLE - CARLISLE SCHOOL,00510025,0.1,6.8,0.4,92.6,0.0,53.3,46.7
CARVER - CARVER HIGH SCHOOL,00520505,4.4,0.4,1.9,92.6,0.7,49.2,50.8
CARVER - GOV JOHN CARVER ELEM,00520010,3.2,0.4,3.0,93.1,0.4,54.3,45.7
CARVER - GOV JOHN CARVER PRIMARY,00520005,3.6,0.4,0.4,95.3,0.3,53.6,46.4
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,2.8,0.5,0.0,96.7,0.0,47.2,52.8
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0.0,0.0,0.0,100.0,0.0,54.7,45.3
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,5.9,0.0,0.0,94.1,0.0,35.3,64.7
CENTRAL BERKSHIRE - CRANEVILLE,06350025,1.4,1.2,0.9,96.6,0.0,55.9,44.1
CENTRAL BERKSHIRE - KITTREDGE,06350035,0.0,0.0,0.0,100.0,0.0,51.0,49.0
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0.7,0.5,0.7,98.0,0.0,55.3,44.7
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0.5,0.8,0.1,98.4,0.1,47.6,52.4
CHATHAM - CHATHAM ELEMENTARY,00550005,0.0,0.3,2.0,97.7,0.0,53.1,46.9
CHATHAM - CHATHAM HIGH,00550505,0.7,0.3,1.0,97.7,0.3,51.2,48.8
CHELMSFORD - BYAM SCHOOL,00560030,0.7,5.3,0.2,93.3,0.5,55.1,44.9
CHELMSFORD - CHARLES D HARRINGTON,00560025,0.3,5.7,0.8,93.1,0.0,54.4,45.6
CHELMSFORD - CHELMSFORD HIGH,00560505,0.3,4.1,0.3,95.3,0.0,50.0,50.0
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0.8,4.6,0.3,94.3,0.0,51.5,48.5
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0.8,7.2,0.8,91.1,0.0,52.4,47.6
CHELMSFORD - SOUTH ROW,00560015,1.2,7.0,0.8,90.9,0.0,48.8,51.2
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,1.5,7.5,0.6,90.4,0.0,53.2,46.8
CHELMSFORD ALLIANCE/ED CH - CHELMSFORD PUB CS (9/96),04350305,1.3,3.9,1.3,93.5,0.0,59.1,40.9
CHELSEA - CHELSEA EARLY CHILDHOOD,00570003,6.9,8.0,66.5,18.4,0.1,51.7,48.3
CHELSEA - CHELSEA HIGH,00570505,8.1,11.7,63.1,16.9,0.2,47.4,52.6
CHELSEA - EDGAR A HOOKS ELEM,00570030,7.5,1.5,73.5,17.2,0.3,50.4,49.6
CHELSEA - FRANK M SOKOLOWSKI ELEM,00570040,8.1,13.2,60.2,18.6,0.0,53.5,46.5
CHELSEA - GEORGE D KELLY ELEM,00570035,5.4,3.1,78.1,13.3,0.0,52.1,47.9
CHELSEA - INTERGENERATIONAL LIT PRG,00570001,0.0,0.0,100.0,0.0,0.0,38.2,61.8
CHELSEA - WILLIAM A BERKOWITZ ELEM,00570025,10.9,11.2,51.5,26.1,0.4,50.3,49.7
CHELSEA - WILLIAMS NORTH MIDDLE,00570305,7.4,15.2,58.2,19.1,0.0,49.1,50.9
CHELSEA - WILLIAMS SOUTH MIDDLE,00570310,6.4,7.7,66.1,19.5,0.4,53.4,46.6
CHESTERFIELD-GOSHEN - CENTER SCHOOL,06320010,0.0,0.0,0.0,100.0,0.0,46.8,53.2
CHESTERFIELD-GOSHEN - DAVENPORT,06320005,0.0,0.0,0.0,100.0,0.0,58.8,41.2
CHICOPEE - BARRY,00610003,3.3,1.0,7.5,88.2,0.0,49.7,50.3
CHICOPEE - BELCHER,00610010,5.9,0.7,10.3,83.1,0.0,51.4,48.6
CHICOPEE - BELLAMY MIDDLE,00610305,3.6,1.4,14.2,80.8,0.0,52.3,47.7
CHICOPEE - BOWE,00610015,6.0,0.8,32.8,60.4,0.0,54.9,45.1
CHICOPEE - BOWIE,00610020,4.4,0.7,2.9,92.0,0.0,53.8,46.2
CHICOPEE - CHAPIN,00610025,3.1,0.8,20.8,75.4,0.0,48.1,51.9
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,2.5,1.2,6.7,89.2,0.4,55.6,44.4
CHICOPEE - CHICOPEE HIGH,00610505,0.8,0.0,7.7,91.4,0.0,48.2,51.8
CHICOPEE - FAIRVIEW MIDDLE,00610310,2.3,0.9,12.2,84.0,0.6,51.2,48.8
CHICOPEE - GEN JOHN J STEFANIK,00610090,5.4,0.7,41.2,52.7,0.0,52.5,47.5
CHICOPEE - HORIZON ACADEMY,00610021,5.3,0.0,15.8,78.9,0.0,63.2,36.8
CHICOPEE - LAMBERT-LAVOIE,00610040,1.2,0.6,5.8,92.4,0.0,48.6,51.4
CHICOPEE - LITWIN,00610022,1.5,1.5,8.3,88.7,0.0,61.3,38.7
CHICOPEE - SELSER,00610050,3.0,0.7,26.9,69.4,0.0,47.1,52.9
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,1.6,1.3,5.4,91.8,0.0,53.3,46.7
CHICOPEE - SZETELA ECC,00610001,0.0,0.5,7.2,92.3,0.0,57.7,42.3
CITY ON A HILL CHARTER - CITY ON A HILL CS,04370505,58.4,4.0,9.9,27.7,0.0,48.5,51.5
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0.5,0.0,0.0,99.5,0.0,54.5,45.5
CLINTON - CLINTON ELEM,00640050,1.8,0.0,19.1,79.1,0.0,52.6,47.4
CLINTON - CLINTON MIDDLE SCHOOL,00640305,2.1,1.3,17.8,78.7,0.1,50.2,49.8
CLINTON - CLINTON SENIOR HIGH,00640505,3.1,2.1,18.6,75.4,0.7,47.7,52.3
CLINTON - PARKHURST,00640035,3.6,0.0,8.9,87.5,0.0,71.4,28.6
COHASSET - COHASSET JR SR HIGH,00650505,4.2,0.4,0.8,94.5,0.0,55.5,44.5
COHASSET - DEER HILL,00650005,4.0,0.0,0.7,95.3,0.0,51.3,48.7
COHASSET - JOSEPH OSGOOD,00650010,2.5,0.9,0.0,96.6,0.0,52.2,47.8
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,6.1,0.0,63.6,30.3,0.0,43.2,56.8
CONCORD - ALCOTT,00670005,5.8,1.8,0.0,92.4,0.0,45.3,54.7
CONCORD - CONCORD MIDDLE,00670305,6.2,2.5,2.0,89.2,0.0,48.1,51.9
CONCORD - THOREAU,00670020,4.9,2.8,0.9,91.4,0.0,47.8,52.2
CONCORD - WILLARD,00670030,5.8,4.2,1.2,88.9,0.0,44.8,55.2
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,8.5,3.8,3.5,84.1,0.1,48.1,51.9
CONWAY - CONWAY GRAMMAR,00680005,2.3,2.3,1.4,93.9,0.0,48.4,51.6
DANVERS - DANVERS HIGH,00710505,1.0,1.6,1.3,96.1,0.0,44.7,55.3
DANVERS - DUNN MIDDLE,00710305,0.8,0.7,0.5,98.0,0.0,48.6,51.4
DANVERS - GREAT OAK,00710015,0.3,1.1,0.0,98.7,0.0,51.9,48.1
DANVERS - HIGHLANDS,00710010,0.4,1.5,1.1,97.0,0.0,52.1,47.9
DANVERS - IVAN G SMITH,00710032,1.9,1.3,0.6,96.2,0.0,50.6,49.4
DANVERS - RIVERSIDE,00710030,1.2,0.0,0.4,98.4,0.0,51.4,48.6
DANVERS - WILLIS E THORPE,00710045,0.0,0.9,0.5,98.5,0.0,48.5,51.5
DARTMOUTH - ANDREW B CUSHMAN,00720010,0.4,2.1,2.9,94.6,0.0,53.1,46.9
DARTMOUTH - DARTMOUTH HIGH,00720505,3.4,1.1,0.7,93.1,1.7,50.3,49.7
DARTMOUTH - DARTMOUTH MIDDLE,00720050,1.4,1.0,0.4,96.6,0.6,50.7,49.3
DARTMOUTH - GEORGE H POTTER,00720030,2.5,1.3,0.7,95.5,0.0,50.0,50.0
DARTMOUTH - JOB S GIDLEY,00720020,2.0,1.8,0.0,96.2,0.0,54.6,45.4
DARTMOUTH - JOSEPH DEMELLO,00720015,1.8,1.2,0.2,96.8,0.0,50.3,49.7
DEDHAM - AVERY,00730010,5.2,2.2,6.5,85.8,0.3,51.7,48.3
DEDHAM - DEDHAM HIGH,00730505,1.2,2.1,2.4,93.1,1.2,49.3,50.7
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,2.8,1.9,4.7,89.7,0.9,53.2,46.8
DEDHAM - EARLY CHILDHOOD CENTER,00730005,0.6,2.2,1.6,95.6,0.0,52.1,47.9
DEDHAM - GREENLODGE,00730025,1.7,0.3,1.0,96.3,0.7,49.0,51.0
DEDHAM - OAKDALE,00730030,0.3,1.1,1.4,97.1,0.0,48.1,51.9
DEDHAM - RIVERDALE,00730045,2.3,3.3,2.7,91.7,0.0,47.2,52.8
DEERFIELD - DEERFIELD ELEM,00740015,0.7,0.9,1.6,96.8,0.0,55.8,44.2
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,3.0,0.5,1.0,95.5,0.0,48.4,51.6
DENNIS-YARMOUTH - EZRA H BAKER,06450005,3.5,0.0,5.2,91.3,0.0,51.0,49.0
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,5.8,0.4,1.1,92.8,0.0,51.4,48.6
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,5.3,1.1,5.7,87.9,0.0,54.7,45.3
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,5.7,1.2,4.7,88.1,0.2,56.6,43.4
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,4.3,0.9,4.4,89.4,1.0,49.8,50.2
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,2.9,1.6,2.1,92.5,0.9,47.7,52.3
DENNIS-YARMOUTH - STATION AVENUE ELEM,06450025,1.5,1.1,3.0,94.4,0.0,53.2,46.8
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,0.7,0.7,0.0,98.6,0.0,50.5,49.5
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,1.6,0.5,0.0,97.8,0.0,53.0,47.0
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,1.3,0.8,0.3,97.6,0.0,50.3,49.7
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0.5,0.0,0.0,99.5,0.0,51.1,48.9
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0.3,0.6,0.0,99.2,0.0,54.5,45.5
DOUGLAS - DOUGLAS MEMORIAL HIGH,00770505,0.0,0.4,0.6,99.1,0.0,48.0,52.0
DOUGLAS - EAST DOUGLAS ELEMENTARY,00770010,0.2,0.0,0.4,99.3,0.0,53.1,46.9
DOVER - CARYL,00780003,2.1,2.5,0.0,95.5,0.0,48.6,51.4
DOVER - CHICKERING,00780005,0.0,3.8,0.8,95.4,0.0,49.0,51.0
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,3.5,4.2,1.2,90.8,0.2,41.4,58.6
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,2.0,2.0,0.2,95.8,0.0,47.8,52.2
DRACUT - DRACUT MIDDLE,00790035,1.0,3.3,1.7,94.0,0.0,50.5,49.5
DRACUT - DRACUT SENIOR HIGH,00790505,0.8,4.1,1.8,93.3,0.0,48.3,51.7
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0.5,3.0,1.3,95.2,0.0,56.5,43.5
DRACUT - GREENMONT AVENUE,00790030,0.0,2.3,2.0,95.5,0.3,49.4,50.6
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,0.7,2.2,1.1,96.0,0.0,54.1,45.9
DRACUT - PARKER AVENUE,00790025,1.6,2.5,0.4,95.5,0.0,51.4,48.6
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,0.5,0.2,0.5,98.9,0.0,50.9,49.1
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,1.1,0.9,0.6,97.4,0.0,48.9,51.1
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,0.9,0.3,3.0,95.8,0.0,48.8,51.2
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0.6,0.4,0.3,98.5,0.3,47.6,52.4
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0.0,0.5,1.4,98.2,0.0,49.3,50.7
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0.4,0.5,0.6,98.5,0.0,51.4,48.6
DUXBURY - CHANDLER ELEMENTARY,00820006,0.7,1.9,0.9,96.5,0.0,53.5,46.5
DUXBURY - DUXBURY ELEMENTARY,00820009,0.4,0.9,0.2,98.4,0.0,51.8,48.2
DUXBURY - DUXBURY JR/SR HIGH,00820505,0.5,0.6,0.3,98.6,0.0,46.8,53.2
EAST BRIDGEWATER - CENTRAL,00830005,1.6,0.2,0.0,98.3,0.0,51.5,48.5
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,1.1,1.0,0.3,97.4,0.2,48.7,51.3
EAST BRIDGEWATER - EAST BRIDGEWATER MIDDLE,00830405,1.7,0.6,0.4,97.1,0.1,49.5,50.5
EAST LONGMEADOW - BIRCHLAND PARK,00870305,2.7,0.3,0.0,97.0,0.0,51.1,48.9
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,2.6,0.0,0.5,96.9,0.0,49.8,50.2
EAST LONGMEADOW - MAPLESHADE,00870010,2.0,0.0,0.0,98.0,0.0,49.7,50.3
EAST LONGMEADOW - MEADOW BROOK,00870013,2.1,0.3,0.3,97.2,0.0,53.9,46.1
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,2.0,1.0,0.3,96.7,0.0,50.2,49.8
EASTHAM - EASTHAM ELEMENTARY,00850005,2.0,0.0,1.1,96.9,0.0,54.5,45.5
