SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
ARLINGTON - CYRUS E DALLIN,00100025,3.8,4.5,2.3,89.1,0.3,52.3,47.7
ARLINGTON - HARDY,00100030,6.5,5.4,4.9,82.9,0.3,54.6,45.4
ARLINGTON - JOHN A BISHOP,00100005,0.8,5.2,2.5,90.7,0.8,50.5,49.5
ARLINGTON - M NORCROSS STRATTON,00100055,3.2,2.9,2.1,91.8,0.0,53.5,46.5
ARLINGTON - OTTOSON JR HIGH,00100410,5.8,3.5,3.5,87.1,0.0,52.1,47.9
ARLINGTON - PEIRCE,00100045,18.6,3.9,3.1,74.4,0.0,51.9,48.1
ARLINGTON - THOMPSON,00100050,7.6,9.0,3.4,80.1,0.0,53.2,46.8
ASHBURNHAM-WESTMINSTER - BRIGGS ELEM,06100025,0.3,0.9,0.9,97.8,0.2,55.1,44.9
ASHBURNHAM-WESTMINSTER - MEETINGHOUSE SCHOOL,06100010,0.0,0.7,0.7,98.6,0.0,51.3,48.7
ASHBURNHAM-WESTMINSTER - OAKMONT REGIONAL H S,06100505,0.4,0.5,0.9,98.0,0.3,50.3,49.7
ASHBURNHAM-WESTMINSTER - VETERANS MEMORIAL,06100003,2.4,1.2,0.0,96.4,0.0,51.2,48.8
ASHBURNHAM-WESTMINSTER - WESTMINSTER ELEM,06100005,1.0,1.7,1.7,95.6,0.0,49.9,50.1
ASHLAND - ASHLAND HIGH,00140505,2.9,2.9,2.9,91.3,0.0,46.6,53.4
ASHLAND - DAVID MINDESS MIDDLE,00140015,2.9,2.6,6.2,88.3,0.0,49.8,50.2
ASHLAND - HENRY E WARREN ELEM,00140010,2.2,1.3,3.5,93.0,0.0,44.4,55.6
ASHLAND - WILLIAM PITTAWAY ELEM,00140005,1.6,1.8,7.4,89.2,0.0,57.1,42.9
ASSABET VALLEY - ASSABET VALLEY VOC H S,08010605,2.2,0.9,5.9,90.7,0.4,55.6,44.4
ATHOL-ROYALSTON - ATHOL HIGH,06150505,0.7,1.4,1.9,96.1,0.0,53.1,46.9
ATHOL-ROYALSTON - ATHOL MIDDLE,06150305,0.8,0.5,1.9,96.8,0.0,51.1,48.9
ATHOL-ROYALSTON - ELLEN BIGELOW,06150005,1.0,0.0,2.5,96.5,0.0,53.2,46.8
ATHOL-ROYALSTON - PLEASANT ST,06150016,1.6,0.3,0.7,97.4,0.0,51.3,48.7
ATHOL-ROYALSTON - RAYMOND,06150045,3.6,1.8,0.0,94.5,0.0,63.6,36.4
ATHOL-ROYALSTON - RIVERBEND,06150020,1.9,0.3,4.4,93.5,0.0,53.6,46.4
ATHOL-ROYALSTON - SANDERS STREET,06150025,0.6,0.6,3.9,94.9,0.0,57.9,42.1
ATHOL-ROYALSTON - SILVER LAKE,06150030,0.8,0.0,1.6,97.6,0.0,52.0,48.0
ATHOL-ROYALSTON - SOUTH ROYALSTON,06150040,0.0,0.0,1.5,98.5,0.0,44.6,55.4
ATTLEBORO - ATTLEBORO HIGH,00160505,1.1,6.0,5.1,87.8,0.0,48.9,51.1
ATTLEBORO - ATTLEBORO VOC TECH HIGH,00160605,0.9,3.4,6.2,89.4,0.0,75.7,24.3
ATTLEBORO - ATTLEBOROUGH ECC,00160005,3.2,2.7,5.2,88.9,0.0,56.4,43.6
ATTLEBORO - CYRIL K BRENNAN MIDDLE,00160315,1.1,6.1,3.4,89.4,0.0,47.1,52.9
ATTLEBORO - HILL ROBERTS ELEM,00160045,0.2,1.2,0.5,98.1,0.0,52.9,47.1
ATTLEBORO - HYMAN FINE ELEM,00160040,2.2,5.0,4.2,88.1,0.6,49.4,50.6
ATTLEBORO - JOSEPH FINBERG,00160010,5.8,2.7,4.1,87.4,0.0,50.3,49.7
ATTLEBORO - PETER THACHER MIDDLE,00160310,1.9,10.3,5.7,82.1,0.1,52.4,47.6
ATTLEBORO - ROBERT J COELHO MIDDLE,00160305,2.4,2.2,2.2,92.7,0.5,53.5,46.5
ATTLEBORO - STUDLEY SCHOOL,00160001,1.5,13.7,8.2,76.6,0.0,51.8,48.2
ATTLEBORO - WILLETT,00160035,2.7,1.1,1.6,94.7,0.0,58.2,41.8
AUBURN - AUBURN MIDDLE,00170305,0.6,1.0,0.8,97.7,0.0,50.3,49.7
AUBURN - AUBURN SENIOR HIGH,00170505,0.9,0.7,0.9,97.6,0.0,47.3,52.7
AUBURN - BRYN MAWR,00170010,1.0,0.7,0.7,96.9,0.7,51.0,49.0
AUBURN - JULIA BANCROFT,00170005,1.8,0.4,0.0,97.8,0.0,56.2,43.8
AUBURN - MARY D STONE,00170025,0.6,0.3,0.6,98.6,0.0,52.7,47.3
AUBURN - PAKACHOAG,00170015,2.4,1.7,1.4,94.5,0.0,54.6,45.4
AVON - AVON HIGH SCHOOL,00180505,10.3,0.4,1.5,87.8,0.0,43.4,56.6
AVON - RALPH D BUTLER,00180010,5.3,0.6,1.9,92.2,0.0,55.6,44.4
AYER - AYER HIGH,00190510,12.7,6.9,7.3,72.7,0.4,49.1,50.9
AYER - AYER MIDDLE,00190305,20.8,3.6,11.0,64.0,0.6,51.3,48.7
AYER - HILLTOP-PAGE,00190025,13.1,4.5,5.4,76.5,0.5,49.2,50.8
AYER - PAGE,00190010,16.3,5.0,6.9,71.6,0.3,51.8,48.2
BARNSTABLE - BARNSTABLE HIGH,00200505,5.5,0.8,2.4,91.3,0.0,51.6,48.4
BARNSTABLE - CENTERVILLE ELEMENTARY,00200010,4.1,0.4,1.6,93.9,0.0,53.7,46.3
BARNSTABLE - COTUIT ELEM,00200015,8.4,0.6,0.0,90.4,0.6,58.4,41.6
BARNSTABLE - GRADE 5 SCHOOL,00200045,5.3,0.0,1.6,93.1,0.0,51.2,48.8
BARNSTABLE - HYANNIS ELEMENTARY,00200020,19.3,0.9,6.5,72.2,1.1,47.7,52.3
BARNSTABLE - HYANNIS WEST ELEMENTARY,00200025,15.2,1.2,8.5,74.9,0.2,50.0,50.0
BARNSTABLE - MARSTON MILLS EAST,00200032,1.6,0.9,1.1,95.7,0.7,53.5,46.5
BARNSTABLE - MARSTONS MILLS ELEM,00200030,4.5,0.5,0.0,94.5,0.5,51.3,48.7
BARNSTABLE - MIDDLE SCH/MARSTON'S MILL,00200310,9.2,1.5,2.6,85.9,0.8,52.1,47.9
BARNSTABLE - MIDDLE SCHOOL/HYANNIS,00200305,4.6,0.8,4.6,90.0,0.0,50.4,49.6
BARNSTABLE - OSTERVILLE BAY ELEMENTARY,00200040,0.4,1.1,2.5,96.0,0.0,52.5,47.5
BARNSTABLE - OSTERVILLE ELEMENTARY,00200035,1.2,0.8,3.3,94.2,0.4,56.6,43.4
BARNSTABLE - WEST BARNSTABLE ELEM,00200005,1.1,0.4,0.0,98.6,0.0,57.3,42.7
BEDFORD - BEDFORD HIGH,00230505,6.8,5.3,3.3,84.2,0.3,50.3,49.7
BEDFORD - JOHN GLENN MIDDLE,00230305,3.5,4.3,1.3,90.9,0.0,50.7,49.3
BEDFORD - LT ELEZER DAVIS,00230010,2.0,4.5,0.4,93.1,0.0,51.8,48.2
BEDFORD - LT JOB LANE SCHOOL,00230012,4.0,4.5,1.7,89.8,0.0,56.4,43.6
BELCHERTOWN - BELCHERTOWN HIGH,00240505,1.2,1.0,0.4,97.5,0.0,42.0,58.0
BELCHERTOWN - BERKSHIRE AVENUE SCHOOL,00240002,1.0,1.9,0.0,97.1,0.0,57.7,42.3
BELCHERTOWN - CENTER,00240003,0.9,1.9,0.9,96.2,0.0,46.2,53.8
BELCHERTOWN - CHESTNUT HILL COMMUNITY,00240004,0.8,0.4,0.8,97.7,0.1,48.9,51.1
BELCHERTOWN - COLD SPRING,00240005,0.5,1.3,1.1,97.0,0.0,50.7,49.3
BELCHERTOWN - FRANKLIN SCHOOL,00240010,0.0,0.0,0.0,100.0,0.0,54.7,45.3
BELCHERTOWN - MEADOW SCHOOL,00240015,0.8,0.0,1.5,97.7,0.0,55.4,44.6
BELCHERTOWN - TADGELL HALL,00240020,0.5,0.5,0.0,98.9,0.0,50.5,49.5
BELLINGHAM - BELLINGHAM MEMORIAL JR/SR,00250505,2.0,0.7,1.5,95.4,0.5,50.4,49.6
BELLINGHAM - CLARA MACY ELEMENTARY,00250009,2.2,2.8,0.2,94.8,0.0,49.2,50.8
BELLINGHAM - PRIMAVERA JR/SR H S,00250510,4.0,0.0,0.0,96.0,0.0,88.0,12.0
BELLINGHAM - SOUTH ELEM,00250020,0.8,0.6,1.1,97.5,0.0,50.5,49.5
BELLINGHAM - STALL BROOK,00250025,0.9,0.2,1.3,97.6,0.0,49.8,50.2
BELMONT - BELMONT HIGH,00260505,4.5,3.2,0.2,92.1,0.0,47.7,52.3
BELMONT - DANIEL BUTLER,00260015,5.9,7.1,1.4,85.6,0.0,46.6,53.4
BELMONT - MARY LEE BURBANK,00260010,4.0,6.9,0.6,88.6,0.0,55.7,44.3
BELMONT - ROGER E WELLINGTON,00260035,4.0,5.5,1.3,89.1,0.0,51.7,48.3
BELMONT - WINN BROOK,00260005,3.0,4.8,0.9,91.2,0.0,51.2,48.8
BELMONT - WINTHROP L CHENERY MIDDLE,00260305,5.3,5.7,0.4,88.7,0.0,46.7,53.3
BERKLEY - BERKLEY COMMUNITY SCHOOL,00270010,0.8,0.0,0.0,99.2,0.0,51.6,48.4
BERKSHIRE HILLS - HOUSATONIC GRAMMAR,06180015,2.1,1.4,4.9,91.6,0.0,55.9,44.1
BERKSHIRE HILLS - MONUMENT MT REG HIGH,06180505,1.8,0.3,1.4,96.5,0.0,51.6,48.4
BERKSHIRE HILLS - SEARLES MIDDLE,06180305,2.1,0.8,0.5,96.6,0.0,47.0,53.0
BERKSHIRE HILLS - STOCKBRIDGE PLAIN,06180030,2.6,0.9,2.1,93.8,0.6,53.7,46.3
BERKSHIRE HILLS - VILLAGE,06180025,0.0,0.0,0.0,100.0,0.0,59.2,40.8
BERKSHIRE HILLS - WILLIAM CULLEN BRYANT,06180005,2.1,2.1,0.7,95.0,0.0,52.9,47.1
BERLIN - BERLIN MEMORIAL,00280005,0.0,0.0,0.0,100.0,0.0,52.4,47.6
BERLIN-BOYLSTON - TAHANTO REG HIGH,06200505,0.8,0.6,0.8,97.8,0.0,50.4,49.6
BEVERLY - ABRAHAM EDWARDS,00300020,2.0,2.7,4.4,90.8,0.0,52.2,47.8
BEVERLY - AYERS/RYAL SIDE SCHOOL,00300055,0.5,1.9,0.3,97.3,0.0,55.6,44.4
BEVERLY - BEVERLY HIGH,00300505,2.4,0.8,1.4,95.3,0.2,48.3,51.7
BEVERLY - BRISCOE MIDDLE,00300305,1.9,1.0,1.5,95.6,0.0,49.8,50.2
BEVERLY - CENTERVILLE,00300010,0.0,0.4,0.4,99.3,0.0,51.2,48.8
BEVERLY - COVE,00300015,1.5,0.3,0.3,97.9,0.0,55.3,44.7
BEVERLY - HANNAH ELEMENTARY,00300033,8.3,1.7,2.2,87.6,0.3,47.0,53.0
BEVERLY - MCKAY,00300035,1.7,0.3,1.7,96.3,0.0,54.0,46.0
BEVERLY - MEMORIAL MIDDLE,00300310,2.1,0.4,1.3,96.3,0.0,50.6,49.4
BEVERLY - NORTH BEVERLY ELEMENTARY,00300040,0.0,1.8,0.4,97.9,0.0,52.8,47.2
BEVERLY - WASHINGTON-BEADLE SCHOOL,00300060,7.7,1.5,6.2,84.6,0.0,49.0,51.0
BILLERICA - BILLERICA MEM HIGH SCH,00310505,1.2,3.3,2.3,93.0,0.2,47.3,52.7
BILLERICA - EUGENE C VINING,00310030,0.5,2.0,1.8,95.4,0.3,52.9,47.1
BILLERICA - FREDERICK J DUTILE,00310007,0.7,1.4,0.5,97.4,0.0,47.9,52.1
BILLERICA - HAJJAR ELEMENTARY,00310026,0.0,1.0,0.1,98.9,0.0,52.3,47.7
BILLERICA - JOHN F KENNEDY,00310012,0.4,0.7,0.6,98.3,0.0,52.7,47.3
BILLERICA - LOCKE MIDDLE,00310310,2.1,0.5,0.5,96.9,0.0,50.9,49.1
BILLERICA - MARSHALL MIDDLE SCHOOL,00310305,0.5,1.7,0.0,97.8,0.0,49.6,50.4
BILLERICA - PARKER,00310015,0.6,3.2,0.4,95.6,0.2,51.9,48.1
BILLERICA - THOMAS DITSON,00310005,0.2,2.1,1.0,96.7,0.0,47.5,52.5
BLACKSTONE VALLEY REG - BLACKSTONE VALLEY,08050605,0.5,0.4,1.6,96.0,1.4,70.4,29.6
BLACKSTONE-MILLVILLE - A F MALONEY,06220305,0.5,0.5,0.7,98.3,0.0,50.1,49.9
BLACKSTONE-MILLVILLE - BLACKSTONE MILLVILLE REG,06220505,0.1,0.8,0.2,98.6,0.2,50.7,49.3
BLACKSTONE-MILLVILLE - JOHN F KENNEDY ELEM,06220008,0.2,0.3,0.0,99.5,0.0,51.1,48.9
BLACKSTONE-MILLVILLE - MILLVILLE ELEM,06220010,1.0,0.0,0.5,98.4,0.0,52.5,47.5
BLUE HILLS VOC - BLUE HILLS REG VOC TECH,08060605,7.9,0.3,2.2,89.4,0.2,61.7,38.3
BLUE HILLS VOC - RANDOLPH CAREER DEV,08060610,21.9,4.6,14.6,58.3,0.7,64.2,35.8
BOSTON - AGASSIZ,00350007,23.6,0.9,64.7,10.3,0.5,51.0,49.0
BOSTON - ALEXANDER HAMILTON,00350011,31.7,38.6,10.8,18.9,0.0,58.2,41.8
BOSTON - BEETHOVEN,00350021,45.4,6.4,13.2,34.6,0.3,59.7,40.3
BOSTON - BLACKSTONE,00350390,30.0,1.2,64.1,4.4,0.3,49.0,51.0
BOSTON - BOSTON HIGH SCHOOL,00350650,54.0,1.5,29.9,14.3,0.2,46.9,53.1
BOSTON - BOSTON LATIN,00350560,22.8,16.6,10.4,50.0,0.2,45.1,54.9
BOSTON - BOSTON LATIN ACADEMY,00350545,33.2,19.3,6.7,40.5,0.3,43.2,56.8
BOSTON - BRIGHTON HIGH,00350505,44.9,20.0,27.8,7.0,0.2,50.3,49.7
BOSTON - CARTER DEVELOP DAY CARE,00350036,50.0,0.0,28.6,21.4,0.0,50.0,50.0
BOSTON - CHARLES H TAYLOR,00350054,90.3,1.0,1.8,6.8,0.1,49.6,50.4
BOSTON - CHARLES SUMNER,00350052,32.5,2.1,42.2,22.9,0.3,54.5,45.5
BOSTON - CHARLESTOWN HIGH,00350515,35.3,23.2,26.6,14.6,0.4,54.7,45.3
BOSTON - CLARENCE R EDWARDS MIDDLE,00350430,33.2,24.2,21.0,21.6,0.0,56.0,44.0
BOSTON - CURTIS GUILD,00350062,23.1,33.8,10.2,32.0,0.9,52.4,47.6
BOSTON - DANTE ALIGHIERI,00350066,26.9,8.1,25.6,39.4,0.0,50.0,50.0
BOSTON - DAVID A ELLIS,00350072,40.8,0.0,57.1,2.1,0.0,46.5,53.5
BOSTON - DEARBORN,00350074,75.5,0.8,20.1,3.1,0.5,51.0,49.0
BOSTON - DENNIS C HALEY,00350077,68.6,1.2,11.6,18.0,0.6,47.9,52.1
BOSTON - DONALD MCKAY,00350080,17.5,0.5,59.3,22.4,0.3,54.5,45.5
BOSTON - DORCHESTER HIGH,00350520,58.8,2.8,31.5,6.7,0.2,51.1,48.9
BOSTON - EAST BOSTON HIGH,00350530,24.8,8.0,31.7,35.1,0.4,52.6,47.4
BOSTON - EDWARD EVERETT,00350088,43.7,11.8,8.6,35.1,0.9,52.6,47.4
BOSTON - ELC - EAST ZONE,00350005,68.7,2.2,13.4,15.6,0.0,53.6,46.4
BOSTON - ELC - NORTH ZONE,00350003,37.0,19.0,6.0,37.0,1.0,51.0,49.0
BOSTON - ELC - WEST ZONE,00350006,52.0,1.6,15.7,30.7,0.0,52.0,48.0
BOSTON - ELIHU GREENWOOD,00350094,71.4,0.8,7.4,19.0,1.3,50.1,49.9
BOSTON - ELIOT ELEMENTARY,00350096,52.9,3.8,24.6,18.3,0.4,56.7,43.3
BOSTON - ELLIS MENDELL,00350100,61.2,1.7,28.5,8.6,0.0,54.3,45.7
BOSTON - EMILY A FIFIELD,00350102,88.4,1.3,5.9,4.1,0.3,52.2,47.8
BOSTON - FARRAGUT,00350108,50.8,17.6,19.5,12.1,0.0,48.8,51.2
BOSTON - FRANK V THOMPSON MIDDLE,00350114,82.7,4.5,5.9,6.4,0.6,56.4,43.6
BOSTON - FRANKLIN D ROOSEVELT,00350116,61.4,2.5,8.8,26.5,0.8,52.0,48.0
BOSTON - GEORGE H CONLEY,00350122,35.0,0.7,14.8,48.7,0.7,54.5,45.5
BOSTON - GROVER CLEVELAND,00350415,62.6,6.7,21.2,9.2,0.3,54.2,45.8
BOSTON - HARRIET A BALDWIN,00350129,23.9,60.8,6.4,8.9,0.0,53.5,46.5
BOSTON - HARVARD-KENT,00350200,24.5,38.9,9.5,26.5,0.5,56.8,43.2
BOSTON - HENRY GREW,00350135,61.1,0.5,10.1,26.7,1.6,44.3,55.7
BOSTON - HENRY L HIGGINSON,00350137,73.0,4.8,12.6,7.8,1.7,53.9,46.1
BOSTON - HORACE MANN,00350750,32.0,7.0,36.7,24.2,0.0,52.3,47.7
BOSTON - HUGH ROE O'DONNELL,00350141,15.2,18.0,25.8,40.7,0.3,53.4,46.6
BOSTON - HYDE PARK HIGH SCHOOL,00350550,71.3,1.4,16.5,10.8,0.1,52.3,47.7
BOSTON - JACKSON MANN,00350013,39.6,32.1,13.8,14.1,0.3,51.2,48.8
BOSTON - JAMES A GARFIELD ELEM,00350152,39.7,14.5,18.4,27.1,0.3,48.0,52.0
BOSTON - JAMES CONDON ELEM,00350146,50.1,6.4,10.4,32.7,0.5,52.9,47.1
BOSTON - JAMES J CHITTICK,00350154,85.5,1.1,3.4,8.4,1.7,53.6,46.4
BOSTON - JAMES M CURLEY,00350384,54.5,1.6,19.8,22.8,1.4,48.2,51.8
BOSTON - JAMES OTIS,00350156,5.9,4.0,56.5,33.0,0.5,51.3,48.7
BOSTON - JAMES P TIMILTY MIDDLE,00350485,46.4,3.7,39.1,10.3,0.4,50.9,49.1
BOSTON - JAMES W HENNIGAN,00350153,37.3,6.0,43.5,11.9,1.2,49.1,50.9
BOSTON - JEREMIAH E BURKE HIGH,00350525,77.3,5.1,10.5,6.9,0.2,54.5,45.5
BOSTON - JOHN D PHILBRICK,00350172,41.2,1.7,15.3,40.7,1.1,57.1,42.9
BOSTON - JOHN F KENNEDY,00350166,20.6,0.7,72.6,5.5,0.5,49.7,50.3
BOSTON - JOHN MARSHALL,00350178,61.2,2.6,31.6,3.8,0.8,49.9,50.1
BOSTON - JOHN P HOLLAND,00350167,48.5,19.7,27.1,4.2,0.5,48.1,51.9
BOSTON - JOHN W MCCORMACK,00350179,46.6,4.7,26.1,22.7,0.0,48.2,51.8
BOSTON - JOHN WINTHROP,00350180,67.5,4.8,20.1,7.0,0.6,47.8,52.2
BOSTON - JOSEPH H BARNES MIDDLE,00350405,22.5,10.3,36.8,30.0,0.4,52.0,48.0
BOSTON - JOSEPH J HURLEY,00350182,30.4,0.3,64.7,3.6,1.0,54.3,45.7
BOSTON - JOSEPH LEE,00350183,79.5,2.1,7.4,10.6,0.5,53.5,46.5
BOSTON - JOSEPH P MANNING,00350184,44.3,2.1,24.5,29.2,0.0,54.7,45.3
BOSTON - JOSEPH P TYNAN,00350181,60.0,3.5,4.5,31.8,0.2,52.4,47.6
BOSTON - JOSIAH QUINCY,00350286,23.0,58.4,4.7,13.4,0.4,49.8,50.2
BOSTON - JOYCE KILMER,00350190,28.7,10.7,10.7,49.3,0.6,49.3,50.7
BOSTON - LEWIS MIDDLE SCHOOL,00350455,74.4,0.0,17.0,8.7,0.0,54.0,46.0
BOSTON - LUCY STONE,00350211,76.6,2.8,10.7,8.7,1.2,55.6,44.4
BOSTON - MADISON PARK HIGH,00350537,57.3,4.6,31.0,6.8,0.3,54.5,45.5
BOSTON - MANASSAH E BRADLEY,00350215,24.5,6.5,12.1,56.3,0.6,49.6,50.4
BOSTON - MARGARET FULLER,00350217,56.3,1.8,23.5,18.0,0.4,49.3,50.7
BOSTON - MARTIN LUTHER KING JR MID,00350410,45.3,3.0,47.2,4.4,0.0,45.1,54.9
BOSTON - MARY E CURLEY MIDDLE,00350420,34.0,1.3,56.9,7.6,0.1,51.1,48.9
BOSTON - MARY LYON,00350004,47.4,16.7,10.3,25.6,0.0,61.5,38.5
BOSTON - MATHER,00350227,48.8,33.8,4.8,12.5,0.2,52.9,47.1
BOSTON - MATTAHUNT,00350226,65.0,0.1,24.2,10.5,0.2,52.3,47.7
BOSTON - MAURICE J TOBIN,00350229,31.3,1.4,62.5,4.7,0.2,49.5,50.5
BOSTON - MICHAEL J PERKINS,00350231,35.8,13.2,7.5,42.5,0.9,50.9,49.1
BOSTON - MOZART,00350237,51.3,1.0,20.1,27.6,0.0,53.8,46.2
BOSTON - NATHAN HALE,00350243,91.5,0.0,7.5,0.9,0.0,52.4,47.6
BOSTON - O W HOLMES,00350138,76.1,2.9,8.1,12.4,0.5,56.5,43.5
BOSTON - O'BRYANT SCH MATH/SCIENCE,00350575,50.7,27.3,13.0,8.8,0.2,45.3,54.7
BOSTON - OLIVER HAZARD PERRY,00350255,39.3,6.8,9.9,42.4,1.6,51.3,48.7
BOSTON - PATRICK F GAVIN MIDDLE,00350435,43.2,14.3,10.0,30.3,2.2,49.7,50.3
BOSTON - PATRICK J KENNEDY,00350264,17.9,6.4,24.0,50.7,1.0,52.4,47.6
BOSTON - PATRICK O'HEARN,00350266,57.7,5.0,2.7,32.9,1.8,53.6,46.4
BOSTON - PAUL A DEVER,00350268,42.4,4.3,32.4,19.4,1.6,52.7,47.3
BOSTON - PAULINE AGASSIZ SHAW,00350270,92.1,0.3,4.3,3.0,0.3,53.0,47.0
BOSTON - PHINEAS BATES,00350278,56.6,2.5,18.9,22.0,0.0,45.3,54.7
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,76.0,0.7,16.3,5.7,1.4,50.9,49.1
BOSTON - QUINCY E DICKERMAN,00350284,83.8,0.3,14.2,0.8,0.8,51.5,48.5
BOSTON - RAFAEL HERNANDEZ,00350691,26.7,0.0,58.3,14.4,0.5,48.1,51.9
BOSTON - RALPH WALDO EMERSON,00350288,87.5,0.0,9.0,2.6,1.0,44.2,55.8
BOSTON - RICHARD J MURPHY,00350240,63.9,5.5,3.4,26.5,0.7,53.4,46.6
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,54.9,3.7,17.3,23.8,0.3,57.7,42.3
BOSTON - ROGER CLAP,00350298,41.9,14.1,6.0,37.2,0.9,55.6,44.4
BOSTON - SAMUEL ADAMS,00350302,31.0,6.8,14.2,47.7,0.3,55.8,44.2
BOSTON - SAMUEL W MASON,00350304,65.8,2.6,15.8,14.3,1.5,57.0,43.0
