SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Boston - The English High,00350535,47.9,2.7,42.8,6.2,0.3,51.4,48.6
Boston - Thomas A Edison Jr High,00350425,24.7,13.7,52.5,8.9,0.1,53.8,46.2
Boston - Thomas Gardner,00350326,17.3,13.4,58.5,10.5,0.3,50.7,49.3
Boston - Thomas J Kenny,00350328,71.8,7.6,8.6,10.7,1.4,50.5,49.5
Boston - Umana/Barnes Middle,00350405,9.9,3.6,56.6,29.9,0.1,51.7,48.3
Boston - Warren-Prescott,00350346,37.3,3.8,18.8,40.1,0.0,54.8,45.2
Boston - Washington Irving Middle,00350445,31.5,3.7,41.6,22.9,0.2,50.3,49.7
Boston - West Roxbury Sch,00350573,62.5,1.6,24.1,11.4,0.4,55.2,44.8
Boston - William E Russell,00350366,33.3,4.0,55.0,7.8,0.0,49.1,50.9
Boston - William Ellery Channing,00350360,81.6,1.3,10.8,5.9,0.3,54.1,45.9
Boston - William H Ohrenberger,00350258,30.9,2.5,53.7,12.5,0.4,50.3,49.7
Boston - William H Taft Middle,00350480,43.8,9.1,35.0,11.6,0.6,52.0,48.0
Boston - William McKinley,00350363,64.3,0.6,18.6,15.4,1.1,81.0,19.0
Boston - William Monroe Trotter,00350370,84.9,0.0,11.3,1.5,2.4,54.3,45.7
Boston - Winship Elementary,00350374,13.3,7.0,66.4,11.4,1.8,55.7,44.3
Boston - Wm B Rogers Middle,00350470,65.0,10.9,13.4,10.3,0.4,51.9,48.1
Boston - Wm E Endicott,00350362,85.3,0.0,13.3,1.3,0.0,54.0,46.0
Boston - Woodrow Wilson Middle,00350490,84.1,3.7,8.6,3.0,0.6,52.2,47.8
Boston - Young Achievers,00350380,66.3,2.0,19.7,10.0,2.0,51.7,48.3
Boston - Young Adult Center,00350588,66.7,0.0,33.3,0.0,0.0,66.7,33.3
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,53.6,7.9,31.1,7.3,0.0,43.7,56.3
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,82.6,1.8,12.6,2.6,0.4,49.8,50.2
Bourne - Bourne High,00360505,3.0,0.8,2.2,93.6,0.3,49.1,50.9
Bourne - Bourne Middle School,00360325,3.9,1.0,2.2,92.0,0.9,48.4,51.6
Bourne - Ella F Hoxie School,00360015,5.8,1.1,0.0,93.1,0.0,50.3,49.7
Bourne - James F Peebles Elem,00360010,3.0,0.2,1.2,95.6,0.0,51.2,48.8
Bourne - Otis Memorial,00360020,7.0,1.5,3.7,87.6,0.2,51.2,48.8
Boxborough - Blanchard Memorial,00370005,0.2,16.4,2.1,81.3,0.0,51.6,48.4
Boxford - Harry Lee Cole,00380005,0.7,2.0,0.0,97.3,0.0,55.0,45.0
Boxford - Spofford Pond,00380013,0.2,1.0,0.3,98.5,0.0,52.5,47.5
Boylston - Boylston Elementary,00390005,0.5,3.5,1.9,93.9,0.3,50.0,50.0
Braintree - Alberto Eldridge,00400010,4.4,3.3,1.1,91.2,0.0,59.3,40.7
Braintree - Archie T Morrison,00400033,2.8,3.8,0.6,92.8,0.0,50.2,49.8
Braintree - Braintree High,00400505,2.8,5.0,1.5,89.9,0.8,49.4,50.6
Braintree - Donald Ross,00400050,3.6,6.4,3.2,86.7,0.0,52.2,47.8
Braintree - East Middle School,00400305,6.1,5.5,1.8,86.4,0.2,54.1,45.9
Braintree - Highlands,00400015,0.8,2.4,0.3,95.4,1.1,48.6,51.4
Braintree - Hollis,00400005,9.2,5.7,4.6,79.3,1.1,54.6,45.4
Braintree - Liberty,00400025,0.3,6.8,0.8,92.2,0.0,48.8,51.2
Braintree - Mary E Flaherty School,00400020,4.3,4.6,2.1,89.1,0.0,51.4,48.6
Braintree - Monatiquot,00400030,1.1,3.3,1.1,94.6,0.0,53.3,46.7
Braintree - South Middle School,00400310,1.6,3.5,2.4,92.3,0.2,50.8,49.2
Brewster - Eddy Elementary,00410010,2.0,0.8,0.0,97.2,0.0,54.9,45.1
Brewster - Stony Brook Elementary,00410005,2.1,1.5,1.5,95.0,0.0,54.4,45.6
Bridgewater-Raynham - Bridgewater Elem,06250045,2.3,1.2,1.0,95.1,0.3,53.6,46.4
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,1.1,1.3,0.9,96.5,0.2,50.4,49.6
Bridgewater-Raynham - Burnell Campus School,06250005,3.7,2.4,0.0,93.9,0.0,46.4,53.6
Bridgewater-Raynham - Dr. E.J. La Liberte Elementary School,06250050,2.8,0.2,0.6,96.0,0.5,52.9,47.1
Bridgewater-Raynham - Lillie B Merrill,06250020,0.0,0.0,0.0,0.0,0.0,,
Bridgewater-Raynham - Raynham Middle School,06250315,3.0,1.1,1.5,94.4,0.0,51.2,48.8
Bridgewater-Raynham - South,06250030,0.0,0.0,2.1,97.9,0.0,55.8,44.2
Bridgewater-Raynham - William J Sullivan,06250035,3.2,1.6,0.8,94.4,0.0,54.8,45.2
Bridgewater-Raynham - Williams Middle,06250310,1.9,1.4,0.9,95.6,0.2,48.5,51.5
Brimfield - Brimfield Elementary,00430005,0.5,0.3,0.8,98.4,0.0,55.0,45.0
Bristol County Agr - Bristol County Agr High,09100705,1.0,0.0,1.2,96.9,1.0,33.3,66.7
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,3.0,0.7,3.4,92.3,0.6,60.9,39.1
Brockton - Ashfield,00440004,43.0,0.8,11.3,43.6,1.2,55.3,44.7
Brockton - B B Russell,00440080,55.7,3.1,14.5,26.0,0.8,78.6,21.4
Brockton - Belmont Street Elementary,00440006,64.1,1.2,7.1,27.0,0.5,50.4,49.6
Brockton - Brockton High,00440505,48.8,3.5,10.1,37.2,0.5,49.1,50.9
Brockton - Brookfield,00440010,33.5,2.2,11.5,50.4,2.3,52.3,47.7
Brockton - Downey,00440110,39.4,1.4,14.3,43.6,1.3,52.7,47.3
Brockton - Dr W Arnone Comm Sch,00440001,30.8,1.0,35.8,31.8,0.6,49.2,50.8
Brockton - East Junior High,00440405,48.9,1.4,12.3,36.9,0.4,51.3,48.7
Brockton - Edgar B Davis,00440023,49.2,2.2,11.9,35.0,1.7,50.9,49.1
Brockton - Eldon B. Keith Center,00440095,36.2,4.9,16.1,42.2,0.7,54.9,45.1
Brockton - Franklin,00440030,39.1,0.6,12.5,43.1,4.7,53.8,46.3
Brockton - Gilmore,00440035,66.3,0.6,8.2,24.6,0.3,49.6,50.4
Brockton - Goddard,00440015,42.5,2.6,11.8,42.5,0.7,50.7,49.3
Brockton - Hancock,00440045,35.3,5.2,8.7,49.2,1.7,50.8,49.2
Brockton - Howard Center,00440050,30.5,0.8,5.1,63.6,0.0,59.3,40.7
Brockton - Huntington,00440055,46.2,2.1,14.2,35.8,1.7,51.9,48.1
Brockton - Ithaka/Lincoln,00440400,23.9,0.0,8.7,65.2,2.2,78.3,21.7
Brockton - John F Kennedy,00440017,41.4,7.2,5.0,45.3,1.2,50.4,49.6
Brockton - Joseph F Plouffe Elem,00440120,39.4,1.6,12.5,45.7,0.9,54.5,45.5
Brockton - Louis F Angelo Elem,00440065,40.8,5.8,9.5,43.2,0.7,51.9,48.1
Brockton - North Junior High,00440410,50.4,2.6,10.3,36.3,0.4,56.6,43.4
Brockton - Oscar F Raymond,00440078,51.4,1.7,11.3,34.9,0.8,52.6,47.4
Brockton - South Junior High,00440415,43.6,3.5,12.3,40.4,0.1,53.1,46.9
Brockton - West Junior High,00440420,39.7,5.6,12.0,42.6,0.1,51.9,48.1
Brockton - Whitman,00440100,45.0,3.3,9.5,41.2,0.9,46.9,53.1
Brookfield - Brookfield Elementary,00450005,0.7,0.7,0.0,98.0,0.7,55.4,44.6
Brookline - Brookline High,00460505,11.0,15.3,5.1,68.4,0.2,51.3,48.7
Brookline - Edith C Baker,00460005,5.0,19.8,3.7,71.1,0.5,53.4,46.6
Brookline - Edward Devotion,00460015,11.2,13.2,5.9,69.5,0.1,50.1,49.9
Brookline - Heath,00460025,8.3,23.3,3.1,65.3,0.0,51.8,48.2
Brookline - John D Runkle,00460045,9.0,15.7,10.0,65.3,0.0,50.6,49.4
Brookline - Lawrence,00460030,7.5,35.0,3.7,53.3,0.4,51.3,48.7
Brookline - Michael Driscoll,00460020,9.7,16.9,5.8,67.6,0.0,46.3,53.7
Brookline - Pierce,00460040,12.1,24.9,7.7,55.3,0.0,48.4,51.6
Brookline - The Lynch Center,00460060,0.0,0.0,0.0,0.0,0.0,,
Brookline - William H Lincoln,00460035,10.0,18.5,7.6,63.5,0.4,51.4,48.6
Burlington - Burlington High,00480505,1.2,9.7,0.3,88.7,0.0,49.3,50.7
Burlington - Fox Hill,00480007,1.2,7.1,1.0,90.7,0.0,50.4,49.6
Burlington - Francis Wyman Elem,00480035,1.6,9.7,0.4,88.2,0.0,51.8,48.2
Burlington - Marshall Simonds Middle,00480303,2.3,9.3,0.5,87.9,0.0,52.8,47.2
Burlington - Memorial,00480015,1.4,5.8,0.4,92.4,0.0,52.2,47.8
Burlington - Pine Glen Elementary,00480020,0.7,6.8,0.0,92.5,0.0,52.0,48.0
Cambridge - Amigos School,00490006,8.4,0.3,70.0,19.5,1.7,45.8,54.2
Cambridge - Cambridge Rindge and Latin,00490506,41.7,7.7,14.4,35.9,0.3,50.2,49.8
Cambridge - Cambridgeport,00490007,33.1,8.6,9.2,47.8,1.3,56.4,43.6
Cambridge - Charles G Harrington,00490025,36.7,2.2,15.6,45.3,0.3,55.0,45.0
Cambridge - Fletcher/Maynard Academy,00490090,55.0,3.6,22.5,18.5,0.4,54.2,45.8
Cambridge - Graham and Parks,00490080,43.6,6.7,5.3,43.1,1.4,52.2,47.8
Cambridge - Haggerty,00490020,30.3,10.1,6.4,52.7,0.5,46.8,53.2
Cambridge - John M Tobin,00490065,51.7,11.7,11.7,24.6,0.2,54.6,45.4
Cambridge - Kennedy-Longfellow,00490040,38.1,8.5,13.6,39.2,0.5,53.9,46.1
Cambridge - King,00490030,48.8,25.4,7.3,18.5,0.0,46.9,53.1
Cambridge - King Open,00490035,25.4,12.4,6.5,54.6,1.2,48.1,51.9
Cambridge - M E Fitzgerald,00490010,43.6,10.6,7.6,37.7,0.5,52.3,47.7
Cambridge - Maria L. Baldwin,00490005,31.7,17.3,7.9,42.0,1.1,49.6,50.4
Cambridge - Morse,00490045,35.8,21.2,7.2,35.0,0.8,54.1,45.9
Cambridge - Peabody,00490050,26.3,18.2,7.6,46.6,1.4,54.2,45.8
Cambridge - Robert F Kennedy,00490055,33.1,6.7,19.7,40.6,0.0,44.8,55.2
Canton - Canton High,00500505,5.3,4.9,1.4,88.3,0.0,47.6,52.4
Canton - Dean S Luce,00500020,5.2,6.0,2.5,86.0,0.3,52.7,47.3
Canton - John F Kennedy,00500017,6.2,4.9,2.3,86.5,0.0,52.7,47.3
Canton - Lt Peter M Hansen,00500012,8.9,5.9,2.5,82.3,0.5,48.9,51.1
Canton - Wm H Galvin Middle,00500305,7.1,4.9,3.0,84.8,0.1,47.9,52.1
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,1.1,0.0,2.2,96.1,0.6,51.7,48.3
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,5.7,0.5,4.2,88.1,1.5,65.1,34.9
Carlisle - Carlisle School,00510025,0.1,6.6,0.6,92.3,0.4,48.4,51.6
Carver - Carver High School,00520505,2.0,0.2,0.7,93.7,3.4,53.0,47.0
Carver - Carver Middle,00520305,0.0,0.0,0.0,100.0,0.0,52.2,47.8
Carver - Gov John Carver Elem,00520010,9.1,0.2,0.4,90.1,0.2,51.7,48.3
Carver - Gov John Carver Primary,00520005,1.1,0.0,0.0,98.9,0.0,51.1,48.9
Central Berkshire - Becket Washington School,06350005,1.8,3.7,0.9,93.6,0.0,51.4,48.6
Central Berkshire - Berkshire Trail Elem,06350010,0.0,0.9,0.0,99.1,0.0,49.6,50.4
Central Berkshire - Craneville,06350025,1.2,1.7,0.0,97.1,0.0,55.8,44.2
Central Berkshire - Kittredge,06350035,0.4,0.0,0.4,98.7,0.4,57.1,42.9
Central Berkshire - Nessacus Regional Middle School,06350305,1.1,1.1,0.6,97.1,0.0,55.4,44.6
Central Berkshire - Wahconah Regional High,06350505,0.8,1.0,0.4,97.7,0.1,50.6,49.4
Champion HMCS - Champion HMCS School,04340505,52.5,1.0,20.2,26.3,0.0,51.5,48.5
Chatham - Chatham Elementary,00550005,1.4,0.0,3.1,95.5,0.0,55.4,44.6
Chatham - Chatham High,00550505,4.3,1.7,0.9,93.1,0.0,56.7,43.3
Chatham - Chatham Middle School,00550305,1.4,0.5,2.3,95.4,0.5,47.9,52.1
Chelmsford - Byam School,00560030,0.4,4.5,0.6,94.2,0.4,50.8,49.2
Chelmsford - Center Elementary School,00560005,1.6,6.3,1.2,90.9,0.0,53.9,46.1
Chelmsford - Charles D Harrington,00560025,1.6,8.6,0.6,88.8,0.4,52.5,47.5
Chelmsford - Chelmsford High,00560505,1.2,8.1,0.8,89.7,0.2,50.8,49.2
Chelmsford - Col Moses Parker Schl,00560305,1.1,6.4,0.7,91.7,0.0,51.7,48.3
Chelmsford - McCarthy Middle School,00560310,1.2,6.3,1.0,91.5,0.0,50.1,49.9
Chelmsford - South Row,00560015,0.2,4.3,1.1,94.4,0.0,53.6,46.4
Chelmsford - Westlands Elementary,00560020,0.9,6.9,0.9,91.4,0.0,45.7,54.3
Chelsea - Chelsea High,00570505,8.4,7.8,67.5,16.0,0.2,50.0,50.0
Chelsea - Clark Avenue School,00570050,5.8,6.6,73.0,14.6,0.0,54.4,45.6
Chelsea - Edgar A Hooks Elem,00570030,7.0,4.6,73.1,15.1,0.2,53.8,46.2
Chelsea - Frank M Sokolowski Elem,00570040,7.0,3.6,72.4,17.0,0.0,53.7,46.3
Chelsea - George D Kelly Elem,00570035,4.2,1.5,79.4,14.9,0.0,48.4,51.6
Chelsea - Shurtleff Early Childhood,00570003,5.9,4.0,74.7,15.1,0.2,50.9,49.1
Chelsea - Tudor Hill School,00570510,9.1,1.8,67.3,21.8,0.0,81.8,18.2
Chelsea - William A Berkowitz Elem,00570025,6.0,6.5,72.8,14.4,0.2,51.9,48.1
Chelsea - Williams Middle School,00570325,7.8,4.1,70.2,17.4,0.5,51.4,48.6
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,0.6,3.0,96.4,0.0,55.1,44.9
Chicopee - Barry,00610003,2.6,0.6,9.8,85.8,1.2,48.8,51.2
Chicopee - Belcher,00610010,3.5,0.4,15.5,80.2,0.4,48.1,51.9
Chicopee - Bellamy Middle,00610305,3.2,0.8,23.8,72.0,0.2,50.2,49.8
Chicopee - Bowe,00610015,7.6,0.5,36.1,55.8,0.0,51.3,48.7
Chicopee - Bowie,00610020,2.9,0.7,2.4,93.7,0.2,49.2,50.8
Chicopee - Chapin,00610025,3.6,1.0,37.3,58.0,0.0,46.1,53.9
Chicopee - Chapin Alternative School,00610021,7.9,0.0,20.8,71.3,0.0,63.4,36.6
Chicopee - Chicopee Comprehensive HS,00610510,1.7,0.7,7.8,89.5,0.2,52.8,47.2
Chicopee - Chicopee High,00610505,2.4,0.8,18.4,78.4,0.0,51.3,48.7
Chicopee - Fairview Middle,00610310,2.2,0.5,10.3,87.1,0.0,51.5,48.5
Chicopee - Gen John J Stefanik,00610090,5.4,0.0,57.5,37.1,0.0,49.4,50.6
Chicopee - Lambert-Lavoie,00610040,1.6,0.6,8.3,88.9,0.6,50.5,49.5
Chicopee - Litwin,00610022,2.3,1.7,10.6,85.4,0.0,50.0,50.0
Chicopee - Selser,00610050,3.8,0.4,21.1,74.7,0.0,59.1,40.9
Chicopee - Streiber Memorial School,00610065,3.1,1.7,7.2,87.9,0.0,57.2,42.8
Chicopee - Szetela ECC,00610001,1.8,1.5,6.6,90.1,0.0,55.8,44.2
City On A Hill Charter - City On A Hill Charter School,04370505,83.7,1.9,7.8,5.4,1.2,41.1,58.9
Clarksburg - Clarksburg Elementary,00630010,0.0,0.0,0.0,100.0,0.0,57.3,42.7
Clinton - Clinton Elementary,00640050,3.3,1.7,20.5,74.5,0.0,49.8,50.2
Clinton - Clinton Middle School,00640305,2.9,0.1,20.6,76.4,0.0,51.9,48.1
Clinton - Clinton Senior High,00640505,2.0,1.5,19.5,77.0,0.0,50.3,49.7
Clinton - Parkhurst,00640035,2.5,4.2,7.6,85.6,0.0,59.3,40.7
Codman Academy Charter - Codman Academy Charter School,04380505,81.7,1.7,15.0,1.7,0.0,50.0,50.0
Cohasset - Cohasset Middle/High School,00650505,3.2,0.7,1.4,94.3,0.4,51.2,48.8
Cohasset - Deer Hill,00650005,2.7,0.0,0.8,96.4,0.0,51.1,48.9
Cohasset - Joseph Osgood,00650010,3.4,0.0,0.4,96.1,0.0,51.9,48.1
Community Day Charter - Community Day Charter School,04400205,4.9,0.7,81.0,13.4,0.0,50.0,50.0
Concord - Alcott,00670005,5.7,5.7,1.1,85.8,1.6,50.0,50.0
Concord - Concord Middle,00670305,6.1,5.5,2.0,86.5,0.0,44.9,55.1
Concord - Thoreau,00670020,4.4,6.2,2.4,86.2,0.7,48.7,51.3
Concord - Willard,00670030,5.4,6.8,2.3,85.3,0.2,48.3,51.7
Concord-Carlisle - Concord Carlisle High,06400505,5.9,3.7,2.0,88.4,0.0,47.8,52.2
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,47.0,4.3,21.4,27.4,0.0,47.9,52.1
Conway - Conway Grammar,00680005,0.0,1.3,0.0,98.7,0.0,53.7,46.3
Danvers - Danvers High,00710505,0.2,1.6,0.9,97.3,0.0,45.7,54.3
Danvers - Dunn Middle,00710305,0.3,1.2,1.0,97.5,0.0,48.2,51.8
Danvers - Great Oak,00710015,0.0,0.6,2.8,96.6,0.0,49.4,50.6
Danvers - Highlands,00710010,2.5,0.5,2.8,93.7,0.5,50.3,49.7
Danvers - Ivan G Smith,00710032,0.3,1.8,1.2,96.8,0.0,50.7,49.3
Danvers - Riverside,00710030,0.3,1.6,2.2,95.9,0.0,52.1,47.9
Danvers - Willis E Thorpe,00710045,0.0,0.8,1.9,96.5,0.8,49.2,50.8
Dartmouth - Andrew B Cushman,00720010,0.0,2.7,0.8,95.7,0.8,48.8,51.2
Dartmouth - Dartmouth Elementary School,00720040,0.0,0.0,0.0,0.0,0.0,,
Dartmouth - Dartmouth High,00720505,1.1,2.4,1.0,95.0,0.6,50.2,49.8
Dartmouth - Dartmouth Middle,00720050,1.6,1.9,0.8,95.6,0.1,51.8,48.2
Dartmouth - George H Potter,00720030,1.7,2.0,1.3,94.7,0.3,55.3,44.7
Dartmouth - Job S Gidley,00720020,3.6,1.7,0.5,94.2,0.0,52.6,47.4
Dartmouth - Joseph Demello,00720015,2.0,1.8,1.5,94.4,0.4,53.2,46.8
Dedham - Avery,00730010,7.5,1.7,8.2,81.3,1.4,49.0,51.0
Dedham - Dedham High,00730505,3.5,1.5,4.9,88.8,1.3,48.4,51.6
Dedham - Dedham Middle School,00730305,5.1,2.7,2.7,89.1,0.4,50.7,49.3
Dedham - Early Childhood Center,00730005,0.6,0.9,3.7,94.7,0.0,54.2,45.8
Dedham - Greenlodge,00730025,1.6,3.2,1.6,93.4,0.3,52.4,47.6
Dedham - Oakdale,00730030,0.3,1.4,3.3,94.5,0.5,47.3,52.7
Dedham - Riverdale,00730045,1.6,4.4,2.0,91.6,0.4,51.4,48.6
Deerfield - Deerfield Elem,00740015,0.5,1.8,3.4,94.3,0.0,51.6,48.4
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,2.5,1.4,3.1,92.6,0.4,48.4,51.6
Dennis-Yarmouth - Ezra H Baker,06450005,6.4,1.3,6.0,84.5,1.7,53.2,46.8
Dennis-Yarmouth - John Simpkins,06450010,3.0,0.0,3.8,92.0,1.1,55.1,44.9
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,4.4,0.4,3.6,90.7,0.8,52.0,48.0
Dennis-Yarmouth - Marguerite E Small Elem,06450015,7.5,2.7,4.9,84.4,0.5,54.2,45.8
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,3.6,1.1,2.4,92.4,0.5,57.2,42.8
Dennis-Yarmouth - N H Wixon Middle,06450310,4.7,0.9,3.7,88.7,2.0,50.7,49.3
Dennis-Yarmouth - Station Avenue Elem,06450025,3.8,1.1,2.0,92.2,0.9,49.2,50.8
Dighton-Rehoboth - Dighton Elementary,06500005,0.4,0.8,0.0,98.8,0.0,51.2,48.8
Dighton-Rehoboth - Dighton Middle School,06500305,1.0,1.4,0.7,96.1,0.7,50.6,49.4
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,1.5,0.7,0.4,97.2,0.1,51.9,48.1
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0.1,0.6,0.1,99.1,0.0,50.7,49.3
Dighton-Rehoboth - Palmer River,06500010,1.0,1.5,0.8,96.7,0.0,55.1,44.9
Douglas - Douglas Early Childhood,00770003,0.0,1.2,1.6,97.3,0.0,51.6,48.4
Douglas - Douglas Elementary,00770010,1.0,0.2,1.7,97.1,0.0,52.5,47.5
Douglas - Douglas High School,00770505,0.2,0.2,0.5,99.2,0.0,49.8,50.2
Douglas - Douglas Intermediate School,00770100,0.0,0.0,0.0,0.0,0.0,,
Dover - Chickering,00780005,1.4,4.4,1.4,92.5,0.3,52.0,48.0
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.2,2.4,1.8,94.5,0.0,49.1,50.9
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,2.0,3.4,0.4,93.7,0.4,50.9,49.1
Dracut - Brookside Elementary,00790035,1.6,3.7,1.3,93.3,0.0,57.2,42.8
Dracut - Dracut Senior High,00790505,0.3,3.9,1.3,94.5,0.0,50.5,49.5
Dracut - George H. Englesby Intermediate,00790040,1.6,3.5,0.5,94.1,0.3,53.2,46.8
Dracut - Greenmont Avenue,00790030,2.1,0.3,0.7,96.9,0.0,52.8,47.2
Dracut - Joseph A Campbell Elem,00790020,1.3,2.6,1.1,95.0,0.0,52.8,47.2
Dracut - Lakeview Junior High,00790410,1.2,2.1,1.8,94.9,0.0,51.9,48.1
Dracut - Parker Avenue,00790025,1.8,7.6,1.8,87.1,1.8,50.9,49.1
Dudley-Charlton Reg - Charlton Elementary,06580020,0.2,0.0,0.7,99.1,0.0,49.1,50.9
Dudley-Charlton Reg - Charlton Middle School,06580310,0.5,0.0,0.4,99.1,0.0,52.0,48.0
Dudley-Charlton Reg - Dudley Elementary,06580005,0.2,0.0,0.5,99.3,0.0,53.9,46.1
Dudley-Charlton Reg - Dudley Middle School,06580305,0.5,0.0,1.0,98.5,0.0,50.7,49.3
Dudley-Charlton Reg - Heritage School,06580030,0.0,0.0,1.1,98.8,0.2,48.9,51.1
Dudley-Charlton Reg - Mason Rd School,06580010,0.0,0.0,1.1,98.9,0.0,55.2,44.8
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.0,0.0,0.4,99.6,0.0,46.6,53.4
Duxbury - Alden School,00820004,0.4,0.6,0.6,97.9,0.4,52.8,47.2
Duxbury - Chandler Elementary,00820006,0.7,0.4,0.4,98.4,0.1,49.7,50.3
Duxbury - Duxbury High,00820505,0.6,0.9,0.8,97.6,0.0,52.2,47.8
Duxbury - Duxbury Middle,00820305,0.4,1.3,0.8,97.6,0.0,53.0,47.0
East Bridgewater - Central,00830005,0.5,0.4,0.3,98.9,0.0,51.7,48.3
East Bridgewater - East Bridgewater High,00830505,2.4,0.3,1.0,96.3,0.0,51.2,48.8
East Bridgewater - Gordon W Mitchell,00830010,2.1,0.3,0.5,97.1,0.0,49.0,51.0
East Longmeadow - Birchland Park,00870305,2.5,0.8,0.6,95.9,0.2,51.9,48.1
East Longmeadow - East Longmeadow High,00870505,2.3,1.4,0.8,95.5,0.0,48.8,51.2
East Longmeadow - Mapleshade,00870010,2.0,2.0,1.4,94.6,0.0,52.4,47.6
East Longmeadow - Meadow Brook,00870013,2.3,1.5,1.1,95.1,0.0,49.1,50.9
East Longmeadow - Mountain View,00870015,3.5,0.4,0.4,95.1,0.7,50.4,49.6
Eastham - Eastham Elementary,00850005,1.9,1.2,1.6,95.3,0.0,53.5,46.5
Easthampton - Center School,00860005,0.0,2.3,2.3,95.3,0.0,52.9,47.1
Easthampton - Easthampton High,00860505,0.9,5.2,1.2,92.2,0.5,46.9,53.1
Easthampton - Maple,00860010,2.3,1.9,0.9,94.9,0.0,56.0,44.0
Easthampton - Neil A Pepin,00860020,1.3,0.6,2.5,95.6,0.0,52.5,47.5
Easthampton - Parsons,00860015,3.3,2.4,4.1,90.2,0.0,48.8,51.2
Easthampton - White Brook Middle School,00860305,1.5,3.3,3.4,91.7,0.2,49.5,50.5
Easton - Center School,00880003,2.5,4.3,1.8,91.2,0.2,54.3,45.7
Easton - Easton Junior High,00880405,2.3,1.7,1.8,93.9,0.2,50.8,49.2
Easton - F L Olmsted,00880030,1.9,1.5,0.9,95.7,0.0,48.8,51.2
Easton - H H Richardson School,00880025,2.8,3.8,1.2,92.2,0.0,53.5,46.5
Easton - Moreau Hall,00880020,2.0,1.3,1.0,94.8,1.0,45.2,54.8
Easton - Oliver Ames High,00880505,2.4,1.4,1.9,94.4,0.0,53.3,46.7
Easton - Parkview Elementary,00880015,0.9,2.9,0.2,96.0,0.0,55.1,44.9
Edgartown - Edgartown Elementary,00890005,2.2,1.1,2.2,94.4,0.0,53.6,46.4
Edward Brooke Charter - Edward Brooke Charter School,04280305,68.2,0.0,23.5,7.1,1.2,51.8,48.2
Erving - Erving Elementary,00910030,0.0,0.0,0.6,99.4,0.0,49.4,50.6
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.0,0.3,7.8,89.9,1.0,36.5,63.5
Everett - Adams ECC,00930003,7.4,7.1,14.2,71.1,0.3,54.1,45.9
Everett - Albert W Lewis,00930040,5.0,6.5,12.0,76.5,0.0,45.5,54.5
Everett - Devens,00930011,4.9,7.3,9.1,78.7,0.0,51.7,48.3
Everett - Everett High,00930505,11.8,4.2,12.7,71.2,0.1,48.3,51.7
Everett - George Keverian School,00930028,0.0,0.0,0.0,0.0,0.0,,
Everett - Lafayette School,00930038,8.9,4.2,11.8,75.0,0.1,50.9,49.1
Everett - Madeline English School,00930018,0.0,0.0,0.0,0.0,0.0,,
Everett - Parlin School,00930058,8.2,4.4,14.9,72.4,0.1,49.2,50.8
Everett - Sumner G. Whittier School,00930010,7.5,9.4,32.2,50.4,0.4,55.6,44.4
Everett - Webster,00930060,7.0,7.5,8.2,77.4,0.0,50.4,49.6
Excel Academy Charter - Excel Academy Charter School,04100205,0.0,0.0,0.0,0.0,0.0,,
Fairhaven - East Fairhaven,00940010,2.0,0.7,0.3,96.9,0.0,50.8,49.2
Fairhaven - Fairhaven High,00940505,1.2,0.4,1.0,96.9,0.4,44.7,55.3
Fairhaven - Hastings Middle,00940305,2.2,0.3,0.6,96.5,0.3,53.1,46.9
Fairhaven - Leroy Wood,00940030,1.8,0.9,0.5,96.8,0.0,52.5,47.5
Fairhaven - Oxford,00940015,2.3,0.0,0.8,96.9,0.0,54.5,45.5
Fairhaven - Rogers,00940020,3.3,1.1,1.4,94.2,0.0,53.6,46.4
Fall River - A S LeTourneau,00950085,6.4,1.7,2.1,89.3,0.4,50.4,49.6
Fall River - B M C Durfee High,00950505,5.7,5.7,7.2,80.8,0.6,46.6,53.4
Fall River - Boys Club Alt,00950055,20.0,0.0,20.0,60.0,0.0,100.0,0.0
Fall River - Brayton Avenue,00950015,8.2,5.3,8.2,77.1,1.2,51.2,48.8
Fall River - Charles V Carroll,00950020,11.8,2.9,4.0,81.3,0.0,52.6,47.4
Fall River - Coughlin,00950030,4.6,1.3,2.0,91.4,0.7,55.6,44.4
Fall River - Davol,00950040,6.4,3.5,6.4,83.0,0.6,56.1,43.9
